,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_n_above_mean,hrv_std,hrv_svd_entropy,hrv_n_below_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_skewness,hrv_entropy,hrv_peaks,hrv_perm_entropy,hrv_energy,hrv_lineintegral,hrv_min,hrv_iqr,hrv_ptp,hrv_iqr_5_95,hrv_sum,hrv_mean,hrv_max
0,0.08399528116397956 +/- 0.011905648113356678,0.025953598112465594 +/- 0.011460663681718187,0.05784506488399527 +/- 0.009610506166013976,0.07628784899724735 +/- 0.007208141085262834,-0.002241447109712935 +/- 0.0018532240138337845,-0.03613841918993314 +/- 0.00420027214183072,0.09052300432559966 +/- 0.010335160615256059,0.0008257963035784299 +/- 0.0013329493713470904,0.0 +/- 0.0,0.0016515926071568932 +/- 0.0031202256271926736,0.0011010617381045917 +/- 0.002145211434838512,0.0008651199370821927 +/- 0.0014586894998813464,-0.0026346834447502853 +/- 0.0027133307117577716,0.05135666535587887 +/- 0.008043966190233242,0.17589461266221 +/- 0.009794742757942601,0.15646873771136452 +/- 0.009017810319704502,0.02563900904443569 +/- 0.005096318628178501,-0.007392843098702339 +/- 0.002915258040558487,0.005623279591034203 +/- 0.0028359401859383094,0.21828548957923707 +/- 0.011118857333338774,0.21828548957923707 +/- 0.011118857333338774,0.1863546991742037 +/- 0.008410938211812395
