,hrv_entropy,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_n_above_mean,hrv_rms,hrv_std,hrv_sum,hrv_skewness,hrv_mean,hrv_n_sign_changes,hrv_iqr_5_95,hrv_peaks,hrv_n_below_mean,hrv_kurtosis,hrv_pct_95,hrv_energy,hrv_min,hrv_perm_entropy,hrv_ptp,hrv_iqr,hrv_pct_5
0,0.005203524968527051 +/- 0.0023304143309970313,0.06877885018883757 +/- 0.006015494079955913,0.04981116240033567 +/- 0.003936787455432862,0.0026017624842634922 +/- 0.007209492734369859,-0.003692824171212794 +/- 0.0015566292061259936,0.0005874947545110865 +/- 0.0006554972451453337,-0.01997482165337815 +/- 0.0014560932918923548,0.002349979018044457 +/- 0.0010649246781745292,-0.009022240872849396 +/- 0.003294901971037109,0.0314729332773814 +/- 0.0027195722611866847,0.0 +/- 0.0,-0.01959714645404955 +/- 0.0028464402655663627,-0.005455308434746153 +/- 0.0017302163766754822,-0.01086865295845577 +/- 0.0019453339465378568,-0.006546370121695388 +/- 0.0016489200759033592,0.024003357112882862 +/- 0.005560178623601133,-0.000713386487620693 +/- 0.0017408702066883431,0.00016785564414598664 +/- 0.004792712223338389,0.016491817037347832 +/- 0.00329383289184902,0.0007553503986571286 +/- 0.0020880999252412603,-0.005791019723038216 +/- 0.002319811155868283,-0.004490138480906458 +/- 0.004081731931020257
