,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_n_above_mean,hrv_std,hrv_svd_entropy,hrv_n_below_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_skewness,hrv_entropy,hrv_peaks,hrv_perm_entropy,hrv_energy,hrv_lineintegral,hrv_min,hrv_iqr,hrv_ptp,hrv_iqr_5_95,hrv_sum,hrv_mean,hrv_max
0,-0.01206826493295412 +/- 0.008065698958164095,-0.03766761479073551 +/- 0.007182090110500985,-0.06192604632263311 +/- 0.007958850142969683,0.08894758228362451 +/- 0.008584143403169138,0.01223080048760663 +/- 0.003916272181728401,0.0699309223892726 +/- 0.003924695187870668,0.1158878504672897 +/- 0.007935164891497218,0.0032507110930515724 +/- 0.0012720419213733184,0.0 +/- 0.0,0.006257618854124314 +/- 0.0013622961896985033,0.018488419341730976 +/- 0.005575141297851385,-0.017391304347826132 +/- 0.002600568874441308,0.0046728971962616385 +/- 0.0030257926356979164,0.0990247866720845 +/- 0.006828548867196427,0.12994717594473787 +/- 0.0077626681422248225,0.17127184071515641 +/- 0.006652674762526807,0.03583908980089392 +/- 0.00735641738001357,0.0235676554246241 +/- 0.005427324780841616,0.007151564404713495 +/- 0.0039404397959855834,0.2695245835026412 +/- 0.008648529692397062,0.2695245835026412 +/- 0.008648529692397062,0.1616009752133279 +/- 0.005665623182163415
