,hrv_svd_entropy,hrv_pct_95,hrv_mean,hrv_ptp,hrv_rms,hrv_kurtosis,hrv_min,hrv_iqr,hrv_skewness,hrv_n_below_mean,hrv_n_above_mean,hrv_n_sign_changes,hrv_peaks,hrv_entropy,hrv_perm_entropy,hrv_energy,hrv_sum,hrv_iqr_5_95,hrv_max,hrv_pct_5,hrv_std,hrv_lineintegral
0,-0.01037099494097804 +/- 0.003410412886367063,-0.011087689713322057 +/- 0.0032109736971888147,0.00446880269814508 +/- 0.002184120378918818,-0.0040472175379426155 +/- 0.0027334848359944846,0.0005902192242833393 +/- 0.0024159441453447607,-0.008979763912310234 +/- 0.0037804225615164075,-0.02841483979763909 +/- 0.0034518532024382363,-0.004679595278246162 +/- 0.0038659612048876774,-0.006703204047217503 +/- 0.0030310184600368722,-0.003920741989881927 +/- 0.0013204434876362538,-0.001053962900505878 +/- 0.0013096310764763243,0.0 +/- 0.0,0.001475548060708287 +/- 0.002848431017134717,-0.012689713322091034 +/- 0.0017326073008460685,0.0002107925801012156 +/- 0.0031954375314734063,-0.007715008431703174 +/- 0.002207190575498903,-0.004553119730185473 +/- 0.0020288717395473793,-0.006070826306913968 +/- 0.004048973761734567,-0.00337268128161885 +/- 0.003756605296786765,-0.01134064080944347 +/- 0.0029837390015548942,-0.010033726812816135 +/- 0.003209589597078318,-0.005564924114671133 +/- 0.005877447527097281
