,hrv_entropy,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_n_above_mean,hrv_rms,hrv_std,hrv_sum,hrv_skewness,hrv_mean,hrv_n_sign_changes,hrv_iqr_5_95,hrv_peaks,hrv_n_below_mean,hrv_kurtosis,hrv_pct_95,hrv_energy,hrv_min,hrv_perm_entropy,hrv_ptp,hrv_iqr,hrv_pct_5
0,0.019055056618508388 +/- 0.0013044352275275342,0.0013666536509176098 +/- 0.009204306686304087,-0.0051932838734869095 +/- 0.00404680967687347,-0.05326044513861773 +/- 0.0047669636741997255,-0.002147598594299116 +/- 0.0009604352890471527,0.009722764545099561 +/- 0.000931422135250025,-0.0028894962905115285 +/- 0.0013660957192140472,0.007067551737602501 +/- 0.0020914895339073916,-0.014017961733697775 +/- 0.002976056073766694,-0.002811401796173374 +/- 0.0025293455276379027,0.0 +/- 0.0,-0.004099960952752835 +/- 0.0015545512875747211,-5.551115123125783e-18 +/- 0.0013638617100018055,-0.008160874658336582 +/- 0.0020172731515953925,-0.0008980866848887215 +/- 0.0016753953887485382,-0.04400624755954705 +/- 0.006425734393706736,-0.004998047637641551 +/- 0.0009207205093753655,-0.0467005076142132 +/- 0.006107368932765997,-0.006013276064037482 +/- 0.0018985155456685977,-0.0027333073018352195 +/- 0.0032948103256117177,0.0009371339320577932 +/- 0.0019224574189912003,-0.01499414291292464 +/- 0.005973590755880721
