,hrv_entropy,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_n_above_mean,hrv_rms,hrv_std,hrv_sum,hrv_skewness,hrv_mean,hrv_n_sign_changes,hrv_iqr_5_95,hrv_peaks,hrv_n_below_mean,hrv_kurtosis,hrv_pct_95,hrv_energy,hrv_min,hrv_perm_entropy,hrv_ptp,hrv_iqr,hrv_pct_5
0,0.03081761006289313 +/- 0.003139058613709819,0.031027253668763154 +/- 0.007644377475943547,0.08067085953878413 +/- 0.004788693177448799,0.0583647798742139 +/- 0.004641795388879839,-0.0011320754716980686 +/- 0.0007028534429450698,0.02096436058700213 +/- 0.0036935371984143043,0.017358490566037756 +/- 0.0024027754770472643,0.016226415094339662 +/- 0.0016459359686700574,-0.008637316561844844 +/- 0.002373328586680912,-0.016477987421383622 +/- 0.0016135749605781092,0.0 +/- 0.0,-0.0003354297693920039 +/- 0.0015665863054313948,-0.0038993710691823335 +/- 0.0016776728741083897,0.0021383647798742357 +/- 0.0017026365202722894,-0.010188679245282984 +/- 0.0020112679170166004,-0.1056603773584905 +/- 0.0057916299035075825,-0.0014255765199161162 +/- 0.0006549475619208881,0.015345911949685575 +/- 0.0045708075722974174,0.011194968553459129 +/- 0.002893081761006281,0.010901467505241135 +/- 0.0013906183607360074,-0.0007966457023060424 +/- 0.004567922021891572,0.04691823899371077 +/- 0.002745931124533818
