,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_n_above_mean,hrv_std,hrv_svd_entropy,hrv_n_below_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_skewness,hrv_entropy,hrv_peaks,hrv_perm_entropy,hrv_energy,hrv_lineintegral,hrv_min,hrv_iqr,hrv_ptp,hrv_iqr_5_95,hrv_sum,hrv_mean,hrv_max
0,0.1131589222959782 +/- 0.009266299255725861,0.09051151893791494 +/- 0.006353552278373001,0.08730964467005081 +/- 0.006601641298057954,0.03912534166341279 +/- 0.00926629925572585,-0.014486528699726609 +/- 0.010691318817075574,-0.015696993361967938 +/- 0.004030765451171881,0.029832096837173035 +/- 0.008425885667672297,-0.00015618898867625353 +/- 0.0002590101359121425,0.0 +/- 0.0,0.006872315501757165 +/- 0.0027063996018997904,0.005974228816868455 +/- 0.003527460103418774,0.002616165560328054 +/- 0.0019914096056228175,0.0043732916829364085 +/- 0.00238667813977918,-0.0008590394377195997 +/- 0.0021301338066358265,0.00409996095275289 +/- 0.007164398444675487,-0.04451386177274497 +/- 0.010758916110453433,-0.0005076142131979266 +/- 0.0018067528779787984,0.011089418196017243 +/- 0.0020379521047559396,0.011167512690355397 +/- 0.00552818564089171,-0.05747754783287773 +/- 0.009970131744296706,-0.05747754783287773 +/- 0.009970131744296706,-0.05263568918391248 +/- 0.009153727485622948
