,hrv_entropy,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_n_above_mean,hrv_rms,hrv_std,hrv_sum,hrv_skewness,hrv_mean,hrv_n_sign_changes,hrv_iqr_5_95,hrv_peaks,hrv_n_below_mean,hrv_kurtosis,hrv_pct_95,hrv_energy,hrv_min,hrv_perm_entropy,hrv_ptp,hrv_iqr,hrv_pct_5
0,0.011593591905564948 +/- 0.0030936997991496554,0.08579258010118047 +/- 0.007275856374967429,-0.01319561551433387 +/- 0.004675795671190489,0.004005059021922464 +/- 0.005077432772699073,0.012731871838111341 +/- 0.0026650051651398027,0.007040472175379453 +/- 0.0014364860908432405,0.005059021922428364 +/- 0.0019502586013862256,0.011888701517706612 +/- 0.002698145025295103,-0.018128161888701498 +/- 0.002914736259265365,0.0019814502529511223 +/- 0.001162994453974182,0.0 +/- 0.0,0.00037942664418214587 +/- 0.0010056374740199344,-0.006408094435075851 +/- 0.0022371836697169514,0.003541315345699847 +/- 0.001413411013005059,0.004510961214165288 +/- 0.002254988047270892,0.028035413153457034 +/- 0.0056475104947663925,0.009612141652613837 +/- 0.0037698294951278443,0.0886172006745363 +/- 0.0029738941127400442,-0.018549747048903865 +/- 0.002479838308575492,-0.0056913996627318665 +/- 0.0024959123297834365,0.0076728499156829885 +/- 0.0010797848629735026,0.014586846543001731 +/- 0.002791390448102348
