,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_n_above_mean,hrv_std,hrv_svd_entropy,hrv_n_below_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_skewness,hrv_entropy,hrv_peaks,hrv_perm_entropy,hrv_energy,hrv_lineintegral,hrv_min,hrv_iqr,hrv_ptp,hrv_iqr_5_95,hrv_sum,hrv_mean,hrv_max
0,0.1907944514501892 +/- 0.007281675475861143,0.12131147540983608 +/- 0.007317378779987874,0.17532576712904585 +/- 0.009347259819220312,0.04068936527952925 +/- 0.008098156044389562,-0.010382513661202176 +/- 0.008622805375988807,-0.0245901639344262 +/- 0.006369990473551135,0.04800336275746113 +/- 0.005842035024158628,-0.00012610340479192185 +/- 0.000328299692135611,0.0 +/- 0.0,0.009667927700714608 +/- 0.0024653851700067483,0.03804119377889873 +/- 0.006961116083093407,0.006557377049180357 +/- 0.0015410090609351433,-0.005002101723413177 +/- 0.002321048792312461,-0.0674232870954182 +/- 0.0051693851667568656,0.09789827658680121 +/- 0.006747677858454718,-0.07810004203446826 +/- 0.005025888248048801,0.05451870533837751 +/- 0.010478392853306292,-0.0025641025641025437 +/- 0.002727062056882485,0.04800336275746114 +/- 0.009665734349220998,-0.05300546448087429 +/- 0.006663358215438335,-0.05300546448087429 +/- 0.006663358215438335,-0.06754939050021014 +/- 0.007512419172058762
