,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_n_above_mean,hrv_std,hrv_svd_entropy,hrv_n_below_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_skewness,hrv_entropy,hrv_peaks,hrv_perm_entropy,hrv_energy,hrv_lineintegral,hrv_min,hrv_iqr,hrv_ptp,hrv_iqr_5_95,hrv_sum,hrv_mean,hrv_max
0,0.09768128161888708 +/- 0.008658521726762307,0.023988195615514407 +/- 0.005849104783240401,0.05012647554806077 +/- 0.010214983202679806,0.10792580101180445 +/- 0.007567424267277345,-0.0037521079258009626 +/- 0.0011991115222030253,0.039080944350758894 +/- 0.004517260892492284,0.149451939291737 +/- 0.008685575189801481,-0.005902192242832982 +/- 0.0011622300802774253,0.0 +/- 0.0,-0.0026138279932545693 +/- 0.0014209358808054563,0.017706576728499224 +/- 0.002712598303903106,-0.01053962900505897 +/- 0.003597087522378018,0.002150084317032075 +/- 0.0030427235372286897,0.1692242833052277 +/- 0.006518093790923333,0.15223440134907257 +/- 0.007138247265348405,0.2588532883642496 +/- 0.0044616379613230854,0.05476391231028673 +/- 0.005071128011029631,0.01964586846543006 +/- 0.003548334808178886,-0.003920741989881904 +/- 0.0013861114858999604,0.3335581787521079 +/- 0.008165702981748558,0.3335581787521079 +/- 0.008165702981748558,0.278920741989882 +/- 0.006938118575774266
