,F1 Score,Accuracy,AUC,AP,AUPRC,Kappa,TPR@1%FPR,TPR@5%FPR,EER,Fitted Models,Test IX
0,0.8151286695747563,0.7746292177701559,0.8162631892885192,0.6700730860597799,0.6700215052169856,0.5636391176622204,0.6389687704959387,0.32213309116593514,0.23954391806669695,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  2646   2647   2648 ... 572532 572533 572534]
1,0.7746245346191102,0.7558819237454464,0.8320593084167592,0.667693307464595,0.6676391198048591,0.48767464294071095,0.4661012188956917,0.3104532943885862,0.21534578495588175,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[     0      1      2 ... 519005 519006 519007]
2,0.7846992145296907,0.7706564136178781,0.8229558571030817,0.7181738089728807,0.7181562197728067,0.5346436872445156,0.5631319181561167,0.3826728640567349,0.2536297858067196,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  1186   1187   1188 ... 563728 563729 563730]
3,0.8477287715109918,0.8052618951071483,0.8687448928756394,0.7102671972942366,0.7102331695221833,0.6195041477910544,0.7343673549270966,0.47171934631568646,0.1872981700753507,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  7186   7187   7188 ... 617348 617349 617350]
4,0.8203321281621482,0.7529724272364504,0.8229447647061067,0.5844698783599226,0.5844312715834883,0.5045616509993884,0.561231355837165,0.3246046876752271,0.25158462693530104,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 12546  12547  12548 ... 581546 581547 581548]
5,0.8054184415550381,0.8042458975757364,0.8412727091369613,0.748920670517327,0.7489016586297299,0.6036680607878514,0.5113449840687457,0.23568600946219948,0.19568006843522842,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 17322  17323  17324 ... 599436 599437 599438]
6,0.8172483779498715,0.7731403401553268,0.8326855354113872,0.6975361457574908,0.6974931618498157,0.5645270017703775,0.6474891172642822,0.4500291702194498,0.2222321949468277,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  4904   4905   4906 ... 554963 554964 554965]
7,0.8344535927401889,0.8241781473353395,0.8786042425461054,0.783150529418992,0.7831349380802527,0.639155379946583,0.7126366329553581,0.46210031668199,0.17726646459151993,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[  3786   3787   3788 ... 608416 608417 608418]
8,0.8727234896669812,0.8666442032594133,0.8863270162831776,0.7829564691897148,0.7829176706239048,0.7273834670974753,0.7674555144070093,0.4041188691175142,0.1491996851228532,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 14932  14933  14934 ... 509953 509954 509955]
9,0.8217798796441566,0.8239877330413019,0.8605984428242087,0.8068661897447835,0.806855869948063,0.6405028260351437,0.577163598198277,0.3425022958848996,0.16464774565924686,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis())])",[ 11208  11209  11210 ... 528081 528082 528083]
