,bvp_rms,hrv_rms,bvp_std,hrv_sum,hrv_mean,hrv_max,hrv_min,scl_svd_entropy,hrv_n_above_mean,hrv_lineintegral,hrv_n_below_mean,scl_energy,scl_pct_95,hrv_energy,hrv_pct_5,bvp_lineintegral,scl_max,scl_min,scr_lineintegral,scl_mean,scl_sum,hrv_pct_95,hrv_std,bvp_peaks,bvp_pct_5,hrv_iqr,bvp_iqr_5_95,bvp_min,bvp_ptp,bvp_pct_95,bvp_max,scl_pct_5,scr_std,bvp_n_above_mean,bvp_n_below_mean,scl_rms,scr_kurtosis,bvp_svd_entropy,hrv_entropy,scl_ptp,scl_std,scr_entropy,scr_n_below_mean,scr_n_above_mean,hrv_perm_entropy,scr_min,scl_perm_entropy,scl_iqr,scr_iqr_5_95,bvp_mean,bvp_sum,scr_pct_5,scr_pct_95,scr_skewness,scr_rms,hrv_n_sign_changes,scl_peaks,bvp_entropy,scr_energy,scr_mean,scr_sum,scl_skewness,scr_n_sign_changes,hrv_kurtosis,scl_kurtosis,scr_peaks,hrv_peaks,scr_svd_entropy,bvp_skewness,scr_iqr,bvp_kurtosis,scr_ptp,hrv_skewness,scr_max,bvp_n_sign_changes,scl_iqr_5_95,bvp_perm_entropy,scl_n_above_mean,scl_n_below_mean,scl_lineintegral,scr_perm_entropy,hrv_svd_entropy,scl_entropy,bvp_energy,hrv_iqr_5_95,bvp_iqr,hrv_ptp,scl_n_sign_changes
0,0.4283444387493593 +/- 0.0055962753491165034,0.450179395181958 +/- 0.012605271732433535,0.25750896975909787 +/- 0.00581340722860391,0.21537672988211173 +/- 0.01078273196703616,0.21537672988211173 +/- 0.01078273196703616,0.33090722706304454 +/- 0.007047248484796378,0.33854433623782676 +/- 0.009731174166456222,0.0076371091747821414 +/- 0.0027165556125063996,0.20117888262429523 +/- 0.006915730681325569,0.1071758072783188 +/- 0.00671607026106612,0.1962070732957458 +/- 0.006330865261566157,0.018657098923628858 +/- 0.0022129198508378106,0.10046130189646334 +/- 0.004742197234739294,0.030087134802665328 +/- 0.001538527013818923,0.0762173244490005 +/- 0.006726233101636035,0.06904151717068172 +/- 0.005074320861096882,0.10199897488467453 +/- 0.006753324076678896,0.05320348539210658 +/- 0.005345364561551473,0.06893900563813429 +/- 0.004890831556315854,0.05725269092772935 +/- 0.004911201175278222,0.05725269092772935 +/- 0.004911201175278222,0.058739108149666784 +/- 0.004301821682902558,0.09800102511532544 +/- 0.005738814967618005,0.05971296770886721 +/- 0.004562914867956148,0.08293182983085597 +/- 0.004402031892072543,0.002050230650948226 +/- 0.0007248659981410002,0.06109687339825728 +/- 0.0053404474741696245,0.03495643259866736 +/- 0.004801655942031917,0.02885699641209638 +/- 0.0036246924055842516,0.03500768836494107 +/- 0.0043915753897266875,0.021988723731419767 +/- 0.0040453108195542395,0.12183495643259865 +/- 0.003446354787086457,0.06791389031266018 +/- 0.005044202849461132,0.02685802152742185 +/- 0.003307486582245373,0.02685802152742185 +/- 0.003307486582245373,0.08995386981035364 +/- 0.0025031502710558167,0.0002050230650948226 +/- 0.0008328076273332587,0.028088159917990796 +/- 0.002824188070518907,0.07273193234238853 +/- 0.003356763573558769,0.053408508457201395 +/- 0.003744127599743644,0.05233213736545358 +/- 0.0033094717493301657,-0.00025627883136852825 +/- 0.0016248967180058755,0.00015376729882111696 +/- 0.0005638134290107622,0.00015376729882111696 +/- 0.0005638134290107622,-0.0011276268580215243 +/- 0.0014819920343209555,0.00025627883136852825 +/- 0.00041323719878516286,-0.0001025115325474113 +/- 0.0009111424312983664,0.0 +/- 0.0010751500237520745,0.02039979497693486 +/- 0.0022552537160430695,0.00015376729882111696 +/- 0.0013570684054201628,0.00015376729882111696 +/- 0.0013570684054201628,0.00035879036391593954 +/- 0.0004613018964633509,0.020092260379292626 +/- 0.002368881600879839,0.0015376729882111695 +/- 0.0009168910210147754,0.031060994361865733 +/- 0.003202562655420454,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0016914402870322864 +/- 0.0011005079730181358,0.03357252690927731 +/- 0.0028376443948060215,0.03357252690927731 +/- 0.0028376443948060215,-0.001486417221937464 +/- 0.001364790051839499,0.00025627883136852825 +/- 0.0003438341328805408,0.0017426960533059922 +/- 0.0009778976949430477,-0.0013326499231163468 +/- 0.0011506890989566164,0.002921578677601222 +/- 0.0009183225457287989,-0.00035879036391593954 +/- 0.0008892543092207803,0.01143003587903636 +/- 0.003957330219776026,0.003997949769349041 +/- 0.0030821725019729096,0.0010763710917478186 +/- 0.002055988838557819,0.0016914402870322864 +/- 0.0028542605417377375,0.00989236289082519 +/- 0.0028078617990368628,0.008815991799077372 +/- 0.002060456303663939,0.010199897488467424 +/- 0.002398090736092169,-0.00789338800615067 +/- 0.0016401845207585806,0.03264992311635061 +/- 0.0032421044799320195,0.016658124038954336 +/- 0.002153352284736027,0.002921578677601222 +/- 0.0015555090625826219,0.002921578677601222 +/- 0.0015555090625826219,0.030087134802665318 +/- 0.002908962301109747,-0.004869297796002037 +/- 0.0017644197312207542,0.03936442849820605 +/- 0.0034823757563224975,0.021732444900051207 +/- 0.0024280306063202617,0.039928241927216813 +/- 0.002131278614689055,0.05684264479753968 +/- 0.003364580918970018,0.03972321886212199 +/- 0.002283615521265546,0.0021014864172219315 +/- 0.001402760859395589,-0.0001025115325474113 +/- 0.00020502306509482258
