,bvp_n_below_mean,scl_sum,hrv_pct_5,scl_min,bvp_perm_entropy,bvp_peaks,hrv_lineintegral,scl_svd_entropy,scl_rms,hrv_pct_95,bvp_lineintegral,bvp_min,hrv_max,hrv_iqr,scl_iqr,hrv_iqr_5_95,bvp_n_sign_changes,bvp_svd_entropy,scl_ptp,hrv_entropy,bvp_n_above_mean,hrv_kurtosis,hrv_std,scl_max,scl_skewness,scl_entropy,scr_entropy,bvp_skewness,bvp_std,hrv_sum,hrv_energy,hrv_ptp,hrv_n_below_mean,hrv_n_above_mean,hrv_peaks,hrv_rms,hrv_n_sign_changes,hrv_perm_entropy,hrv_min,scr_svd_entropy,bvp_sum,bvp_energy,hrv_mean,scr_perm_entropy,scl_n_above_mean,scr_pct_95,scr_pct_5,scr_iqr_5_95,scr_skewness,scr_energy,scr_peaks,scr_kurtosis,scr_n_sign_changes,scr_n_above_mean,scr_rms,scr_lineintegral,bvp_rms,bvp_entropy,bvp_pct_95,bvp_pct_5,scl_std,scl_mean,scl_pct_5,scl_n_below_mean,scr_min,scr_max,scr_std,scr_mean,scr_sum,scr_ptp,scl_lineintegral,scl_peaks,scl_kurtosis,hrv_svd_entropy,scl_perm_entropy,bvp_mean,scr_n_below_mean,scl_energy,scr_iqr,bvp_max,bvp_ptp,scl_pct_95,hrv_skewness,bvp_kurtosis,scl_iqr_5_95,scl_n_sign_changes,bvp_iqr,bvp_iqr_5_95
0,0.08884228187919463 +/- 0.003792837099146753,0.0 +/- 0.0,0.004362416107382539 +/- 0.0013422818791946436,0.03263422818791946 +/- 0.005416761227301323,-0.003733221476510096 +/- 0.002835334667134425,0.007130872483221462 +/- 0.0014409030232648912,-0.002726510067114096 +/- 0.001233677950490999,0.0010906040268456318 +/- 0.0005371748521336381,0.0 +/- 0.0,0.0048238255033557055 +/- 0.0009426260509330541,-0.0008808724832214954 +/- 0.0005453020134228052,0.002726510067114096 +/- 0.0007081351936297735,0.009899328859060409 +/- 0.002213239254743786,0.0 +/- 0.0,0.0 +/- 0.0,-0.00033557046979868497 +/- 0.001426174496644276,-0.004614093959731558 +/- 0.001719287041268396,0.009437919463087252 +/- 0.0010486577181207891,0.0 +/- 0.0,-0.0002516778523490193 +/- 0.0006277948635526678,0.006249999999999989 +/- 0.0013057367798887014,0.002097315436241609 +/- 0.00037517919085568744,0.000251677852348986 +/- 0.0007550335570469703,0.001845637583892601 +/- 0.0019781587453945614,0.0 +/- 0.0,0.005159395973154346 +/- 0.0016466263780528984,0.0 +/- 0.0,-0.0006291946308724983 +/- 0.0012193323702809277,0.0 +/- 0.0,0.009899328859060386 +/- 0.0021650147484167707,0.0 +/- 0.0,0.001719798657718119 +/- 0.0008688051668291948,-4.19463087248384e-05 +/- 0.0001258389261745152,-0.003397651006711433 +/- 0.0007130872483221437,0.0 +/- 0.0,0.000629194630872476 +/- 0.0005388100913869488,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0001258389261745374 +/- 0.0003276111441236126,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-2.2204460492503132e-17 +/- 0.0008798731947736197,0.0021392617449664366 +/- 0.002006858005688863,-4.1946308724860605e-05 +/- 0.000512019950324383,-0.00033557046979868497 +/- 0.000313897431776348,0.0 +/- 0.0,0.0008808724832214621 +/- 0.0006619015871669406,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00012583892617448189 +/- 0.00019222213485550768,4.1946308724805094e-05 +/- 0.00029362416107382597,0.0 +/- 0.0,0.006124161073825485 +/- 0.0019958686666728745,0.0 +/- 0.0,0.002223154362416102 +/- 0.0005643298677463977,0.0020973154362416203 +/- 0.000622164302608691,-0.0001258389261745263 +/- 0.0004980848190871475,0.0 +/- 0.0,0.0 +/- 0.0,0.0011744966442952865 +/- 0.0008347210042841032,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0014681208053691109 +/- 0.0007081351936298031,0.0 +/- 0.0,4.19463087248273e-05 +/- 0.00012583892617448189,0.0 +/- 0.0,0.000629194630872476 +/- 0.00116017757432379,0.014093959731543593 +/- 0.0023369778988563796,0.0033557046979865723 +/- 0.0012996588410092126,-0.003145973154362436 +/- 0.0013688900060470279,0.006501677852348964 +/- 0.001175245446822308,0.006627516778523479 +/- 0.0011066196273718807,0.006921140939597281 +/- 0.0011752454468223002,-0.0015520134228187987 +/- 0.00053223899079065,0.0 +/- 0.0,-0.0004194630872483396 +/- 0.0022432452948189393,0.0 +/- 0.0
