,bvp_n_below_mean,scl_sum,hrv_pct_5,scl_min,bvp_perm_entropy,bvp_peaks,hrv_lineintegral,scl_svd_entropy,scl_rms,hrv_pct_95,bvp_lineintegral,bvp_min,hrv_max,hrv_iqr,scl_iqr,hrv_iqr_5_95,bvp_n_sign_changes,bvp_svd_entropy,scl_ptp,hrv_entropy,bvp_n_above_mean,hrv_kurtosis,hrv_std,scl_max,scl_skewness,scl_entropy,scr_entropy,bvp_skewness,bvp_std,hrv_sum,hrv_energy,hrv_ptp,hrv_n_below_mean,hrv_n_above_mean,hrv_peaks,hrv_rms,hrv_n_sign_changes,hrv_perm_entropy,hrv_min,scr_svd_entropy,bvp_sum,bvp_energy,hrv_mean,scr_perm_entropy,scl_n_above_mean,scr_pct_95,scr_pct_5,scr_iqr_5_95,scr_skewness,scr_energy,scr_peaks,scr_kurtosis,scr_n_sign_changes,scr_n_above_mean,scr_rms,scr_lineintegral,bvp_rms,bvp_entropy,bvp_pct_95,bvp_pct_5,scl_std,scl_mean,scl_pct_5,scl_n_below_mean,scr_min,scr_max,scr_std,scr_mean,scr_sum,scr_ptp,scl_lineintegral,scl_peaks,scl_kurtosis,hrv_svd_entropy,scl_perm_entropy,bvp_mean,scr_n_below_mean,scl_energy,scr_iqr,bvp_max,bvp_ptp,scl_pct_95,hrv_skewness,bvp_kurtosis,scl_iqr_5_95,scl_n_sign_changes,bvp_iqr,bvp_iqr_5_95
0,-0.006945074897866543 +/- 0.003366714778173155,-0.012210621879255557 +/- 0.0017515915916091447,0.0 +/- 0.0,-0.002042669087607807 +/- 0.0031530739876191104,0.016749886518384015 +/- 0.0025553278157126767,0.014798002723558778 +/- 0.005100162289673403,0.006945074897866543 +/- 0.005813272311992216,-0.0029959146618247835 +/- 0.0008660364969740765,0.0005901044030866998 +/- 0.0007046833725038591,-0.0023150249659555145 +/- 0.002084605084558335,-0.024648206990467537 +/- 0.0009089870356105665,-0.006899682251475259 +/- 0.002107705268496395,-0.007580571947344528 +/- 0.001478574441661582,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006037221970040851 +/- 0.0010941416970670853,0.010440308669995457 +/- 0.004209540851337131,0.003586019064911483 +/- 0.0006869153858566297,0.0032228778937812065 +/- 0.0014275247565607248,0.05533363595097592 +/- 0.005864090446875776,0.0005447117566954151 +/- 0.0007262823422605535,0.0 +/- 0.0,0.02201543349977303 +/- 0.001652317269469023,0.002042669087607807 +/- 0.0010400761904121286,-4.5392646391284595e-05 +/- 0.00013617793917385378,-0.0026327734906945064 +/- 0.0007809646179793576,-0.002224239673172945 +/- 0.0017397882793224505,0.00045392646391284597 +/- 0.0006090062580571372,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003177485247389922 +/- 0.00020801523808242574,0.0 +/- 0.0,-0.008170676350431227 +/- 0.0007032198540549098,0.0017249205628688147 +/- 0.001767401028954315,0.0 +/- 0.0,0.0 +/- 0.0,-0.0030866999546073524 +/- 0.002078170339039418,0.00562868815251929 +/- 0.002342893853938073,-0.0009078529278256919 +/- 0.0012677476208596402,-0.007353608715388105 +/- 0.00135874984540134,0.00335905583295506 +/- 0.00067937492270067,0.0 +/- 0.0,-0.00045392646391284597 +/- 0.0005370930352337371,-0.0036768043576940524 +/- 0.0005155613568588535,0.00027235587834770756 +/- 0.00022237764346647095,0.0 +/- 0.0,0.0005447117566954151 +/- 0.0005293646749746072,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03604176123467997 +/- 0.001748648232796933,0.0 +/- 0.0,-0.0009532455742169765 +/- 0.0005901044030866997,0.0 +/- 0.0,4.5392646391284595e-05 +/- 0.0024228790095474377,-0.00503858374943259 +/- 0.0011915029276810423,0.0 +/- 0.0,0.007580571947344528 +/- 0.0012188580646479844,0.045937358147980015 +/- 0.00335905583295506,0.0034044484793463448 +/- 0.001020072857659747,-0.0004085338175215614 +/- 0.0007716749886518381,0.0 +/- 0.0,-0.0004993191103041305 +/- 0.0004739131415756036,0.0 +/- 0.0,-0.004902405810258736 +/- 0.0010509157424230797,-0.0034044484793463448 +/- 0.000583079100257155,-0.007852927825692236 +/- 0.0016746134131363332,0.0 +/- 0.0,0.0 +/- 0.0,0.014843395369950062 +/- 0.00196870162888801,0.0024058102587380835 +/- 0.0009532455742169764,0.004312301407172037 +/- 0.0011165114731047517,-4.5392646391284595e-05 +/- 0.0001361779391738538,-0.004584657285519744 +/- 0.0019306554986960264,0.0 +/- 0.0,0.036858828869723095 +/- 0.002847823357486721,0.0 +/- 0.0,-0.003812982296867906 +/- 0.0012709940989559688,0.0 +/- 0.0,0.006491148433953697 +/- 0.002670461385398588,0.0 +/- 0.0,0.0 +/- 0.0,-0.00562868815251929 +/- 0.002342893853938073,0.0 +/- 0.0
