,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_n_sign_changes,bvp_peaks,bvp_rms,hrv_pct_95,hrv_lineintegral,bvp_pct_95,bvp_lineintegral,scr_energy,scr_svd_entropy,hrv_perm_entropy,scr_max,scr_pct_95,scr_mean,bvp_skewness,scr_rms,scr_iqr_5_95,scl_min,scr_lineintegral,hrv_skewness,scl_kurtosis,bvp_svd_entropy,scr_n_above_mean,scr_n_below_mean,hrv_peaks,hrv_iqr_5_95,hrv_std,hrv_mean,scl_perm_entropy,scr_min,hrv_n_above_mean,scr_n_sign_changes,scr_peaks,scl_peaks,scr_perm_entropy,hrv_n_sign_changes,bvp_entropy,bvp_sum,scr_skewness,scr_iqr,scr_entropy,hrv_kurtosis,bvp_mean,scl_lineintegral,scl_n_below_mean,hrv_n_below_mean,hrv_pct_5,scl_entropy,scr_pct_5,hrv_svd_entropy,scl_n_above_mean,scr_kurtosis,scl_mean,scl_skewness,scr_std,hrv_min,bvp_energy,bvp_iqr_5_95,hrv_max,hrv_rms,scl_n_sign_changes,bvp_kurtosis,scr_sum,hrv_iqr,bvp_std,hrv_sum,hrv_energy,bvp_iqr,bvp_min,bvp_pct_5,hrv_ptp,scl_pct_5,hrv_entropy,scl_std,scr_ptp,bvp_max,scl_rms,bvp_ptp,scl_iqr,scl_sum,scl_iqr_5_95,scl_ptp,scl_svd_entropy,scl_pct_95,scl_energy,scl_max
0,-0.021014864172219316 +/- 0.0029175293635587225,0.014659149154279927 +/- 0.004642538954064262,0.02086109687339831 +/- 0.004151717068170158,0.0014351614556637692 +/- 0.002879461179946329,0.031676063557150205 +/- 0.0037651189486841426,-0.0005638134290107622 +/- 0.0016441840012655453,0.008918503331624894 +/- 0.002438826704945215,0.0046130189646335865 +/- 0.002011421514131107,0.004664274730907292 +/- 0.0022394722988163863,0.008047155304971899 +/- 0.0012772871137239445,-0.02332137365453607 +/- 0.0023958986965700074,-0.003075345976422339 +/- 0.0011229575756128438,5.125576627370565e-05 +/- 0.0007409960171604777,-0.005023065094823154 +/- 0.002196236318362736,-0.006458226550486912 +/- 0.0019068247296502535,-0.013480266529984585 +/- 0.0029891385570114384,-0.017734495130702153 +/- 0.002449575222008916,-0.0076371091747821414 +/- 0.00196450721647737,-0.007022039979497674 +/- 0.003724781609230981,-0.013275243464889763 +/- 0.0026280766259957427,-0.005843157355202444 +/- 0.0034014679698691976,0.0021527421834956484 +/- 0.0011643071954485595,0.0004613018964633508 +/- 0.0005821535977242704,0.005176832393644348 +/- 0.002885385534605379,-0.0016401845207585808 +/- 0.0008200922603792905,-0.0011276268580215243 +/- 0.0005977398149508236,-5.125576627370565e-05 +/- 0.0006663249615581734,-0.0003075345976422339 +/- 0.002128194719838712,-0.0012301383905689357 +/- 0.0013405122327649394,0.00753459764223483 +/- 0.002673665065247569,-0.001486417221937464 +/- 0.0013257321533959535,-0.0003075345976422339 +/- 0.0004100461301896452,-0.0008200922603792904 +/- 0.0006563940786707157,-5.125576627370565e-05 +/- 0.00015376729882111693,0.00015376729882111696 +/- 0.0003281970393353578,0.0 +/- 0.0,-0.0012813941568426412 +/- 0.0006172011572932989,0.0 +/- 0.0,0.0 +/- 0.0,0.00015376729882111696 +/- 0.00023488342875222076,0.0019989748846745313 +/- 0.0011788826242952498,-0.011276268580215243 +/- 0.003281970393353578,-0.0006663249615581734 +/- 0.0004003203319275568,5.125576627370565e-05 +/- 0.000775640489514173,0.0 +/- 0.00032416992928430247,0.003280369041517206 +/- 0.002283040230786312,0.0015376729882111695 +/- 0.0005125576627370565,-0.00025627883136852825 +/- 0.00041323719878516286,0.009277293695540834 +/- 0.002043170828087616,-0.005433111225012799 +/- 0.0018078105677650795,-0.0022552537160430487 +/- 0.0014713172828710696,0.006765761148129257 +/- 0.0017122801730896995,0.0019477191184008146 +/- 0.0007175807278318791,-0.0063557150179395 +/- 0.0017785086184415606,-0.029369554074833337 +/- 0.002211138350602043,0.0004100461301896452 +/- 0.0007175807278318791,-0.0006663249615581734 +/- 0.0017762914865364849,0.008662224500256365 +/- 0.003301523919054407,0.002357765248590482 +/- 0.0019205529467140455,-0.002511532547411577 +/- 0.0020042249919033418,0.014095335725269165 +/- 0.00318652609787176,-0.0003075345976422339 +/- 0.0015748120446680855,0.0 +/- 0.00032416992928430247,0.006817016914402951 +/- 0.0020636414289285075,-0.02603792926704247 +/- 0.0020858011224372886,0.0037929267042542737 +/- 0.0015239434902428433,-0.0019989748846745204 +/- 0.0020302718934226863,0.010148641722193819 +/- 0.0037511377680229706,0.0048180420297283975 +/- 0.0019205529467140536,0.0004613018964633508 +/- 0.0020939721389867183,-0.0028190671450538107 +/- 0.0021039852128932586,0.0017939518195797311 +/- 0.0024820707355824503,0.010712455151204591 +/- 0.002867117636278208,-0.03039466940030745 +/- 0.0034234094268573035,0.01035366478728864 +/- 0.002915727863316859,-0.00117888262429523 +/- 0.0012772871137239445,-0.016094310609943575 +/- 0.0022945186351203822,0.004254228600717636 +/- 0.0018344982232879202,-0.03782675550999485 +/- 0.0043600554214529765,0.0010763710917478186 +/- 0.002398090736092169,0.01368528959507952 +/- 0.0018056294160746782,-0.03193234238851863 +/- 0.0022111383506020657,0.004766786263454692 +/- 0.002415555441916626,0.0077396207073296645 +/- 0.0018685521408055494,0.018810866222450085 +/- 0.004775596318356637,-0.03213736545361345 +/- 0.0029537733540182364,-0.03398257303946689 +/- 0.003446354787086501,-0.009174782162993311 +/- 0.0030448686294780327
