,accy_mean,accx_mean,accy_rms,accx_sum,accy_min,accz_lineintegral,scr_sum,scl_rms,accy_n_sign_changes,hrv_n_below_mean,scl_ptp,bvp_max,accx_std,bvp_pct_95,bvp_iqr_5_95,accz_skewness,scl_min,bvp_energy,scr_std,accy_sum,scl_pct_95,accx_energy,accy_std,accz_min,accy_entropy,scl_max,accz_kurtosis,scl_iqr_5_95,accx_peaks,accz_pct_95,hrv_n_above_mean,hrv_pct_95,bvp_pct_5,hrv_perm_entropy,scl_n_below_mean,accx_iqr_5_95,accz_n_below_mean,accx_entropy,scr_ptp,accz_ptp,accz_iqr_5_95,accz_max,bvp_skewness,scl_perm_entropy,accx_n_above_mean,hrv_peaks,accy_kurtosis,scr_energy,accy_perm_entropy,hrv_n_sign_changes,scr_n_sign_changes,scr_peaks,bvp_entropy,bvp_sum,scl_n_sign_changes,scr_min,scl_peaks,scl_mean,bvp_mean,accz_n_above_mean,scr_mean,scl_skewness,scr_entropy,scr_skewness,hrv_skewness,scr_n_below_mean,scr_svd_entropy,hrv_rms,accx_skewness,scl_kurtosis,bvp_peaks,accz_energy,accx_kurtosis,accx_pct_5,bvp_svd_entropy,hrv_lineintegral,accx_svd_entropy,scr_perm_entropy,bvp_min,scr_max,scr_kurtosis,scr_pct_95,scr_iqr_5_95,accx_n_below_mean,scl_iqr,scr_rms,scl_sum,hrv_entropy,hrv_iqr,scl_svd_entropy,bvp_perm_entropy,scr_lineintegral,scl_n_above_mean,hrv_ptp,accx_n_sign_changes,scl_lineintegral,accz_std,accy_max,accz_peaks,hrv_sum,accx_pct_95,accy_energy,bvp_kurtosis,bvp_std,scl_std,scr_iqr,hrv_iqr_5_95,bvp_iqr,scr_n_above_mean,hrv_svd_entropy,scl_pct_5,hrv_kurtosis,accy_ptp,hrv_max,scl_energy,accy_n_below_mean,accy_skewness,bvp_ptp,accz_entropy,scr_pct_5,bvp_lineintegral,accy_pct_5,hrv_mean,accx_rms,hrv_std,accx_min,bvp_rms,hrv_energy,bvp_n_sign_changes,accy_n_above_mean,accx_lineintegral,accx_max,scl_entropy,accy_peaks,accy_svd_entropy,accx_ptp,accz_mean,bvp_n_above_mean,accy_iqr,accz_perm_entropy,bvp_n_below_mean,accx_iqr,accy_lineintegral,accz_sum,accz_rms,accz_iqr,accx_perm_entropy,hrv_pct_5,accy_pct_95,accz_pct_5,accy_iqr_5_95,hrv_min,accz_n_sign_changes,accz_svd_entropy
0,0.007718233906302685 +/- 0.0014955650645321257,-0.0007751937984495805 +/- 0.0004778377781852982,0.0030670711156050023 +/- 0.00112240146985823,-0.00411189753960226 +/- 0.0013548871750752635,0.0027637344118638606 +/- 0.0010952529025461347,0.0030670711156050136 +/- 0.0008179751330981862,-0.007920458375463391 +/- 0.0006782814896359323,0.0009774182676104304 +/- 0.00031796363775046105,-0.00013481631277382223 +/- 0.0006251175258170394,0.00010111223458039164 +/- 0.00026323726578723384,-0.0014829794405122887 +/- 0.000547626451273056,0.0010785305021907999 +/- 0.0007803058242528089,0.0013481631277384664 +/- 0.0007384193562590646,-0.0003370407819345944 +/- 0.0007069827085744293,0.0005055611729019582 +/- 0.00040585084525760634,0.00030333670374117495 +/- 0.0006980894903002489,-0.0009774182676103639 +/- 0.0008586275162020249,0.00010111223458041385 +/- 0.0006038582024661005,0.001011122345803872 +/- 0.0003692096781295121,0.0012133468149646332 +/- 0.002306698838189245,0.002460397708122708 +/- 0.0009297684006830961,-0.0030670711156049802 +/- 0.0008452939807202065,0.003808560835861163 +/- 0.001398211561354329,0.011830131445904979 +/- 0.0014014575589006886,-0.00010111223458036944 +/- 0.00040021375419743325,0.0025278058645096246 +/- 0.0010469986226497446,0.0003707448601280916 +/- 0.00041141070494552797,-0.01068419278732725 +/- 0.001076949464689603,-0.0028311425682507442 +/- 0.0007715216139035922,0.006033029996629613 +/- 0.0007751937984496317,-0.00020222446916078328 +/- 0.0002235675625450383,0.0036737445230873187 +/- 0.000745309888355099,6.740815638693887e-05 +/- 0.0006178059582010154,-0.00020222446916078328 +/- 0.00016511558764970393,0.0003370407819346388 +/- 0.0,-0.0003370407819345944 +/- 0.0003987920312166737,0.0006066734074823499 +/- 0.0002522182262739613,0.0019211324570273304 +/- 0.0007982958734295185,-0.00883046848668686 +/- 0.0009018596670212232,0.0013818672059319414 +/- 0.0008846919277658706,0.0002696326255477111 +/- 0.00047185709470849436,0.0028648466464442413 +/- 0.0009075100787216919,-0.0007077856420626749 +/- 0.0005924636276119599,0.0006403774856758137 +/- 0.00023592854735424718,6.740815638692777e-05 +/- 0.0002522182262739613,0.00040444893832156657 +/- 0.00029382534166100396,0.00040444893832156657 +/- 0.00044713512509007657,-0.01270643747893493 +/- 0.0005445060472330067,0.0009100101112234805 +/- 0.0011873215337922858,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.3704078193463885e-05 +/- 0.00010111223458039164,0.0 +/- 0.0001507292199191071,0.0 +/- 0.0,0.0 +/- 0.0,-0.001786316144253408 +/- 0.0005232279978516898,3.3704078193463885e-05 +/- 0.00010111223458039164,6.740815638692777e-05 +/- 0.0002022244691607833,-0.00448264239973033 +/- 0.0007391881428871234,0.0012133468149646332 +/- 0.00034371550479221093,0.0 +/- 0.0,3.3704078193463885e-05 +/- 0.00018150201574435116,0.0004381530165150305 +/- 0.0003033367037411749,0.00010111223458039164 +/- 0.00021581139998090053,-0.007178968655207241 +/- 0.0005445060472330007,0.0013481631277384887 +/- 0.0007069827085744238,0.0002696326255477111 +/- 0.0004209638017120901,6.740815638692777e-05 +/- 0.00013481631277385554,-0.0019885406134142027 +/- 0.0009346427114163858,-3.370407819345278e-05 +/- 0.0006474341999426501,-0.0003370407819345944 +/- 0.00047664764488475976,-0.004718570947084566 +/- 0.002290885806264429,-0.0003707448601280583 +/- 0.0008452939807202167,0.0033367037411527025 +/- 0.0005924636276119624,0.0019548365352207832 +/- 0.0005177718738030965,-3.3704078193463885e-05 +/- 0.00010111223458039164,0.0005392652510954222 +/- 0.0006430328287273039,-0.0012133468149645888 +/- 0.0002235675625450383,0.00023592854735424718 +/- 0.00021581139998090053,-0.003302999662959194 +/- 0.0006874310095844751,0.00010111223458040275 +/- 0.00042765680958712016,0.00023592854735424718 +/- 0.0002158113999809005,-0.015908324907313788 +/- 0.0008228214098910587,-0.001651499831479586 +/- 0.00053184138314994,-0.0022581732389618803 +/- 0.0009774182676103936,-0.00030333670374116384 +/- 0.0001815020157443285,3.3704078193474984e-05 +/- 0.000317963637750474,-0.0007077856420626749 +/- 0.0005318413831499602,-0.00026963262554765557 +/- 0.0007037618138800543,-0.0006403774856757582 +/- 0.0005729693292888175,0.00040444893832156657 +/- 0.00033023117529940786,0.0007414897202561832 +/- 0.0004953467629490771,0.002224469160768472 +/- 0.00040444893832152775,0.0006740815638692666 +/- 0.0004521876597573048,0.0018874283788338775 +/- 0.0005679912216498978,0.007785642062689613 +/- 0.002170971744548422,0.000572969329288886 +/- 0.00026323726578723384,0.0016177957532861665 +/- 0.0006178059582009816,0.0008763060330300165 +/- 0.0008553136191742122,-0.006370070778564174 +/- 0.001326502774125689,0.0001685203909673194 +/- 0.0005689903274733863,-0.00043815301651494164 +/- 0.0008399013005983865,-0.01068419278732724 +/- 0.0009774182676103725,-0.0008763060330299721 +/- 0.0009315992558870835,0.0005055611729019472 +/- 0.0005055611729019323,0.0009437141894169443 +/- 0.0005798668868919856,-0.00023592854735424718 +/- 0.0002158113999809005,0.000775193798449636 +/- 0.0006403774856757722,-0.011526794742163771 +/- 0.0013464768692577117,0.0007414897202562054 +/- 0.00020222446916078328,0.0033367037411527246 +/- 0.0007897117973616408,0.0009437141894169665 +/- 0.0005798668868919947,-0.0031344792719918855 +/- 0.0006915498661504345,-0.001145938658577661 +/- 0.0008004275083948647,-0.000168520390967275 +/- 0.00048256896067664387,-0.0007751937984495805 +/- 0.0007543993692483763,-0.0013144590495449472 +/- 0.0005527879833790584,0.00016852039096733052 +/- 0.0003768230497977429,-0.0006740815638692221 +/- 0.0004999122674145966,0.004651162790697705 +/- 0.0010743092315813468,0.0007414897202561832 +/- 0.0005392652510953902,-0.002662622177283425 +/- 0.0005318413831499631,0.0005729693292888749 +/- 0.00042765680958712016,-0.0010785305021907333 +/- 0.0011055759667581242,0.0008088978766430888 +/- 0.0008553136191742307,-0.0009774182676103415 +/- 0.0008039676738710126,-0.0008088978766430443 +/- 0.00030890297910048353,-0.0006066734074822832 +/- 0.00033023117529936026,0.0019548365352208053 +/- 0.0009143687203404416,0.0005055611729019472 +/- 0.0006948273720286126,-0.000876306033029961 +/- 0.0007861074344247144,-0.0003033367037411416 +/- 0.0008317467259354735,0.0011459386585776943 +/- 0.0005044364525478767,1.1102230246251566e-17 +/- 0.0009883975934354655,0.006673407482305394 +/- 0.0011944755744300384,-0.0007414897202561166 +/- 0.0009509090650263422,-0.002123356926188047 +/- 0.0011183458053951483,-0.005460060667340738 +/- 0.002157061004381526,0.0032692955847657746 +/- 0.0009297684006831033,-0.00023592854735421387 +/- 0.0005010471434889885,0.00030333670374117495 +/- 0.0007603986634768266,0.006504887091338074 +/- 0.0016720076514745398,-0.0003707448601280583 +/- 0.0009467186993723046,0.00047185709470848325 +/- 0.0009193246846636868,-0.0013144590495449914 +/- 0.0012740854850984609,0.0006740815638692554 +/- 0.00047664764488475976,0.0054600606673407825 +/- 0.00223465917819356,0.0013818672059319303 +/- 0.0011424638528263005,0.005561172901921163 +/- 0.0014864224517155348,0.0005392652510954222 +/- 0.0006430328287273039,0.002190765082575019 +/- 0.0008559774249545034,0.0020559487698011748 +/- 0.0010599383345814787
