,accy_pct_95,accy_perm_entropy,bvp_pct_95,accx_perm_entropy,bvp_skewness,accy_n_sign_changes,accx_peaks,accz_mean,scl_entropy,bvp_iqr,accx_n_sign_changes,accx_pct_5,accz_pct_95,bvp_ptp,accz_min,hrv_std,bvp_min,accy_ptp,accy_kurtosis,accy_energy,accx_energy,hrv_iqr_5_95,scr_mean,scl_ptp,accy_rms,bvp_peaks,scl_min,accx_min,scr_pct_5,scl_pct_5,accz_peaks,scr_lineintegral,scr_entropy,hrv_pct_5,accz_sum,accx_pct_95,accy_mean,accy_n_above_mean,scl_rms,accz_n_sign_changes,hrv_kurtosis,hrv_svd_entropy,hrv_energy,hrv_peaks,scl_iqr,bvp_energy,bvp_kurtosis,accy_skewness,accx_n_below_mean,hrv_pct_95,hrv_perm_entropy,hrv_sum,hrv_skewness,hrv_entropy,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,hrv_n_above_mean,bvp_sum,bvp_lineintegral,scl_n_above_mean,scl_lineintegral,scl_n_sign_changes,scl_svd_entropy,hrv_ptp,accz_svd_entropy,hrv_rms,accz_skewness,accz_std,accz_kurtosis,accx_entropy,accx_svd_entropy,accz_n_above_mean,accy_lineintegral,scr_svd_entropy,accx_sum,accx_ptp,accx_iqr_5_95,accx_rms,accx_lineintegral,accy_svd_entropy,accz_ptp,accy_n_below_mean,accy_iqr,accy_entropy,accz_energy,accz_lineintegral,accz_iqr_5_95,accz_iqr,accz_n_below_mean,bvp_std,bvp_max,bvp_n_above_mean,bvp_iqr_5_95,scl_mean,bvp_entropy,scl_perm_entropy,scl_pct_95,scr_max,scr_min,bvp_pct_5,scl_peaks,scl_sum,accx_skewness,accx_n_above_mean,scr_perm_entropy,accy_std,accy_min,scr_ptp,scr_sum,scr_kurtosis,scr_std,scr_energy,scr_skewness,scr_n_above_mean,scr_rms,scr_peaks,scr_pct_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_iqr_5_95,bvp_mean,bvp_rms,scl_max,scl_kurtosis,scl_energy,bvp_n_below_mean,scl_std,accx_iqr,accy_iqr_5_95,accz_rms,accx_kurtosis,accx_max,bvp_svd_entropy,scl_n_below_mean,bvp_perm_entropy,accy_pct_5,hrv_mean,accz_max,scl_iqr_5_95,scl_skewness,bvp_n_sign_changes,accz_pct_5,accz_entropy,hrv_min,hrv_max,hrv_lineintegral,accy_sum,accz_perm_entropy,accx_std,accy_max,accy_peaks,accx_mean
0,0.04436248682824029 +/- 0.005043910757839779,0.02788900597119781 +/- 0.002784393562712535,0.0005268703898841154 +/- 0.0008349044133477485,0.05584826132771342 +/- 0.0035404575113042983,0.0005619950825430208 +/- 0.00023299085285250154,0.01018616087109243 +/- 0.0013235998371209814,-0.005971197752019597 +/- 0.00078541200474175,0.0 +/- 0.0,-0.008746048472075819 +/- 0.001680488052533314,0.0010888654724271584 +/- 0.0007103529475292452,0.0029855988760099095 +/- 0.0008048078143582339,0.0 +/- 0.0,-0.0011591148577449807 +/- 0.0011441164365930546,0.012118018967334077 +/- 0.002261386526564101,0.03814541622760805 +/- 0.005983994222422715,-0.0029504741833508595 +/- 0.000591931842162013,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.013628380751668468 +/- 0.005166554550950995,0.014085001756234682 +/- 0.0014089336930194125,-0.0009483667017913478 +/- 0.000545281864989808,0.0 +/- 0.0,0.0 +/- 0.0,0.010642781875658647 +/- 0.0016252525888667962,0.01123990165086064 +/- 0.0007533407302257448,0.0 +/- 0.0,0.0013347383210397744 +/- 0.0003441502975459492,0.0 +/- 0.0,0.0 +/- 0.0,-7.02493853178776e-05 +/- 0.00014049877063575518,0.0 +/- 0.0,0.0010888654724271695 +/- 0.00045662100456625063,0.0 +/- 0.0,0.0010888654724271808 +/- 0.0005971197752020008,0.00263435194942051 +/- 0.0020972118354096432,0.00010537407797681642 +/- 0.00016096156287164683,0.0 +/- 0.0,-0.021109940288022443 +/- 0.002677091536675939,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-7.02493853178776e-05 +/- 0.00014049877063575518,0.0 +/- 0.0,0.009202669476642122 +/- 0.0017193169301750043,-0.009870038637161915 +/- 0.0012512478490029266,-0.004882332279592494 +/- 0.0014089336930194123,0.0007024938531788094 +/- 0.0006664441854938956,-0.0007024938531787761 +/- 0.00035124692658938805,0.0 +/- 0.0,0.009097295398665295 +/- 0.0011376280112892203,0.00021074815595364393 +/- 0.0003582029865537825,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00045662100456620445 +/- 0.0003863716192483268,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0035475939585529305 +/- 0.000531533050594358,-0.030523357920618156 +/- 0.0011591148577449804,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.006427818756585801 +/- 0.0006293106029915243,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,3.51246926589388e-05 +/- 0.00010537407797681641,0.0 +/- 0.0,-0.009272918861959956 +/- 0.00047645451233756133,3.51246926589388e-05 +/- 0.00018915225876833293,0.00414471373375489 +/- 0.0015374828681586948,-0.00045662100456620445 +/- 0.0002249077708968307,0.0 +/- 0.0,-0.00017562346329464963 +/- 0.002952355263671644,-0.004987706357569311 +/- 0.0010973304778231906,-0.0027748507200561654 +/- 0.000710352947529204,0.0 +/- 0.0,0.003582718651211869 +/- 0.000828228038113906,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00017562346329469403 +/- 0.00023562360142252505,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002809975412715104 +/- 0.00021074815595363282,-0.010467158412363852 +/- 0.004298435838645109,0.005655075518089259 +/- 0.0012708150695556952,-0.00017562346329469403 +/- 0.000392706002370875,0.0 +/- 0.0,0.0 +/- 0.0,-0.008324552160168563 +/- 0.0008892861890532267,-0.0021074815595363283 +/- 0.0007367817689990436,0.0 +/- 0.0,0.003582718651211869 +/- 0.0013766011901837152,0.0 +/- 0.0,0.006884439761152117 +/- 0.0010324508926377862,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.010045662100456588 +/- 0.0017005575605072455,-0.002880224798032982 +/- 0.0011733960722507806,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00021074815595364393 +/- 0.0005016809573967783,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00010537407797681642 +/- 0.00022490777089683074,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0002458728486125827 +/- 0.0003529987924524584,-0.012855637513171713 +/- 0.0008488265524126747,0.0020372321742185505 +/- 0.0009784607149409359,-0.004250087811731596 +/- 0.001035433998804601,0.0 +/- 0.0,0.0 +/- 0.0,0.001369863013698691 +/- 0.0007275137048545505,0.0 +/- 0.0,0.0 +/- 0.0,0.011766772040744711 +/- 0.0015961458050582098,0.0 +/- 0.0,-0.006849315068493067 +/- 0.00028318432554613456,0.00017562346329469403 +/- 0.00028318432554613456,-0.029048120828942724 +/- 0.0010186160871092254,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005268703898840821 +/- 0.0005029090643932623,0.0 +/- 0.0,0.0 +/- 0.0,0.002037232174218562 +/- 0.0001404987706357552,-0.0004566210045661934 +/- 0.0010543260287884603,0.0012996136283808136 +/- 0.000801736017598432,0.01387425360028104 +/- 0.0021893139504386935,0.0006322444678609318 +/- 0.0005162254463189355,0.00038637161924832687 +/- 0.00036671255739060144,-0.0005619950825430208 +/- 0.0001720751487729644,0.0 +/- 0.0
