,hrv_mean,hrv_sum,bvp_std,accz_energy,hrv_energy,bvp_rms,accy_energy,accx_energy,hrv_rms,hrv_min,bvp_lineintegral,accz_rms,accy_rms,hrv_max,accy_peaks,accy_pct_5,accy_perm_entropy,accx_max,accy_pct_95,bvp_skewness,hrv_n_below_mean,bvp_energy,bvp_n_above_mean,bvp_n_below_mean,accx_rms,accy_iqr,hrv_n_above_mean,scr_iqr,accy_n_below_mean,scl_entropy,accx_std,hrv_kurtosis,accz_n_below_mean,scr_lineintegral,bvp_max,accy_kurtosis,accx_kurtosis,scl_peaks,scr_n_sign_changes,scl_energy,scl_sum,scr_pct_5,hrv_n_sign_changes,scl_mean,bvp_entropy,bvp_iqr,scr_peaks,scr_energy,scl_n_above_mean,scl_n_below_mean,bvp_mean,bvp_sum,scr_kurtosis,scr_min,scl_n_sign_changes,bvp_perm_entropy,scr_n_above_mean,scr_n_below_mean,accz_ptp,scr_skewness,accz_n_above_mean,scl_iqr,scr_ptp,scr_max,scl_max,bvp_kurtosis,accx_ptp,accy_sum,accy_mean,accy_max,scl_skewness,bvp_svd_entropy,scr_entropy,accz_peaks,scl_pct_5,scl_perm_entropy,hrv_perm_entropy,hrv_svd_entropy,accz_pct_95,scr_std,accx_n_below_mean,accy_entropy,accx_iqr,accz_n_sign_changes,accz_svd_entropy,scl_iqr_5_95,scl_rms,accx_n_sign_changes,accx_skewness,accy_svd_entropy,accx_min,scl_lineintegral,scl_min,scr_svd_entropy,accz_kurtosis,hrv_std,accz_pct_5,scl_ptp,hrv_ptp,accy_iqr_5_95,accz_entropy,scr_mean,scr_sum,accy_lineintegral,accz_iqr_5_95,accz_min,scl_pct_95,hrv_peaks,accz_std,scr_pct_95,accz_skewness,scr_perm_entropy,scr_iqr_5_95,accy_ptp,scl_kurtosis,accx_peaks,accy_skewness,hrv_skewness,accy_std,accx_iqr_5_95,accx_entropy,bvp_ptp,accz_iqr,hrv_iqr,accz_lineintegral,accx_n_above_mean,accy_n_sign_changes,accz_max,hrv_iqr_5_95,accz_perm_entropy,accy_n_above_mean,accx_svd_entropy,bvp_peaks,accx_pct_5,hrv_lineintegral,accy_min,hrv_entropy,scl_svd_entropy,accx_lineintegral,accx_perm_entropy,accz_sum,accz_mean,scl_std,bvp_n_sign_changes,accx_sum,accx_mean,scr_rms,bvp_pct_95,bvp_min,bvp_iqr_5_95,accx_pct_95,hrv_pct_95,bvp_pct_5,hrv_pct_5
0,0.44738623542685224 +/- 0.010230792110627277,0.44738623542685224 +/- 0.010230792110627277,0.260210605490786 +/- 0.006037128854931828,0.40067694622038363 +/- 0.008033010635470766,0.1317036479879654 +/- 0.005326032633952748,0.457239563745769 +/- 0.005147781461382071,0.10090259496051149 +/- 0.003560081180756341,0.05377961639714181 +/- 0.005101414052745611,0.2188040616773223 +/- 0.010804467598647319,0.105716434749906 +/- 0.0053989601544184845,0.00470101541933059 +/- 0.0015529013029005499,0.05426852200075216 +/- 0.002980547581959318,0.013012410680707031 +/- 0.002005609872278822,0.07732230161714931 +/- 0.0034063909362088674,0.014554343738247455 +/- 0.004228364114061801,0.03975178638585934 +/- 0.0019832714363949297,0.1503196690485145 +/- 0.005819059608613985,0.01098157201955623 +/- 0.002544044306173397,0.009176382098533298 +/- 0.001552445839830785,0.005754042873260634 +/- 0.0021010120682156217,0.17578036855960888 +/- 0.007084316375987793,0.0022940955246333215 +/- 0.001146276844988954,0.007220759684091793 +/- 0.0016461879374380874,0.007220759684091793 +/- 0.0016461879374380874,-0.007747273411056776 +/- 0.0013580646923857045,0.0006769462203836229 +/- 0.0004989281369470382,0.18048138397893948 +/- 0.0067032194104474415,-7.521624670929761e-05 +/- 0.00015043249341859522,0.00259496051147049 +/- 0.0009280904610194042,-0.0009778112072207467 +/- 0.0006557200366364313,-0.0003384731101918059 +/- 0.0009580849344006996,0.0006393380970289742 +/- 0.00041368935690109143,-0.0009402030838660868 +/- 0.0007753113248622962,0.00011282437006393531 +/- 0.0002937288332420791,0.0026701767581797874 +/- 0.0011585499662090618,0.0013915005641218724 +/- 0.0006075778270554248,0.0007897705904475361 +/- 0.0007025777244178039,0.0 +/- 0.0,0.0008649868371568336 +/- 0.0007897705904475477,0.0 +/- 0.0,0.0001504324934185841 +/- 0.00045129748025573386,3.7608123354648805e-05 +/- 0.00020252594235182795,0.0 +/- 0.0,0.0001504324934185841 +/- 0.00045129748025573386,0.0 +/- 0.0,0.005001880406167725 +/- 0.003213459545322907,0.0 +/- 0.0,0.0 +/- 0.0,0.00015043249341859522 +/- 0.0002494640684735442,0.00015043249341859522 +/- 0.0002494640684735442,0.0001880406167732329 +/- 0.00034672976522352153,0.0001880406167732329 +/- 0.00034672976522352153,0.00015043249341857302 +/- 0.0004816189723529958,0.0 +/- 0.0,0.0010906355772847044 +/- 0.0007969018465745374,0.0022940955246333328 +/- 0.0010429051992374505,0.0005641218503196876 +/- 0.00025228296098152677,0.0005641218503196876 +/- 0.00025228296098152677,0.0010154193305754178 +/- 0.001213408484761317,3.7608123354648805e-05 +/- 0.00011282437006394641,-0.0008649868371568114 +/- 0.0007340812822844206,0.0 +/- 0.0,-0.0004889056036104011 +/- 0.00037795696205792474,-0.0004889056036104011 +/- 0.00037795696205792474,0.0 +/- 0.0,-0.001278676194057904 +/- 0.0007369656992202122,-0.0007521624670929095 +/- 0.0007707371768303457,0.005528394133132786 +/- 0.0011898677713092455,0.005528394133132786 +/- 0.0011898677713092455,-0.00022564874012787062 +/- 0.001092579093368466,0.0019180142910868781 +/- 0.0004590656493318205,0.006280556600225662 +/- 0.0015141648844826945,0.0005641218503196655 +/- 0.0008939348871007841,-0.0004889056036103789 +/- 0.001997483523864543,0.0019180142910868781 +/- 0.0012180620339000987,0.001805189921022965 +/- 0.0019743369309374527,0.004136893569010913 +/- 0.0010091318439262066,0.012523505077096663 +/- 0.0011162709349120737,-0.0035727717186912256 +/- 0.0010670373041828704,-0.0012034599473486063 +/- 0.0006470346195594174,0.0037984204588191184 +/- 0.0012180620339000772,0.003948852952237692 +/- 0.0010265019980410844,0.0010154193305754178 +/- 0.0004465717219645666,0.017224520496427243 +/- 0.002172174363022736,0.017299736743136517 +/- 0.002685757212690048,-0.0010530274539300444 +/- 0.0006017299736743101,7.52162467092754e-05 +/- 0.0004385823162726962,0.0025573523881158187 +/- 0.00032786001831820873,0.0001880406167732329 +/- 0.0010265019980410844,0.0018427980443775915 +/- 0.0018458655422050488,0.004738623542685239 +/- 0.0019411038586782873,-7.521624670929761e-05 +/- 0.00015043249341859522,-7.521624670929761e-05 +/- 0.0004385823162726924,3.7608123354648805e-05 +/- 0.00011282437006394641,-0.0023317036479879706 +/- 0.00046972531014656456,0.09714178262504704 +/- 0.003983799234785657,0.0042873260624294975 +/- 0.001700286507026286,0.0008649868371568336 +/- 0.0007145543437382653,0.005039488529522384 +/- 0.0013157469488180454,0.005001880406167736 +/- 0.0010643829784193364,0.006017299736743165 +/- 0.0016306493710927816,-0.0009402030838661201 +/- 0.00048308509133750094,-0.0009402030838661201 +/- 0.00048308509133750094,0.0015043249341858077 +/- 0.0007521624670928817,0.0032719067318540906 +/- 0.0005590849472477871,0.007521624670928928 +/- 0.0016649825965534782,0.0009778112072207801 +/- 0.00041878633793382625,-0.0019932305377961756 +/- 0.0009957278897987226,0.0016923655509590075 +/- 0.0011060880910005756,0.0013915005641218724 +/- 0.0007145543437382479,0.0012410680707032995 +/- 0.0006524765540766344,0.0011658518239940018 +/- 0.0005934461766852042,0.0015419330575404567 +/- 0.0007025777244178009,0.0 +/- 0.0,0.002783001128243712 +/- 0.0007559139241159004,-0.004701015419330557 +/- 0.0016923655509590025,0.004400150432493433 +/- 0.0010510108019918844,0.0008649868371568448 +/- 0.000652476554076635,0.0002632568634825416 +/- 0.00017234207201791471,0.0014291086874765103 +/- 0.0005527242744151554,0.011959383226776987 +/- 0.0022236548325076247,3.7608123354648805e-05 +/- 0.0002632568634825416,0.0023693117713426194 +/- 0.001466716810831158,0.0010530274539300554 +/- 0.0009632379447059475,0.12425723956374575 +/- 0.00520624670347416,0.000639338097028963 +/- 0.0009814207108461872,0.00037608123354645475 +/- 0.0008239527002710394,0.0035351635953365878 +/- 0.0009835800549546476,0.018051899210229417 +/- 0.001647905400542056,0.11568258743888682 +/- 0.0031563949241605648,-0.00026325686348250833 +/- 0.0009065040085140152,0.005979691613388493 +/- 0.0016940361985039844,0.001466716810831148 +/- 0.0011706944277001352,0.009176382098533286 +/- 0.001179720732708403,0.07307258367807448 +/- 0.004026177513376777,-0.0005641218503196655 +/- 0.0008779704798742838,0.0008649868371568448 +/- 0.0005590849472477998,0.0016923655509590186 +/- 0.0014196755237440234,0.0040992854456562864 +/- 0.0013076599210766356,0.0077848815344114366 +/- 0.0017482721773853956,0.016434749905979696 +/- 0.0020395256657324092,0.016434749905979696 +/- 0.0020395256657324092,0.0012410680707032663 +/- 0.001116270934912064,0.0027453930048890627 +/- 0.0021277691101640735,0.02587438886799548 +/- 0.0016547574276043475,0.02587438886799548 +/- 0.0016547574276043475,0.0060172997367431424 +/- 0.0015955775431061572,0.008499435878149686 +/- 0.001904323264561419,0.003723204212109832 +/- 0.0009127236629944957,0.006054907860097792 +/- 0.0016171493042497229,0.02034599473486275 +/- 0.0015906946959425748,0.024670928920646883 +/- 0.003160872717480356,0.003572771718691259 +/- 0.0012836440891971462,0.018540804813839806 +/- 0.0024606751113885883
