,accy_pct_95,accy_perm_entropy,bvp_pct_95,accx_perm_entropy,bvp_skewness,accy_n_sign_changes,accx_peaks,accz_mean,scl_entropy,bvp_iqr,accx_n_sign_changes,accx_pct_5,accz_pct_95,bvp_ptp,accz_min,hrv_std,bvp_min,accy_ptp,accy_kurtosis,accy_energy,accx_energy,hrv_iqr_5_95,scr_mean,scl_ptp,accy_rms,bvp_peaks,scl_min,accx_min,scr_pct_5,scl_pct_5,accz_peaks,scr_lineintegral,scr_entropy,hrv_pct_5,accz_sum,accx_pct_95,accy_mean,accy_n_above_mean,scl_rms,accz_n_sign_changes,hrv_kurtosis,hrv_svd_entropy,hrv_energy,hrv_peaks,scl_iqr,bvp_energy,bvp_kurtosis,accy_skewness,accx_n_below_mean,hrv_pct_95,hrv_perm_entropy,hrv_sum,hrv_skewness,hrv_entropy,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,hrv_n_above_mean,bvp_sum,bvp_lineintegral,scl_n_above_mean,scl_lineintegral,scl_n_sign_changes,scl_svd_entropy,hrv_ptp,accz_svd_entropy,hrv_rms,accz_skewness,accz_std,accz_kurtosis,accx_entropy,accx_svd_entropy,accz_n_above_mean,accy_lineintegral,scr_svd_entropy,accx_sum,accx_ptp,accx_iqr_5_95,accx_rms,accx_lineintegral,accy_svd_entropy,accz_ptp,accy_n_below_mean,accy_iqr,accy_entropy,accz_energy,accz_lineintegral,accz_iqr_5_95,accz_iqr,accz_n_below_mean,bvp_std,bvp_max,bvp_n_above_mean,bvp_iqr_5_95,scl_mean,bvp_entropy,scl_perm_entropy,scl_pct_95,scr_max,scr_min,bvp_pct_5,scl_peaks,scl_sum,accx_skewness,accx_n_above_mean,scr_perm_entropy,accy_std,accy_min,scr_ptp,scr_sum,scr_kurtosis,scr_std,scr_energy,scr_skewness,scr_n_above_mean,scr_rms,scr_peaks,scr_pct_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_iqr_5_95,bvp_mean,bvp_rms,scl_max,scl_kurtosis,scl_energy,bvp_n_below_mean,scl_std,accx_iqr,accy_iqr_5_95,accz_rms,accx_kurtosis,accx_max,bvp_svd_entropy,scl_n_below_mean,bvp_perm_entropy,accy_pct_5,hrv_mean,accz_max,scl_iqr_5_95,scl_skewness,bvp_n_sign_changes,accz_pct_5,accz_entropy,hrv_min,hrv_max,hrv_lineintegral,accy_sum,accz_perm_entropy,accx_std,accy_max,accy_peaks,accx_mean
0,0.12669362992922148 +/- 0.006210062153020874,0.02295247724974725 +/- 0.002573235186602825,0.0009100101112234805 +/- 0.0008923628105745662,0.07569935962251437 +/- 0.004202075463568228,-0.0004044489383215 +/- 0.0015057841525910698,-0.005931917762049155 +/- 0.0016798026011967924,0.02295247724974724 +/- 0.0025995874888134424,0.0 +/- 0.0,0.00515672396359963 +/- 0.0013653272059675826,-0.009167509268621477 +/- 0.0011158035293054869,0.017458712504213048 +/- 0.002484975880170793,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006066734074823277 +/- 0.001042104808475922,0.0 +/- 0.0,-0.013043478260869523 +/- 0.0009050031400133211,0.0 +/- 0.0,0.0 +/- 0.0,0.10161779575328618 +/- 0.0039800791885860306,0.0026626221772835025 +/- 0.0003828047418806921,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005729693292888483 +/- 0.0008255779382484517,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005392652510953222 +/- 0.00040444893832154255,0.0 +/- 0.0,-0.001853724300640347 +/- 0.0007267899781883163,0.03026626221772839 +/- 0.002991130129064221,0.0027300303336704078 +/- 0.0012379081679950688,-0.0012133468149645777 +/- 0.00043162279996178024,0.0 +/- 0.0,0.00013481631277387774 +/- 0.0008144958526184419,0.0 +/- 0.0,0.0 +/- 0.0,-0.004347826086956485 +/- 0.0006296441419706667,-0.0020559487698011193 +/- 0.000647434199942653,0.0 +/- 0.0,-0.0019885406134141914 +/- 0.0008586275162020214,-0.0004718570947084055 +/- 0.00030890297910048353,0.0 +/- 0.0,0.015840916750926894 +/- 0.002215258068777201,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00013481631277385554 +/- 0.00016511558764970393,0.00016852039096735272 +/- 0.00043293672324452035,0.0 +/- 0.0,0.0002696326255477111 +/- 0.00013481631277385554,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004044489383214889 +/- 0.0006874310095844544,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.005898213683855702 +/- 0.001025069519767135,0.0 +/- 0.0,0.007448601280755007 +/- 0.0007453098883550929,0.0 +/- 0.0,0.003606336366700402 +/- 0.0007391881428871173,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.008459723626558845 +/- 0.0008974403070909574,0.004347826086956541 +/- 0.0013005582326643026,0.0 +/- 0.0,-0.005931917762049155 +/- 0.0015386197789704445,0.001044826423997358 +/- 0.00035188090694001067,0.0 +/- 0.0,0.003235591506572333 +/- 0.0005876506833219494,0.0 +/- 0.0,0.029693292888439516 +/- 0.002112630123925152,0.0 +/- 0.0,0.0005055611729019582 +/- 0.0007109883083831912,0.0 +/- 0.0,0.0 +/- 0.0,0.002258173238961958 +/- 0.000723657248182807,0.0 +/- 0.0,0.0005055611729019472 +/- 0.00034536402986044986,-0.0007077856420626416 +/- 0.0003828047418807136,0.00016852039096733052 +/- 0.0004584250255724593,3.3704078193519396e-05 +/- 0.00041141070494550433,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0004381530165150305 +/- 0.00021581139998090053,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007077856420626416 +/- 0.0005100352527948166,0.0012470508931581082 +/- 0.000584743902018784,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-6.740815638690556e-05 +/- 0.00013481631277381111,0.0 +/- 0.0,0.0 +/- 0.0,-3.370407819345278e-05 +/- 0.00010111223458035834,0.0 +/- 0.0,0.0 +/- 0.0,0.00246039770812273 +/- 0.0007543993692484021,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006268958543983872 +/- 0.0010355437476061568,0.00033704078193464994 +/- 0.00036920967812954244,0.0003707448601280916 +/- 0.0004633544686507528,0.0 +/- 0.0,0.00552746882372771 +/- 0.0009068839937360115,0.0 +/- 0.0,0.004111897539602327 +/- 0.0007947304430435774,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0020559487698011856 +/- 0.0008179751330981825,0.0 +/- 0.0,0.03987192450286488 +/- 0.0025403575579657812,0.0 +/- 0.0,0.0 +/- 0.0,-0.009066397034041085 +/- 0.0009704199561097119,0.0 +/- 0.0,0.0 +/- 0.0,0.0059319177620492545 +/- 0.0018287374406808978,0.0 +/- 0.0,-0.020121334681496426 +/- 0.001588388495847409,0.0 +/- 0.0,0.0 +/- 0.0
