,scr_pct_95,scr_std,scl_pct_5,scr_rms,scr_iqr_5_95,scl_std,scl_sum,scr_max,scl_lineintegral,scr_skewness,scl_min,scr_entropy,scr_n_below_mean,scr_ptp,scr_lineintegral,scr_kurtosis,scr_min,scr_svd_entropy,scr_n_above_mean,scl_perm_entropy,scl_skewness,scr_n_sign_changes,scr_energy,scr_iqr,scl_peaks,scr_peaks,scl_iqr_5_95,scl_kurtosis,scl_n_above_mean,scl_pct_95,scl_ptp,scr_perm_entropy,scl_energy,scl_rms,scr_sum,scr_pct_5,scl_max,scl_n_below_mean,scr_mean,scl_mean,scl_iqr,scl_entropy,scl_svd_entropy,scl_n_sign_changes
0,3.3306690738754695e-17 +/- 0.001100841129229014,-0.0013134328358208492 +/- 0.0010271433154677694,-0.014746268656716355 +/- 0.0015579687582925204,-0.002149253731343226 +/- 0.0007645521477531554,-0.0032835820895521727 +/- 0.0008547952873597904,-0.0037014925373133668 +/- 0.0012748750151679272,0.0023283582089552723 +/- 0.0011153159219265017,-0.0023283582089551726 +/- 0.0009791772816033814,0.004477611940298565 +/- 0.0013937453767079208,1.1102230246251566e-17 +/- 0.0002669931913432761,-0.009731343283582028 +/- 0.0019076472010352676,5.970149253736734e-05 +/- 0.0006233018811290192,0.0056716417910448345 +/- 0.0016938819055654815,0.00029850746268661466 +/- 0.0006117582546841875,-0.0039402985074626475 +/- 0.0008098304457463231,-0.004895522388059637 +/- 0.0015750335472564754,5.970149253732293e-05 +/- 0.0001791044776119688,0.010268656716417945 +/- 0.0021984421062115804,0.004656716417910478 +/- 0.001575033547256471,5.9701492537345134e-05 +/- 0.00041791044776122563,4.4408920985006264e-17 +/- 0.000998997046607871,0.0 +/- 0.0,-0.00029850746268654803 +/- 0.000550420564614504,-0.010925373134328287 +/- 0.0008032014356461701,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008955223880596664 +/- 0.0014925373134328202,0.0007761194029851426 +/- 0.0008875264923772273,-0.00035820895522384875 +/- 0.0006088381508767689,-0.0019104477611939896 +/- 0.001027143315467773,-0.0029850746268656027 +/- 0.0008009795740297705,0.00047761194029855014 +/- 0.0006962330620711095,0.0009552238805970781 +/- 0.0021392803423485075,-0.00256716417910442 +/- 0.0012818454061840922,-0.0011940298507462366 +/- 0.00037758539225890087,-0.002089552238805914 +/- 0.0008547952873597594,-0.002089552238805914 +/- 0.0008955223880596774,-0.0014925373134327957 +/- 0.0008955223880596774,-0.002865671641790979 +/- 0.0007920298006818836,0.006686567164179147 +/- 0.0015056143537813115,-0.004955223880596949 +/- 0.0013886212954761865,-0.005014925373134282 +/- 0.0014178318909896005,0.0011940298507463142 +/- 0.001163796339678691,0.0038208955223880793 +/- 0.0006648076851140306
