,scr_pct_95,scr_std,scl_pct_5,scr_rms,scr_iqr_5_95,scl_std,scl_sum,scr_max,scl_lineintegral,scr_skewness,scl_min,scr_entropy,scr_n_below_mean,scr_ptp,scr_lineintegral,scr_kurtosis,scr_min,scr_svd_entropy,scr_n_above_mean,scl_perm_entropy,scl_skewness,scr_n_sign_changes,scr_energy,scr_iqr,scl_peaks,scr_peaks,scl_iqr_5_95,scl_kurtosis,scl_n_above_mean,scl_pct_95,scl_ptp,scr_perm_entropy,scl_energy,scl_rms,scr_sum,scr_pct_5,scl_max,scl_n_below_mean,scr_mean,scl_mean,scl_iqr,scl_entropy,scl_svd_entropy,scl_n_sign_changes
0,-0.0014372581536760687 +/- 0.0007079186553270324,-0.0014925373134328402 +/- 0.0010207952079944536,-0.022664455500276404 +/- 0.002872389398953349,-0.001216141514648983 +/- 0.0006904364840683907,-0.004809286898839226 +/- 0.0008930621570703946,0.00458817025981203 +/- 0.0014635933991015663,-0.027086788280818154 +/- 0.0016948269449150045,0.0002211166390270858 +/- 0.0008273427057543227,-0.006301824212272056 +/- 0.001445737626381643,0.0004422332780541716 +/- 0.0005953747713802631,-0.018407960199005 +/- 0.0031177642127592064,-0.0005527915975677145 +/- 0.0006055528551743103,-0.0038142620232173184 +/- 0.0012471546901800647,-0.0019900497512437944 +/- 0.0008981800336800686,-0.010226644555002828 +/- 0.001996947691341997,0.0008844665561083432 +/- 0.001487410066011459,5.527915975677145e-05 +/- 0.0007186290768380288,-0.00033167495854062866 +/- 0.0011110973599912485,-0.0010503040353786574 +/- 0.001032699927709747,0.004145936981757858 +/- 0.0012173972109201295,-0.0006080707573244859 +/- 0.000971718951423265,0.0 +/- 0.0,-0.0012714206744057432 +/- 0.0007437050330057297,-0.015091210613598716 +/- 0.0018997059455433394,0.0 +/- 0.0,0.0 +/- 0.0,-0.004975124378109541 +/- 0.001236079589552117,0.001105583195135429 +/- 0.0010775892034061824,0.0004422332780541716 +/- 0.00033167495854062866,-0.017412935323383116 +/- 0.002242045305768176,-0.001713653952459926 +/- 0.0009066456311142691,0.00016583747927031433 +/- 0.0002533209339389618,-0.014538419016031002 +/- 0.00113423352839597,-0.02023217247097846 +/- 0.0012653978045615861,-0.008291873963515828 +/- 0.0014832955074625402,-0.004035378662244427 +/- 0.0009590575772745933,-0.013211719181868486 +/- 0.001247154690180036,-0.0007186290768380288 +/- 0.0006080707573244858,-0.008623548922056457 +/- 0.0013585633750629576,-0.03289110005527923 +/- 0.0021868480314928018,0.00536207849640683 +/- 0.001079006152346216,0.0014372581536760466 +/- 0.002630265838224519,0.002100608070757315 +/- 0.0016173287825680183,-0.0002211166390270858 +/- 0.0003666804632786495
