,scl_pct_5,scl_entropy,scl_pct_95,scr_pct_95,scl_min,scr_sum,scl_svd_entropy,scl_ptp,scl_iqr,scr_iqr,scr_mean,scr_kurtosis,scl_skewness,scr_std,scr_entropy,scr_max,scr_lineintegral,scl_perm_entropy,scl_energy,scr_n_below_mean,scr_pct_5,scl_lineintegral,scr_min,scr_n_above_mean,scl_std,scr_energy,scl_iqr_5_95,scr_iqr_5_95,scl_kurtosis,scl_peaks,scr_peaks,scr_n_sign_changes,scr_perm_entropy,scr_ptp,scl_max,scl_n_below_mean,scl_mean,scr_svd_entropy,scl_n_above_mean,scr_rms,scl_sum,scr_skewness,scl_n_sign_changes,scl_rms
0,0.012000000000000033 +/- 0.0028811769580928135,-0.011999999999999978 +/- 0.0019151062605785583,0.02698507462686569 +/- 0.0015291042955063482,-0.0022686567164178937 +/- 0.0024294913372389015,0.07450746268656717 +/- 0.0031568487322751766,0.006925373134328383 +/- 0.0019290142592720836,0.011522388059701506 +/- 0.0022819719228198625,0.0011343283582089581 +/- 0.0006780786084537878,0.03659701492537315 +/- 0.003292254490498451,-0.0007164179104477419 +/- 0.0024874825857909982,-0.0036417910447760883 +/- 0.0016339023502572015,0.0 +/- 0.0,-0.0005970149253731183 +/- 0.0009248915453629403,0.0009552238805969893 +/- 0.00039601490034093265,0.0005970149253731405 +/- 0.0008443066044018565,0.0020895522388060138 +/- 0.001007877194993085,0.0026268656716418094 +/- 0.0010746268656716487,-0.003343283582089529 +/- 0.0015383998479671826,0.004716417910447768 +/- 0.0012929198703109054,0.002089552238805981 +/- 0.0009718698863343325,0.0 +/- 0.0,-0.0015522388059701186 +/- 0.0007645521477531762,5.970149253731183e-05 +/- 0.00017910447761193549,0.0 +/- 0.0,0.0 +/- 0.0,0.0066268656716418125 +/- 0.001473308976627229,-0.005552238805970144 +/- 0.001625153144933271,0.0 +/- 0.0,-0.00011940298507462366 +/- 0.00023880597014924732,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0037611940298507562 +/- 0.000708915945494782,0.0928955223880597 +/- 0.0020886991862132365,0.0 +/- 0.0,-0.002089552238805936 +/- 0.0012014693610446696,0.017552238805970198 +/- 0.002188692869232627,0.0028656716417910675 +/- 0.0014077404325434873,0.0 +/- 0.0,0.027402985074626896 +/- 0.00101492537313432,0.0 +/- 0.0,0.0 +/- 0.0,0.1317611940298508 +/- 0.0028008845625647435
