,scr_rms,scl_lineintegral,scl_iqr_5_95,scl_entropy,scr_iqr_5_95,scr_pct_95,scr_std,scr_mean,scr_sum,scr_lineintegral,scl_ptp,scl_pct_5,scl_std,scr_energy,scl_rms,scl_mean,scl_kurtosis,scr_iqr,scl_skewness,scl_min,scl_sum,scl_max,scl_energy,scr_peaks,scr_entropy,scr_pct_5,scl_peaks,scl_perm_entropy,scr_n_sign_changes,scr_kurtosis,scr_n_below_mean,scr_n_above_mean,scr_min,scr_perm_entropy,scr_skewness,scl_iqr,scr_max,scr_svd_entropy,scr_ptp,scl_n_below_mean,scl_n_above_mean,scl_pct_95,scl_n_sign_changes,scl_svd_entropy
0,0.09551042223409938 +/- 0.002574920250228939,-0.0024585783003741924 +/- 0.0021405648738108906,-0.0012827365045430584 +/- 0.0015342276958212142,0.01095670764297163 +/- 0.0023692314547623036,-0.0009620523784073076 +/- 0.0021352201341997197,-0.0011223944414751829 +/- 0.002395610350723118,0.008284339925173679 +/- 0.00196014118876455,0.0036878674505611666 +/- 0.0017637626937466568,0.0036878674505611666 +/- 0.0017637626937466568,0.04559059326563332 +/- 0.004147252963028604,-0.0006413682522715458 +/- 0.0012827365045430315,0.10187065740245851 +/- 0.004008195245163586,-5.344735435598435e-05 +/- 0.0004439670691030441,0.0002137894174238042 +/- 0.00042757883484765,0.04537680384820947 +/- 0.004087587130945801,0.06755745590593262 +/- 0.003244038675680059,0.007375734901122333 +/- 0.002712683600309886,-0.0004275788348477194 +/- 0.0009501009532138417,-0.0008017103153394212 +/- 0.002017593381953704,-0.0001068947087119465 +/- 0.0006675572419453168,0.0021378941742383416 +/- 0.0026936618211339724,0.05905932656333507 +/- 0.00463638470681385,-0.0010689470871192096 +/- 0.0009560953404595634,0.0002137894174238042 +/- 0.0005450582056218707,0.00048102618920359275 +/- 0.0008766017887149447,5.344735435593995e-05 +/- 0.0002878228117121373,0.0 +/- 0.0,-0.0005344735435596215 +/- 0.00033803074934992447,-0.0017103153393907445 +/- 0.0012827365045430259,-0.010368786745056157 +/- 0.0020589374969811006,0.00026723677177975524 +/- 0.0007652496559741397,0.00026723677177975524 +/- 0.0007652496559741397,-0.000320684126135784 +/- 0.000427578834847675,-0.006360235168359207 +/- 0.0022479680218934423,-0.0021378941742384084 +/- 0.0004780476702297662,-2.2204460492503132e-17 +/- 0.00047804767022976616,-0.0005879208979155948 +/- 0.0014430785676109036,0.012720470336718281 +/- 0.002866293463985431,-0.0008551576696954055 +/- 0.0011758417958310937,-0.0010689470871192096 +/- 0.0017236253871295876,-0.0010689470871192096 +/- 0.0017236253871295876,0.10085515766969529 +/- 0.00338916918492522,-0.0004275788348477194 +/- 0.0005756456234243118,0.09978621058257611 +/- 0.006760826252915517
