,scr_rms,scl_lineintegral,scl_iqr_5_95,scl_entropy,scr_iqr_5_95,scr_pct_95,scr_std,scr_mean,scr_sum,scr_lineintegral,scl_ptp,scl_pct_5,scl_std,scr_energy,scl_rms,scl_mean,scl_kurtosis,scr_iqr,scl_skewness,scl_min,scl_sum,scl_max,scl_energy,scr_peaks,scr_entropy,scr_pct_5,scl_peaks,scl_perm_entropy,scr_n_sign_changes,scr_kurtosis,scr_n_below_mean,scr_n_above_mean,scr_min,scr_perm_entropy,scr_skewness,scl_iqr,scr_max,scr_svd_entropy,scr_ptp,scl_n_below_mean,scl_n_above_mean,scl_pct_95,scl_n_sign_changes,scl_svd_entropy
0,-0.0032894736842105756 +/- 0.002080445829058154,-0.004495614035087758 +/- 0.00250998314523238,-0.0033442982456140745 +/- 0.0021854310776310165,0.00164473684210521 +/- 0.0005482456140350811,-0.00186403508771934 +/- 0.000890793684718856,-0.0017543859649123195 +/- 0.0009745827211968887,0.019078947368420994 +/- 0.0021764729431227154,0.004660087719298223 +/- 0.0012561885128716589,0.004660087719298223 +/- 0.0012561885128716589,0.02324561403508766 +/- 0.0021261753760597854,0.012774122807017507 +/- 0.0023650937072503277,0.08486842105263154 +/- 0.0022710871904833255,0.006140350877192946 +/- 0.0010909949968274473,5.482456140351033e-05 +/- 0.000164473684210531,0.05175438596491223 +/- 0.0031513394436841996,0.07478070175438593 +/- 0.004468790322876065,0.008552631578947322 +/- 0.001554544613898884,-0.00043859649122808265 +/- 0.00041026945030417193,0.011622807017543823 +/- 0.0025691610776008814,0.025054824561403476 +/- 0.0030726219888601073,-0.003015350877193024 +/- 0.0016674239392264892,0.07708333333333328 +/- 0.0051207431705419205,0.055427631578947326 +/- 0.0030960105051525267,0.0 +/- 0.0,-0.0006030701754386137 +/- 0.0007537131077230214,0.0 +/- 0.0,0.0 +/- 0.0,0.0019736842105262608 +/- 0.0007020969558588849,-0.0005482456140351033 +/- 0.0005482456140351033,0.000164473684210531 +/- 0.00025123770257434047,0.0 +/- 0.0,0.0 +/- 0.0,-0.00021929824561404133 +/- 0.00036366499894248844,0.001096491228070151 +/- 0.001946078876019616,0.00010964912280700956 +/- 0.0005371688032419199,0.0 +/- 0.0,-0.0007675438596491446 +/- 0.000657894736842124,0.049342105263157854 +/- 0.0038844275403329886,-0.0007127192982456342 +/- 0.0007375890376685358,-0.006030701754386014 +/- 0.0018017189391617277,-0.006030701754386014 +/- 0.0018017189391617277,0.0839364035087719 +/- 0.0026344328457750038,0.0 +/- 0.0,0.024287280701754333 +/- 0.0032990540314321143
