,scr_rms,scl_lineintegral,scl_iqr_5_95,scl_entropy,scr_iqr_5_95,scr_pct_95,scr_std,scr_mean,scr_sum,scr_lineintegral,scl_ptp,scl_pct_5,scl_std,scr_energy,scl_rms,scl_mean,scl_kurtosis,scr_iqr,scl_skewness,scl_min,scl_sum,scl_max,scl_energy,scr_peaks,scr_entropy,scr_pct_5,scl_peaks,scl_perm_entropy,scr_n_sign_changes,scr_kurtosis,scr_n_below_mean,scr_n_above_mean,scr_min,scr_perm_entropy,scr_skewness,scl_iqr,scr_max,scr_svd_entropy,scr_ptp,scl_n_below_mean,scl_n_above_mean,scl_pct_95,scl_n_sign_changes,scl_svd_entropy
0,0.001105583195135429 +/- 0.0012605587894960009,-0.00033167495854062866 +/- 0.0005066418678779237,-5.527915975677145e-05 +/- 0.00029768738569013156,-0.004311774461028173 +/- 0.0006446602426584051,0.0001105583195135429 +/- 0.0002211166390270858,0.0001105583195135429 +/- 0.0002211166390270858,-0.016417910447761152 +/- 0.0014425636650857018,-0.0020453289110005436 +/- 0.0006080707573244859,-0.0020453289110005436 +/- 0.0006080707573244859,0.0016030956329463719 +/- 0.000971718951423265,-0.0034273079049198297 +/- 0.00041367135287716136,-0.0005527915975677145 +/- 0.0007416477537312702,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008291873963515717 +/- 0.00027639579878385723,0.0006633499170812573 +/- 0.0012311253428037583,0.0 +/- 0.0,0.0005527915975677145 +/- 0.0008199224419121756,0.0 +/- 0.0,0.0004422332780541716 +/- 0.00033167495854062866,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004422332780541716 +/- 0.00022111663902708577,0.0005527915975677145 +/- 0.0003496161039434345,-5.527915975677145e-05 +/- 0.0001658374792703143,-5.527915975677145e-05 +/- 0.00029768738569013156,-5.527915975677145e-05 +/- 0.00029768738569013156,0.0 +/- 0.0,-0.000497512437810943 +/- 0.0005215025501413245,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0016583747927031434 +/- 0.0031947337262133385,0.0 +/- 0.0,-0.0005527915975677145 +/- 0.0002472159179104234,-0.0005527915975677145 +/- 0.0002472159179104234,0.0012161415146489719 +/- 0.0006904364840683659,-0.0008291873963515717 +/- 0.0003708238768656351,0.20281923714759537 +/- 0.0029505817899574726
