,scl_pct_5,scl_entropy,scl_pct_95,scr_pct_95,scl_min,scr_sum,scl_svd_entropy,scl_ptp,scl_iqr,scr_iqr,scr_mean,scr_kurtosis,scl_skewness,scr_std,scr_entropy,scr_max,scr_lineintegral,scl_perm_entropy,scl_energy,scr_n_below_mean,scr_pct_5,scl_lineintegral,scr_min,scr_n_above_mean,scl_std,scr_energy,scl_iqr_5_95,scr_iqr_5_95,scl_kurtosis,scl_peaks,scr_peaks,scr_n_sign_changes,scr_perm_entropy,scr_ptp,scl_max,scl_n_below_mean,scl_mean,scr_svd_entropy,scl_n_above_mean,scr_rms,scl_sum,scr_skewness,scl_n_sign_changes,scl_rms
0,0.06924342105263157 +/- 0.009844177091014823,-0.06277412280701755 +/- 0.0086589836607917,-0.001754385964912275 +/- 0.0011447704505384221,0.01206140350877193 +/- 0.004514295800490974,0.019956140350877182 +/- 0.006478583880141432,-0.017927631578947355 +/- 0.002247807017543858,0.016228070175438602 +/- 0.005682744964846477,-0.000164473684210531 +/- 0.00035104847792944246,0.0021929824561403464 +/- 0.0009495892585355507,-0.03344298245614036 +/- 0.0031206687435872058,0.000164473684210531 +/- 0.0008150256988661693,0.00910087719298246 +/- 0.002417259614588688,-0.008114035087719296 +/- 0.0016226588362882322,0.0 +/- 0.0,-0.0009320175438596757 +/- 0.000493421052631593,-0.02165570175438598 +/- 0.0018712772111706198,0.0027412280701754276 +/- 0.000884019489945014,0.0007127192982456342 +/- 0.0008150256988661694,-0.014747807017543857 +/- 0.002407915707894483,-0.0180372807017544 +/- 0.0025883929022177403,0.0 +/- 0.0,0.01853070175438597 +/- 0.004618298177336109,0.0005482456140351033 +/- 0.00034674097150970054,-0.017927631578947355 +/- 0.0016638147922690366,-0.002960526315789469 +/- 0.002263132394797168,0.01277412280701754 +/- 0.002675191425165735,-0.0030701754385965008 +/- 0.0022631323947971817,-0.000493421052631593 +/- 0.00045540701002841615,-0.00021929824561404133 +/- 0.00055910301684133,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.002960526315789491 +/- 0.0016115064097257732,0.029495614035087714 +/- 0.00318549101893289,0.004002192982456143 +/- 0.0007772723069494642,-0.018366228070175426 +/- 0.0036716086952309954,-0.020065789473684193 +/- 0.003122594488135564,0.0 +/- 0.0,0.00021929824561404133 +/- 0.00026858440162097014,0.025932017543859664 +/- 0.0017171556758076327,0.0 +/- 0.0,0.0 +/- 0.0,-0.036019736842105285 +/- 0.0037509777375213426
