,scl_pct_5,scl_entropy,scl_pct_95,scr_pct_95,scl_min,scr_sum,scl_svd_entropy,scl_ptp,scl_iqr,scr_iqr,scr_mean,scr_kurtosis,scl_skewness,scr_std,scr_entropy,scr_max,scr_lineintegral,scl_perm_entropy,scl_energy,scr_n_below_mean,scr_pct_5,scl_lineintegral,scr_min,scr_n_above_mean,scl_std,scr_energy,scl_iqr_5_95,scr_iqr_5_95,scl_kurtosis,scl_peaks,scr_peaks,scr_n_sign_changes,scr_perm_entropy,scr_ptp,scl_max,scl_n_below_mean,scl_mean,scr_svd_entropy,scl_n_above_mean,scr_rms,scl_sum,scr_skewness,scl_n_sign_changes,scl_rms
0,0.010636023516835968 +/- 0.0031930041755732445,0.010956707642971719 +/- 0.002003384801068026,-0.00016034206306783094 +/- 0.0027466948492848,0.001924104756814582 +/- 0.0009007108255666877,0.09150187065740253 +/- 0.0058098036308716966,0.0 +/- 0.0,0.029021913415286003 +/- 0.0033296457781234923,-0.000641368252271457 +/- 0.0006232979043126991,0.001977552111170522 +/- 0.0008634684351364813,0.004008551576696995 +/- 0.001885866249532576,0.00844468198824162 +/- 0.000623297904312682,0.009139497594869105 +/- 0.000734779641093939,-0.007696419027258117 +/- 0.003252832507686371,-0.0016034206306787425 +/- 0.0024724817757820114,-0.004168893639764792 +/- 0.0006232979043126876,-0.00839123463388558 +/- 0.0016740202846997055,-0.0077498663816140565 +/- 0.001590002648919665,-0.000587920897915517 +/- 0.0008088052351908852,0.011704970603955134 +/- 0.0016290487070153114,-0.000694815606627408 +/- 0.000719060611815815,-0.0014965259219668291 +/- 0.0004659432328744949,0.025708177445216508 +/- 0.0020899214105843974,0.004863709246392345 +/- 0.0013404528277909738,-0.005291288081239931 +/- 0.0008433850260855124,-0.00048102618920355946 +/- 0.00016034206306785314,0.0 +/- 0.0,0.0 +/- 0.0,0.04553714591127746 +/- 0.0019092005451086644,0.0001068947087119576 +/- 0.0006232979043126972,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004275788348476084 +/- 0.0006675572419453063,-0.0003741314804916795 +/- 0.0007190606118157968,0.030304649919829018 +/- 0.0018211357602780265,-0.04943880277926238 +/- 0.00577256170659566,-0.0004275788348476195 +/- 0.0003206841261357285,0.008177445216461821 +/- 0.0030427461950807513,0.011704970603955155 +/- 0.003690964547433363,0.0 +/- 0.0,0.007482629609834357 +/- 0.0013937364842763545,0.015713522180652105 +/- 0.003578977881941906,-0.0016568679850347046 +/- 0.0014821405263348044,0.0 +/- 0.0,0.027471940138963168 +/- 0.0031456844403125947
