,scr_pct_95,scr_std,scl_pct_5,scr_rms,scr_iqr_5_95,scl_std,scl_sum,scr_max,scl_lineintegral,scr_skewness,scl_min,scr_entropy,scr_n_below_mean,scr_ptp,scr_lineintegral,scr_kurtosis,scr_min,scr_svd_entropy,scr_n_above_mean,scl_perm_entropy,scl_skewness,scr_n_sign_changes,scr_energy,scr_iqr,scl_peaks,scr_peaks,scl_iqr_5_95,scl_kurtosis,scl_n_above_mean,scl_pct_95,scl_ptp,scr_perm_entropy,scl_energy,scl_rms,scr_sum,scr_pct_5,scl_max,scl_n_below_mean,scr_mean,scl_mean,scl_iqr,scl_entropy,scl_svd_entropy,scl_n_sign_changes
0,0.007563850687622831 +/- 0.000701515562725216,0.006827111984282952 +/- 0.001063674254798984,0.005157170923379218 +/- 0.0016907578072749099,0.004076620825147393 +/- 0.0010314341846758433,0.0031925343811395335 +/- 0.0010591286175268928,0.0029469548133595814 +/- 0.0009056526971800609,0.0023575638506876826 +/- 0.0012190249161091048,0.0017681728880157622 +/- 0.001556284824926807,0.0014734774066798239 +/- 0.0010065766960667675,0.0013261296660118439 +/- 0.0006607870357108894,0.0013261296660118326 +/- 0.001441198502074794,0.00034381139489197965 +/- 0.0005402750491159276,0.0002946954813360048 +/- 0.0006662406663188213,0.0002455795677799966 +/- 0.0009884386933938418,0.0002455795677799966 +/- 0.0005914339184082749,0.00019646365422401057 +/- 0.0007672150958651085,0.00019646365422399948 +/- 0.00039292730844795733,0.00019646365422399948 +/- 0.0008563652148410105,9.82318271120386e-05 +/- 0.0007545329811266091,9.823182711201638e-05 +/- 0.0007218535587769621,9.823182711200529e-05 +/- 0.000613457563693366,9.823182711199419e-05 +/- 0.00019646365422398837,4.91159135560304e-05 +/- 0.0006752321750917261,4.91159135560193e-05 +/- 0.0009175609868501812,0.0 +/- 0.0,0.0 +/- 0.0,-0.00019646365422393286 +/- 0.0011455701168654874,-0.00034381139489192414 +/- 0.0007301605475107348,-0.0004420432220038739 +/- 0.0004633586017709421,-0.0004911591355598821 +/- 0.0006212726247875021,-0.0009332023575638005 +/- 0.0010861171113701392,-0.0009823182711198087 +/- 0.0010760757514836291,-0.0010314341846757945 +/- 0.0008908819816904188,-0.0013261296660117329 +/- 0.0010545633867182628,-0.0014734774066797129 +/- 0.0009823182711198363,-0.00152259332023571 +/- 0.0008349705304518579,-0.0017681728880156622 +/- 0.0009872176445108799,-0.0017681728880156622 +/- 0.0007672150958650829,-0.0018172888015716593 +/- 0.0007624840224096312,-0.0018172888015716593 +/- 0.0018384054294904803,-0.004469548133595247 +/- 0.0012318208451851285,-0.00451866404715121 +/- 0.0016260260665271963,-0.006237721021610953 +/- 0.0012817277358251069,-0.010658153241650248 +/- 0.0006963382553417374
