,scr_ptp,bvp_peaks,bvp_iqr,bvp_svd_entropy,bvp_perm_entropy,bvp_n_sign_changes,scl_svd_entropy,scl_energy,scl_entropy,hrv_min,scl_min,bvp_n_below_mean,scr_lineintegral,hrv_lineintegral,scl_iqr,scr_max,scl_sum,scl_std,scr_pct_95,bvp_n_above_mean,scr_energy,scl_pct_95,scl_max,bvp_max,hrv_sum,scl_iqr_5_95,scr_mean,hrv_entropy,scl_pct_5,scr_iqr,scl_mean,hrv_iqr_5_95,hrv_pct_5,bvp_energy,scl_lineintegral,hrv_svd_entropy,scr_rms,bvp_pct_95,scl_ptp,scl_n_above_mean,hrv_iqr,hrv_std,scr_std,scr_sum,bvp_pct_5,scr_n_below_mean,scr_min,scl_n_below_mean,scr_iqr_5_95,scl_kurtosis,scr_svd_entropy,hrv_ptp,scl_skewness,scl_rms,scr_kurtosis,bvp_lineintegral,hrv_energy,scl_n_sign_changes,hrv_kurtosis,hrv_pct_95,hrv_peaks,bvp_mean,scl_peaks,scr_peaks,hrv_n_sign_changes,scr_n_sign_changes,bvp_entropy,bvp_skewness,scr_entropy,hrv_n_above_mean,bvp_sum,scr_skewness,bvp_iqr_5_95,scr_perm_entropy,scr_n_above_mean,scr_pct_5,hrv_perm_entropy,hrv_n_below_mean,scl_perm_entropy,hrv_skewness,bvp_min,bvp_ptp,bvp_std,hrv_max,hrv_mean,bvp_kurtosis,hrv_rms,bvp_rms
0,0.001179642736771136 +/- 0.001358654827822474,-0.023087293562521073 +/- 0.0031409958679492725,0.0005055611729019027 +/- 0.0004058508452575556,-0.0029996629592180636 +/- 0.0024787969003298867,-0.013481631277384564 +/- 0.0025579596846660433,-0.0020222446916077 +/- 0.0010551045394336753,-0.0020222446916076885 +/- 0.0013397106110112577,0.0017863161442534191 +/- 0.0018215799281256061,-0.007549713515335366 +/- 0.002122019041280366,0.0005055611729019027 +/- 0.0011304691493932058,0.0031681833501853605 +/- 0.0016662227292630015,0.03340074148972026 +/- 0.002288156935961405,-0.0013818672059319303 +/- 0.0013686511967810511,-3.3704078193463885e-05 +/- 0.0015404644262927392,-0.0010785305021907775 +/- 0.001614984637776995,-0.004550050556117291 +/- 0.0019140237094035259,0.01149309066397033 +/- 0.001518180738733431,-0.007549713515335355 +/- 0.00150125092358073,-0.0017526120660599886 +/- 0.0019290984861818814,0.031648129423660264 +/- 0.0021657329054826304,-0.0030333670374115386 +/- 0.001705306456444022,0.0006740815638692111 +/- 0.0006907280597209104,-0.00016852039096733052 +/- 0.0014940451809438361,-0.002898550724637683 +/- 0.0010993937600471853,-0.0023592854735423052 +/- 0.001296621776991673,-0.0006066734074823054 +/- 0.0007353361722032726,0.0056622851365014885 +/- 0.0008763060330299925,6.740815638691666e-05 +/- 0.0015722148688493969,0.0017189079878665136 +/- 0.0013769260678001614,-6.740815638693887e-05 +/- 0.0009860963153574549,0.00475227502527803 +/- 0.0017477441405411745,0.0004044489383215333 +/- 0.0008088978766430897,0.0005055611729018805 +/- 0.0006782814896359406,0.0003033367037411527 +/- 0.001317911344524246,-0.004078193461408841 +/- 0.0008039676738710293,-0.0017863161442534746 +/- 0.0011873215337923051,-0.00013481631277384443 +/- 0.0011694878040375916,0.01307718233906301 +/- 0.0015207973269536048,-0.002190765082574997 +/- 0.0013075271143424734,0.0003707448601280583 +/- 0.0004872542060937225,0.00023592854735421387 +/- 0.0013653272059675765,0.00010111223458035834 +/- 0.0014617626182811987,-0.0012470508931580859 +/- 0.0015522182594768347,0.0038759689922480355 +/- 0.0008426019548365348,0.006100438153016497 +/- 0.0016882345515831833,0.0001685203909672972 +/- 0.00034536402986044443,0.0001685203909673083 +/- 0.00027173096556449373,-6.740815638691666e-05 +/- 0.000517771873803056,0.0016514998314796192 +/- 0.0013769260678001714,0.00040444893832152217 +/- 0.000495346762949065,-0.0005392652510953888 +/- 0.0010679460409676494,-0.0038085608358611523 +/- 0.0014848932101051919,0.0007751937984495916 +/- 0.000477837778185288,0.0007414897202561388 +/- 0.0009267089373014844,0.0008426019548365083 +/- 0.0005886164205113773,0.0010111223458038165 +/- 0.0011479195393276943,-0.002190765082574997 +/- 0.0007868296279021606,-0.0009100101112234693 +/- 0.0006749236398550791,0.0010785305021907444 +/- 0.0004471351250900582,-0.00434782608695653 +/- 0.0011911423691993552,0.00013481631277384443 +/- 0.00045718436017023594,-0.00016852039096733052 +/- 0.0003453640298604498,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00010111223458039164 +/- 0.00015445148955025873,0.0 +/- 0.0,-0.0024603977081226968 +/- 0.0009538909132514117,6.740815638692777e-05 +/- 0.0002022244691607833,0.0008088978766430666 +/- 0.0007101889958107745,-0.0004044489383215444 +/- 0.00042096380171205807,0.00023592854735422498 +/- 0.0005010471434889982,0.002157061004381522 +/- 0.0013329100056141004,-0.0003370407819346166 +/- 0.000522141334170204,-0.00010111223458039164 +/- 0.0005649833034796178,0.00020222446916073888 +/- 0.000504436452547881,-0.0007077856420627082 +/- 0.0005729693292888423,-6.740815638692777e-05 +/- 0.0005599342003989276,0.0010448264239972804 +/- 0.0007751937984496156,-0.0002696326255477111 +/- 0.0004718570947084547,0.0038759689922480468 +/- 0.001198747505478874,3.370407819345278e-05 +/- 0.0013092635388982264,0.004448938321536889 +/- 0.0015356637343976684,-0.005527468823727677 +/- 0.0018225151108319162,-0.0022581732389619137 +/- 0.0010116839244896155,0.0014829794405122887 +/- 0.0008144958526184475,-0.0031681833501853718 +/- 0.0007715216139035845,0.0027637344118638272 +/- 0.0010529490631488777
