,bvp_peaks,hrv_lineintegral,scl_sum,hrv_pct_95,hrv_std,scr_max,hrv_svd_entropy,bvp_n_above_mean,bvp_n_below_mean,bvp_svd_entropy,scl_mean,hrv_sum,scl_pct_95,scl_min,bvp_pct_5,bvp_skewness,bvp_max,bvp_perm_entropy,scl_max,bvp_n_sign_changes,bvp_std,bvp_ptp,hrv_peaks,scr_ptp,scr_perm_entropy,hrv_rms,bvp_iqr,scr_pct_5,scl_entropy,hrv_skewness,bvp_rms,scr_lineintegral,bvp_pct_95,scr_svd_entropy,scl_n_above_mean,hrv_mean,scl_rms,bvp_lineintegral,hrv_perm_entropy,bvp_sum,scl_energy,scr_n_below_mean,scr_skewness,scr_n_above_mean,scr_n_sign_changes,scl_peaks,scl_std,scl_kurtosis,bvp_mean,bvp_energy,bvp_iqr_5_95,hrv_n_sign_changes,scr_iqr_5_95,scr_sum,scr_std,scr_rms,scr_min,scl_perm_entropy,scl_n_sign_changes,bvp_entropy,scl_iqr_5_95,scl_lineintegral,hrv_n_above_mean,scl_svd_entropy,hrv_pct_5,scl_n_below_mean,hrv_entropy,scr_pct_95,hrv_n_below_mean,scr_iqr,scr_entropy,hrv_max,scl_skewness,bvp_min,scl_pct_5,scl_iqr,hrv_kurtosis,scr_kurtosis,hrv_iqr,hrv_energy,bvp_kurtosis,hrv_iqr_5_95,scr_energy,scl_ptp,hrv_ptp,scr_mean,scr_peaks,hrv_min
0,0.04418974848774275 +/- 0.0063654884112479704,0.006494746895893045 +/- 0.0037943500580552834,0.0010187838268067794 +/- 0.0006173422295340895,0.008054759630690866 +/- 0.0012334524436682982,0.0009551098376313627 +/- 0.0006040645005097354,0.003565743393823639 +/- 0.0005289158779317683,0.007035975803884131 +/- 0.0012610826055611734,0.0028016555237185825 +/- 0.008454265806457386,-0.013244189748487711 +/- 0.0014603431953110206,-0.029831263928685115 +/- 0.0033844686923792137,0.008341292581980275 +/- 0.0013641697093682641,-0.0036294173829990338 +/- 0.0008326454524432844,0.02254059216809936 +/- 0.002857536538977003,-0.010633556192295423 +/- 0.002866036914339853,-0.010538045208532276 +/- 0.0028633832577901843,0.012862145813435233 +/- 0.0020838036513153137,-0.005539637058261692 +/- 0.0014180870710805535,-0.004520853231454935 +/- 0.003673829159312736,-0.013849092645654227 +/- 0.0020546581089159496,0.00191021967526267 +/- 0.001430894941371812,-0.0010824578159821518 +/- 0.0006238751334691194,-0.01540910538045207 +/- 0.0015674668736187513,-0.0027698185291308184 +/- 0.0009232728430436088,0.00022285896211396983 +/- 0.00074050960519664,0.0 +/- 0.0,0.004839223177332086 +/- 0.0012477502669382592,-0.022540592168099317 +/- 0.0027893277445157124,0.0004138809296402424 +/- 0.00031995783575681364,-0.009646609360076408 +/- 0.003390453081620534,-0.0007959248646927652 +/- 0.0007959248646927785,0.0 +/- 0.0,-0.002546959567016849 +/- 0.0011210962662629065,0.0009551098376313627 +/- 0.0002847587363896354,0.00047755491881567024 +/- 0.0004983277886819115,0.0028016555237185712 +/- 0.0004457179242279349,-0.0003502069404648034 +/- 0.0003615987485386892,-0.005889843998726519 +/- 0.0008689808382016156,0.0005093919134034009 +/- 0.0005730659025787967,9.551098376312517e-05 +/- 0.0001458954375980731,-0.0003820439350525007 +/- 0.00019102196752625037,-0.000859598853868182 +/- 0.0006532405134887989,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.010474371219356871 +/- 0.001405523085300467,-0.0023877745940782957 +/- 0.000770034168891921,0.0 +/- 0.0,-0.022858962113976387 +/- 0.0012064498772044634,0.00827761859280487 +/- 0.001472783636576911,0.0 +/- 0.0,0.0 +/- 0.0,0.0020057306590258285 +/- 0.0004039661744810411,0.0 +/- 0.0,-0.0008277618592804736 +/- 0.00047649250388717625,0.0 +/- 0.0,0.008118433619866305 +/- 0.0016558298152111854,0.0 +/- 0.0,0.0 +/- 0.0,-0.004329831263928674 +/- 0.001768028446598492,-0.0007959248646927875 +/- 0.00035594842048708897,0.0 +/- 0.0,0.010538045208532309 +/- 0.0019751769970386625,-0.0035020694046481783 +/- 0.0009227237660738331,9.551098376312517e-05 +/- 0.0001458954375980731,0.010442534224769207 +/- 0.0014645017510346932,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.05198981216173195 +/- 0.0019731232642274652,0.0010187838268067794 +/- 0.00023824625194356219,0.005507800063674018 +/- 0.0011916566235092687,-0.02362304998408148 +/- 0.0013935732969270554,0.001305316778096155 +/- 0.0002644579389658521,0.00022285896211398092 +/- 0.0002865329512894076,0.00035020694046481447 +/- 0.000171447462818696,6.367398917541677e-05 +/- 0.00012734797835083355,0.005284941101560048 +/- 0.0015931227001842704,0.008373129576567984 +/- 0.0020487297730908795,0.0004138809296402424 +/- 0.00024865487666053546,0.0 +/- 0.0,0.0 +/- 0.0,0.014040114613180532 +/- 0.0016199368651013642,-0.0006685768863419095 +/- 0.0003323879818182412,0.0 +/- 0.0,-0.00983763132760267 +/- 0.0018751422251037416
