,bvp_peaks,hrv_lineintegral,scl_sum,hrv_pct_95,hrv_std,scr_max,hrv_svd_entropy,bvp_n_above_mean,bvp_n_below_mean,bvp_svd_entropy,scl_mean,hrv_sum,scl_pct_95,scl_min,bvp_pct_5,bvp_skewness,bvp_max,bvp_perm_entropy,scl_max,bvp_n_sign_changes,bvp_std,bvp_ptp,hrv_peaks,scr_ptp,scr_perm_entropy,hrv_rms,bvp_iqr,scr_pct_5,scl_entropy,hrv_skewness,bvp_rms,scr_lineintegral,bvp_pct_95,scr_svd_entropy,scl_n_above_mean,hrv_mean,scl_rms,bvp_lineintegral,hrv_perm_entropy,bvp_sum,scl_energy,scr_n_below_mean,scr_skewness,scr_n_above_mean,scr_n_sign_changes,scl_peaks,scl_std,scl_kurtosis,bvp_mean,bvp_energy,bvp_iqr_5_95,hrv_n_sign_changes,scr_iqr_5_95,scr_sum,scr_std,scr_rms,scr_min,scl_perm_entropy,scl_n_sign_changes,bvp_entropy,scl_iqr_5_95,scl_lineintegral,hrv_n_above_mean,scl_svd_entropy,hrv_pct_5,scl_n_below_mean,hrv_entropy,scr_pct_95,hrv_n_below_mean,scr_iqr,scr_entropy,hrv_max,scl_skewness,bvp_min,scl_pct_5,scl_iqr,hrv_kurtosis,scr_kurtosis,hrv_iqr,hrv_energy,bvp_kurtosis,hrv_iqr_5_95,scr_energy,scl_ptp,hrv_ptp,scr_mean,scr_peaks,hrv_min
0,-0.02537917087967644 +/- 0.005911295618139687,-0.0001685203909673083 +/- 0.0025233079857424697,-0.004684866868891141 +/- 0.003609484906122069,0.002392989551735747 +/- 0.000970419956109741,-0.0005729693292888472 +/- 0.0005010471434889911,0.000101112234580375 +/- 0.00015445148955023328,0.003471520053926508 +/- 0.0038133301085580347,0.00040444893832152217 +/- 0.0003930537172123448,0.021031344792719908 +/- 0.0053656215010805305,-0.0026963262554769163 +/- 0.0020994150997502396,-0.0002696326255477055 +/- 0.0002022244691607722,-0.0007751937984496193 +/- 0.00042765680958710395,0.011122345803842254 +/- 0.0039593327012034905,-0.039366363329962926 +/- 0.00359797941222311,0.0008426019548365138 +/- 0.002860878712896661,0.008661948095719569 +/- 0.00190688846104693,-0.016312773845635335 +/- 0.0034046124163597947,0.012773845635321862 +/- 0.003612630701477866,-0.017222783956858796 +/- 0.002989800611209313,-0.01567239635995956 +/- 0.0016181467993471985,0.0 +/- 0.0,-0.0011459386585776997 +/- 0.0009193246846636897,0.0038422649140545883 +/- 0.0008283252933902625,-0.06852039096730704 +/- 0.001988540613414224,-0.0006403774856757804 +/- 0.0007299092628145487,0.0 +/- 0.0,0.022109875294910673 +/- 0.0031371961653441425,-0.06093697337377825 +/- 0.001020070505589612,-0.012301988540613424 +/- 0.0036588722568264612,-0.0029659588810246164 +/- 0.0007947304430435797,0.0022244691607684443 +/- 0.0005679912216498972,0.015301651499831464 +/- 0.0035419763142351592,-6.740815638692777e-05 +/- 0.0009627810486744588,-0.00013481631277385554 +/- 0.00016511558764970393,-0.0014829794405123054 +/- 0.0007101889958107766,-0.0008426019548365415 +/- 0.00040585084525757403,0.029726996966632953 +/- 0.001557697338495629,0.006437478934951118 +/- 0.0018488153895385908,0.0011796427367711305 +/- 0.0006260254675094975,0.0 +/- 0.0,0.0026626221772834357 +/- 0.0015624303318502563,-0.008695652173913066 +/- 0.0017369866837512807,0.0 +/- 0.0,-0.0010785305021907721 +/- 0.0004209638017120572,0.0 +/- 0.0,0.0 +/- 0.0,0.000977418267610375 +/- 0.00046335446865075034,0.0005055611729019027 +/- 0.0001685203909673194,0.0 +/- 0.0,0.0006403774856757471 +/- 0.00038280474188070383,0.0039433771486349686 +/- 0.0009050031400133178,0.0 +/- 0.0,0.0 +/- 0.0,0.00013481631277383331 +/- 0.00016511558764967672,0.0035389282103134414 +/- 0.000869147081781439,-0.0006740815638692388 +/- 0.00026107066708509486,0.0 +/- 0.0,0.0005055611729019027 +/- 0.00045842502557247154,-0.0007751937984496249 +/- 0.0016307341292083554,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003707448601280916 +/- 0.00018150201574433262,-0.00212335692618808 +/- 0.0020996856255035353,0.0005729693292888305 +/- 0.0005649833034796178,0.0 +/- 0.0,0.0020222446916076777 +/- 0.0009768369899689532,-0.017087967644084944 +/- 0.001148414225642114,0.0 +/- 0.0,0.00872935625210649 +/- 0.0009820561027525086,0.0 +/- 0.0,0.007212672733400732 +/- 0.0021538989293792246,-0.00013481631277386107 +/- 0.00048139052433722386,-0.00212335692618808 +/- 0.0006223857537114754,0.009403437815975723 +/- 0.0007897117973616408,0.012605325244354548 +/- 0.0018225151108319192,0.0 +/- 0.0,-0.00026963262554769997 +/- 0.0002522182262739435,-0.0034378159757330663 +/- 0.00130361170244784,0.0 +/- 0.0,-0.007718233906302663 +/- 0.0010706019665836575,0.0 +/- 0.0,0.0 +/- 0.0,-0.00532524435456691 +/- 0.0013715530805106654,0.0003033367037411361 +/- 0.00031796363775047693,0.0 +/- 0.0,0.0 +/- 0.0,0.00030333670374113055 +/- 0.00018150201574433262
