,bvp_std,hrv_pct_5,hrv_rms,hrv_pct_95,hrv_std,hrv_n_below_mean,hrv_max,hrv_n_above_mean,scr_lineintegral,bvp_iqr,hrv_lineintegral,scl_svd_entropy,bvp_energy,scl_ptp,bvp_perm_entropy,hrv_sum,hrv_mean,hrv_ptp,hrv_min,hrv_energy,bvp_svd_entropy,bvp_rms,scr_svd_entropy,scr_rms,scl_iqr,scr_iqr_5_95,scr_pct_95,bvp_n_sign_changes,hrv_entropy,scl_pct_5,bvp_peaks,scr_kurtosis,scr_entropy,scr_skewness,hrv_perm_entropy,bvp_sum,bvp_mean,bvp_entropy,scr_min,hrv_n_sign_changes,scr_n_below_mean,scr_n_above_mean,bvp_ptp,scr_n_sign_changes,scl_n_below_mean,scl_n_above_mean,scr_pct_5,bvp_pct_5,scl_skewness,scl_peaks,scl_std,bvp_max,scl_kurtosis,scl_n_sign_changes,scl_perm_entropy,scl_energy,hrv_skewness,scl_pct_95,hrv_kurtosis,scr_energy,scl_rms,scr_perm_entropy,bvp_min,bvp_iqr_5_95,bvp_kurtosis,hrv_iqr,scr_iqr,hrv_svd_entropy,bvp_n_above_mean,bvp_n_below_mean,hrv_peaks,scl_entropy,bvp_pct_95,scr_peaks,bvp_lineintegral,scl_min,scr_ptp,bvp_skewness,scr_max,scl_iqr_5_95,scr_std,hrv_iqr_5_95,scl_mean,scl_sum,scr_sum,scr_mean,scl_lineintegral,scl_max
0,0.11026708289975717 +/- 0.008624848373434921,0.10641692681234823 +/- 0.00655154057802172,0.10301768990634752 +/- 0.009928950313905699,0.08716614637530348 +/- 0.008465182938998563,0.07048213666319805 +/- 0.006085012073420296,0.054283732223378386 +/- 0.006318678644990041,0.05303503295178631 +/- 0.007509278324530547,0.04308012486992715 +/- 0.006593642498621962,0.04290669441553937 +/- 0.0024627124523066172,0.040756156781130724 +/- 0.0023589092106721193,0.03617759278529307 +/- 0.0017959893813388338,0.02823447797433226 +/- 0.0027539969811001294,0.028095733610822037 +/- 0.0032686004826610318,0.02743669788414843 +/- 0.0031541464457326925,0.02223378425251472 +/- 0.003115768736773484,0.021713492889351337 +/- 0.009021318127655867,0.021713492889351337 +/- 0.009021318127655867,0.019597641345820295 +/- 0.0024043741693546374,0.01945889698231007 +/- 0.007748984491685194,0.01838362816510577 +/- 0.0044877957654209846,0.017967395074575065 +/- 0.0030665329317100722,0.017620534165799496 +/- 0.008586191320652036,0.015643426985778676 +/- 0.0026572805723613924,0.015331252167880649 +/- 0.003670175252559512,0.01109954908081856 +/- 0.002022529273272747,0.010197710718002063 +/- 0.003040528199904431,0.009781477627471346 +/- 0.002566770724939298,0.0095039889004509 +/- 0.002869527281296746,0.008255289628858797 +/- 0.001572776142733891,0.007769684356572981 +/- 0.004565406419361177,0.007388137356919855 +/- 0.002418344504135033,0.005133541449878598 +/- 0.0007406922131135188,0.0020464793617758882 +/- 0.001585347885123342,0.0015955601803676611 +/- 0.0006971817982047,0.001560874089490094 +/- 0.001481790451841392,0.0006590357266735957 +/- 0.0007670254730314185,0.0006590357266735957 +/- 0.0007670254730314185,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-2.2204460492503132e-17 +/- 0.000490535401447492,-2.2204460492503132e-17 +/- 0.000490535401447492,-0.000173430454387824 +/- 0.003258462405143235,-0.000173430454387824 +/- 0.0008389446148073528,-0.00024280263614289143 +/- 0.00015895163700851723,-0.00024280263614289143 +/- 0.00015895163700851723,-0.00024280263614291365 +/- 0.0004666536263293001,-0.00027748872702046954 +/- 0.0015418737961077325,-0.00038154699965315954 +/- 0.001165473299785738,-0.00041623309053070436 +/- 0.0004332291362052513,-0.0005202913631633832 +/- 0.0006626768357455061,-0.0005202913631633943 +/- 0.0018630661119661202,-0.0009365244536940987 +/- 0.002034687391753375,-0.0018383628165105858 +/- 0.0012982981111489963,-0.0018730489073881529 +/- 0.0006797057905745823,-0.001942421089143298 +/- 0.0024339652851680534,-0.0022199098161637563 +/- 0.002076535490405238,-0.0025320846340617597 +/- 0.0036148498645002538,-0.002566770724939338 +/- 0.0020355741590178562,-0.002844259451959785 +/- 0.0010611903254095214,-0.003121748178980266 +/- 0.002979775455416508,-0.004023586541796753 +/- 0.0019816658837441188,-0.0040929587235518875 +/- 0.004077054527898749,-0.004439819632327457 +/- 0.002490644893654705,-0.004474505723205025 +/- 0.0012258478700709194,-0.005653832813042004 +/- 0.0028009958006552176,-0.0065556711758585125 +/- 0.002657280572361396,-0.0075615678113077015 +/- 0.002514681784306872,-0.008359347901491532 +/- 0.003740473160759047,-0.008359347901491532 +/- 0.003740473160759047,-0.008532778355879312 +/- 0.0020590804134104604,-0.008879639264654904 +/- 0.0016864718392151437,-0.009746791536593835 +/- 0.0033859381529481067,-0.010544571626777688 +/- 0.0030405281999044127,-0.012278876170655605 +/- 0.00420317570855389,-0.012660423170308743 +/- 0.003691258524764608,-0.01373569198751302 +/- 0.003588627722893528,-0.014082552896288614 +/- 0.0035549435935675116,-0.014117238987166159 +/- 0.003430417562117171,-0.01429066944155396 +/- 0.0016907468063758408,-0.015643426985778742 +/- 0.003328599886960369,-0.025390218522372554 +/- 0.005639663985210587,-0.03361082206035382 +/- 0.0033430266525263947,-0.03361082206035382 +/- 0.0033430266525263947,-0.03489420742282347 +/- 0.004332846748422391,-0.03489420742282347 +/- 0.004332846748422391,-0.03707943114810963 +/- 0.002066371281110868,-0.08466874783211933 +/- 0.005447925124956678
