,scr_ptp,bvp_peaks,bvp_iqr,bvp_svd_entropy,bvp_perm_entropy,bvp_n_sign_changes,scl_svd_entropy,scl_energy,scl_entropy,hrv_min,scl_min,bvp_n_below_mean,scr_lineintegral,hrv_lineintegral,scl_iqr,scr_max,scl_sum,scl_std,scr_pct_95,bvp_n_above_mean,scr_energy,scl_pct_95,scl_max,bvp_max,hrv_sum,scl_iqr_5_95,scr_mean,hrv_entropy,scl_pct_5,scr_iqr,scl_mean,hrv_iqr_5_95,hrv_pct_5,bvp_energy,scl_lineintegral,hrv_svd_entropy,scr_rms,bvp_pct_95,scl_ptp,scl_n_above_mean,hrv_iqr,hrv_std,scr_std,scr_sum,bvp_pct_5,scr_n_below_mean,scr_min,scl_n_below_mean,scr_iqr_5_95,scl_kurtosis,scr_svd_entropy,hrv_ptp,scl_skewness,scl_rms,scr_kurtosis,bvp_lineintegral,hrv_energy,scl_n_sign_changes,hrv_kurtosis,hrv_pct_95,hrv_peaks,bvp_mean,scl_peaks,scr_peaks,hrv_n_sign_changes,scr_n_sign_changes,bvp_entropy,bvp_skewness,scr_entropy,hrv_n_above_mean,bvp_sum,scr_skewness,bvp_iqr_5_95,scr_perm_entropy,scr_n_above_mean,scr_pct_5,hrv_perm_entropy,hrv_n_below_mean,scl_perm_entropy,hrv_skewness,bvp_min,bvp_ptp,bvp_std,hrv_max,hrv_mean,bvp_kurtosis,hrv_rms,bvp_rms
0,0.0018957345971563732 +/- 0.0012950332721591744,0.00865718799368086 +/- 0.0034904175619946787,0.004423380726698234 +/- 0.00189573459715639,0.008593996840442297 +/- 0.001473858298855076,0.01740916271721954 +/- 0.0026826486631440563,0.0012954186413901892 +/- 0.0007128286996953196,-0.00047393364928912665 +/- 0.0010311007186148925,0.003570300157977846 +/- 0.0009162717219589263,0.002180094786729836 +/- 0.001960199351563495,-0.010394944707740938 +/- 0.000942056967827856,0.006982622432859376 +/- 0.0014020036481727578,0.02537124802527644 +/- 0.0013703158573271188,9.478672985779868e-05 +/- 0.0010765703025213658,-0.0032543443917851913 +/- 0.0012720898666159443,0.00037914691943125023 +/- 0.0008454400101269883,-3.1595576619314333e-05 +/- 0.0006986838669035001,0.004075829383886243 +/- 0.0014916994166335484,0.0037282780410742176 +/- 0.0008335485597644875,-0.000315955766192777 +/- 0.0010090817960613679,0.028120063191153212 +/- 0.002091044816148427,-0.0024960505529226127 +/- 0.0016261749424906966,-0.0011374407582938617 +/- 0.001208917944373395,0.0011690363349130873 +/- 0.0010483829398443849,-3.1595576619292134e-05 +/- 0.0008530805687203941,-0.0009478672985782088 +/- 0.0009687020358139491,0.003633491311216397 +/- 0.001364475379569597,-0.00015797788309638295 +/- 0.0010213731358764222,-0.0020853080568720593 +/- 0.0008501500187724336,0.007551342812006279 +/- 0.0013137834367325236,-0.00322274881516591 +/- 0.0011374407582938476,0.004265402843601862 +/- 0.0008852401722667714,6.319115323850655e-05 +/- 0.0006893340988711257,-0.0075513428120063345 +/- 0.0011518310352959236,0.004897314375987316 +/- 0.0013862502981662093,0.0010110584518167264 +/- 0.0007582938388625587,0.0031595576619272816 +/- 0.0010286774468309444,-0.002496050552922624 +/- 0.0008412971220027947,0.004202211690363333 +/- 0.0014203960058760733,0.0012006319115323793 +/- 0.0009135439048847399,-9.478672985784309e-05 +/- 0.00014478912148363225,-0.0003475513428120358 +/- 0.001013523850385168,0.0017693522906792936 +/- 0.000695102685624006,0.0005055292259083411 +/- 0.000838325381448444,-0.0005055292259083854 +/- 0.0010779603228582547,0.00028436018957341826 +/- 0.0010709921805167825,0.0008846761453396246 +/- 0.00030957216338493436,6.319115323853986e-05 +/- 0.0001263823064770797,-0.0005687203791469476 +/- 0.0003402947745424654,-3.3306690738754695e-17 +/- 0.00044682892965973724,0.0003475513428119692 +/- 0.0003298675042309884,-0.001737756714060046 +/- 0.00040585253013159086,-0.0035071090047393725 +/- 0.0009097112195189835,0.00018957345971558625 +/- 0.00037914691943128357,0.00647709320695099 +/- 0.0010784232648262855,3.159557661923662e-05 +/- 0.00043436736445078694,0.006951026856240094 +/- 0.001302718997035621,0.0009794628751974344 +/- 0.0010330352432399452,6.319115323852876e-05 +/- 0.00018957345971564178,6.319115323851764e-05 +/- 0.000703666902095438,-0.00015797788309640515 +/- 0.0014769031143785365,0.0005055292259083411 +/- 0.0003222129234497771,-3.1595576619303234e-05 +/- 0.00022116903633493233,0.0 +/- 0.0,6.319115323853986e-05 +/- 0.0001263823064770797,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0019589257503949244 +/- 0.0007713463264286541,6.319115323853986e-05 +/- 0.0001263823064770797,0.0006951026856239828 +/- 0.00044233807266982813,0.00031595576619269927 +/- 0.0003461122006351796,-0.00028436018957350706 +/- 0.0002211690363349323,0.004992101105845126 +/- 0.0013464313271824614,-4.4408920985006264e-17 +/- 0.00028259942843601184,0.0001263823064770686 +/- 0.00025276461295417884,0.00018957345971560847 +/- 0.00028957824296718215,0.0006635071090047128 +/- 0.0004781278341365394,0.0006319115323854318 +/- 0.00031595576619274367,-0.0008846761453396801 +/- 0.00034029477454245106,-0.0004423380726698678 +/- 0.00040462080489306074,0.0008846761453396134 +/- 0.0011197500882571371,0.002875197472353841 +/- 0.0009420569678278235,0.008309636650868858 +/- 0.001384809289150785,0.00047393364928906 +/- 0.0008964461901491933,-0.0007582938388625893 +/- 0.0008383253814484322,0.0024644549763032874 +/- 0.0009769115218793176,-0.0006319115323854763 +/- 0.00113039771374397,0.005624012638230614 +/- 0.0006746968879640605
