,hrv_max,hrv_lineintegral,hrv_svd_entropy,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_rms,hrv_kurtosis,hrv_n_above_mean,hrv_pct_95,hrv_perm_entropy,hrv_iqr,hrv_n_below_mean,hrv_ptp,hrv_std,hrv_energy,hrv_mean,hrv_sum,hrv_skewness,hrv_iqr_5_95,hrv_pct_5,hrv_min
0,0.00361053566143833 +/- 0.0031896285493477282,0.031784551642497806 +/- 0.004162640064520223,0.029860905593370825 +/- 0.0050665497173260875,-0.0037881029890500127 +/- 0.0010062148564664382,0.0 +/- 0.0,-0.0019236460491269369 +/- 0.001284894545492301,-0.005504587155963292 +/- 0.0015159808789423745,-0.0034329683338265803 +/- 0.001805995419046168,-0.002219591595146453 +/- 0.0008185449355394543,-0.011216336194140275 +/- 0.00165014523343601,-0.0039656703166617065 +/- 0.0022312017549536243,0.00014797277300978572 +/- 0.002580841998298062,-0.0013317549570878717 +/- 0.0019462779576747454,0.004587155963302758 +/- 0.003385311774182914,-0.006777153003847269 +/- 0.0025301180747548395,-0.0035217519976324164 +/- 0.0016712409474395503,-0.0032849955608167726 +/- 0.0023766104188119547,-0.00292986090559334 +/- 0.002069292229229159,-0.00204202426753477 +/- 0.002951899202227861,0.00020716188221369113 +/- 0.0026963546563819217,-0.01953240603728912 +/- 0.002330277559636523,-0.016069843148860584 +/- 0.002415358082597304
