,hrv_max,hrv_lineintegral,hrv_svd_entropy,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_rms,hrv_kurtosis,hrv_n_above_mean,hrv_pct_95,hrv_perm_entropy,hrv_iqr,hrv_n_below_mean,hrv_ptp,hrv_std,hrv_energy,hrv_mean,hrv_sum,hrv_skewness,hrv_iqr_5_95,hrv_pct_5,hrv_min
0,0.021594289113622867 +/- 0.003128660033861932,0.03441403926234386 +/- 0.002538036166566543,0.007852468768590137 +/- 0.0037083753421793433,-0.005294467578822126 +/- 0.0024046856551347678,0.0 +/- 0.0,-0.0029149315883402528 +/- 0.0019175206973570736,-0.0024390243902438933 +/- 0.0014978796326013514,0.004402141582391439 +/- 0.0021970476279142646,-0.005472932778108253 +/- 0.0021166504312500984,0.01582391433670436 +/- 0.0026796206138144443,0.002795954788816202 +/- 0.0026073298037847747,-0.002766210588935136 +/- 0.0025170342650850815,-0.006127305175490749 +/- 0.0020744313830056618,-0.0042831647828673325 +/- 0.0020744313830056717,-0.002944675788221285 +/- 0.0018357256542783458,0.0013087447947650265 +/- 0.0014152739147376937,-0.003747769185008909 +/- 0.0012841780574017175,-0.00237953599048184 +/- 0.0015224846986400618,-0.012195121951219513 +/- 0.003133745911021039,0.002290303390838788 +/- 0.0018241223208163948,0.011332540154669857 +/- 0.003428849644062244,0.00698988697204046 +/- 0.0031709325998639823
