,hrv_max,hrv_lineintegral,hrv_svd_entropy,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_rms,hrv_kurtosis,hrv_n_above_mean,hrv_pct_95,hrv_perm_entropy,hrv_iqr,hrv_n_below_mean,hrv_ptp,hrv_std,hrv_energy,hrv_mean,hrv_sum,hrv_skewness,hrv_iqr_5_95,hrv_pct_5,hrv_min
0,-0.008700662633246902 +/- 0.003579420913972303,0.024344569288389527 +/- 0.004977155138251508,0.021722846441947562 +/- 0.0054666436255502516,-0.005617977528089868 +/- 0.001401073629016163,0.0 +/- 0.0,-0.002996254681647925 +/- 0.002337708184972725,-0.0021319504465571737 +/- 0.001705404619642611,-0.005214635551714209 +/- 0.0021227815637901077,-0.0006338231057332111 +/- 0.0013684058872990782,-0.02987611639297034 +/- 0.0037276582065737117,0.013166234514549114 +/- 0.0022869155427791632,-0.0069432440218957 +/- 0.0016919673707895156,-0.00011524056467876465 +/- 0.0008369829470662187,-0.0038605589167386876 +/- 0.002113965580852091,-0.00786516853932583 +/- 0.0017855315969283775,-0.0011235955056179913 +/- 0.0022591633442944833,-0.007375396139441081 +/- 0.0017054046196426022,-0.007461826562950158 +/- 0.002225851444738539,8.643042350907626e-05 +/- 0.003416280251579663,0.0007202535292423096 +/- 0.0019761740869654165,-0.020800921924517424 +/- 0.00231487288119858,-0.022817631806395854 +/- 0.004712550096362407
