,hrv_max,hrv_lineintegral,hrv_svd_entropy,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_rms,hrv_kurtosis,hrv_n_above_mean,hrv_pct_95,hrv_perm_entropy,hrv_iqr,hrv_n_below_mean,hrv_ptp,hrv_std,hrv_energy,hrv_mean,hrv_sum,hrv_skewness,hrv_iqr_5_95,hrv_pct_5,hrv_min
0,0.01641198044009784 +/- 0.0028639055664468416,0.006326405867970686 +/- 0.004365283289369414,0.004553789731051383 +/- 0.0034831691354003575,0.001528117359413217 +/- 0.001252683467721205,0.0 +/- 0.0,-0.0015281173594131725 +/- 0.0018439001380193669,-0.002414425427872824 +/- 0.0016540414581583045,-0.002750611246943735 +/- 0.001465718680719062,-0.00290342298288504 +/- 0.0012167499533859982,-0.0037286063569681783 +/- 0.0014058679706601429,-0.0038814180929095166 +/- 0.003199718658984799,-0.004920537897310506 +/- 0.0022184559222444486,-0.005378973105134443 +/- 0.0015109055127516173,-0.0053789731051344545 +/- 0.002520976849303339,-0.007090464547677233 +/- 0.0015084306453854624,-0.008160146699266468 +/- 0.0013113348381983453,-0.008312958435207785 +/- 0.0020171149144254247,-0.008526894865525636 +/- 0.002101703086424704,-0.009963325183374038 +/- 0.0013749659999024288,-0.012194376528117334 +/- 0.002353300733496319,-0.012561124694376513 +/- 0.0017633706279647477,-0.02426650366748164 +/- 0.0029032621239701516
