,hrv_lineintegral,hrv_pct_5,hrv_min,hrv_max,hrv_svd_entropy,hrv_energy,hrv_perm_entropy,hrv_std,hrv_ptp,hrv_mean,hrv_entropy,hrv_pct_95,hrv_n_sign_changes,hrv_peaks,hrv_iqr_5_95,hrv_rms,hrv_n_below_mean,hrv_n_above_mean,hrv_kurtosis,hrv_skewness,hrv_sum,hrv_iqr
0,0.08153269951022757 +/- 0.005504169742017518,0.06977816191299335 +/- 0.0049261129211158675,0.04479976951887062 +/- 0.004975487190772283,-0.011869778161913026 +/- 0.007049718508423658,0.03618553730913278 +/- 0.006636595962127051,-0.007231345433592651 +/- 0.0024393531386631565,0.009017574186113497 +/- 0.0017668393093012954,0.009507346585998232 +/- 0.0018221133161442614,0.043618553730913265 +/- 0.0027878929192516172,0.003053874963987291 +/- 0.0013277693600464357,-0.003658887928550891 +/- 0.0008837719187656466,0.001555747623163317 +/- 0.003213848405043928,0.0 +/- 0.0,2.8810141169677284e-05 +/- 0.0022221192968336165,0.00844137136271964 +/- 0.0009646020767953437,-0.003111495246326745 +/- 0.0010451372599952194,0.003197925669835744 +/- 0.0011042217168964067,0.001411696917314864 +/- 0.0020020457105262863,0.002765773552290385 +/- 0.0018812823644269048,-0.010198789974070898 +/- 0.002567822524362684,-0.01783347738403922 +/- 0.0026824392046106275,0.01457793143186401 +/- 0.0026316766918281376
