,hrv_sum,hrv_mean,hrv_max,hrv_ptp,hrv_min,hrv_n_below_mean,hrv_n_above_mean,hrv_iqr,hrv_lineintegral,hrv_rms,hrv_std,hrv_entropy,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_pct_5,hrv_iqr_5_95,hrv_n_sign_changes,hrv_perm_entropy,hrv_svd_entropy,hrv_energy,hrv_pct_95
0,0.28177847113884563 +/- 0.007059278061728883,0.28177847113884563 +/- 0.007059278061728883,0.22156006240249612 +/- 0.006554416108312404,0.10109204368174733 +/- 0.006722402843008859,0.1477379095163807 +/- 0.005671851403236454,0.09082683307332297 +/- 0.004981364997676492,0.08071762870514826 +/- 0.005717665950718642,0.06836193447737912 +/- 0.007745768742912379,0.1264586583463339 +/- 0.009100982075438586,0.006333853354134211 +/- 0.007043539215209615,0.018315132605304252 +/- 0.006077519385427932,0.014695787831513318 +/- 0.006200261894331208,0.029890795631825295 +/- 0.0037175341051123804,-0.000561622464898548 +/- 0.0009128698183043571,-0.0015912636505459933 +/- 0.0011958669514344367,-0.029859594383775313 +/- 0.005525440636789948,0.0009048361934477667 +/- 0.0010758776692397446,0.0 +/- 0.0,-0.0011544461778470795 +/- 0.0018408736349453925,0.006084243369734843 +/- 0.001517356182937632,0.02156006240249614 +/- 0.003957641869759414,-0.039063962558502294 +/- 0.006267957207906346
