,hrv_max,hrv_lineintegral,hrv_svd_entropy,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_rms,hrv_kurtosis,hrv_n_above_mean,hrv_pct_95,hrv_perm_entropy,hrv_iqr,hrv_n_below_mean,hrv_ptp,hrv_std,hrv_energy,hrv_mean,hrv_sum,hrv_skewness,hrv_iqr_5_95,hrv_pct_5,hrv_min
0,0.010327613104524203 +/- 0.0030168557570640474,0.022652106084243385 +/- 0.005245522791555092,-0.0014976599063962425 +/- 0.0029095895730108573,-0.00486739469578783 +/- 0.0015799050110667334,0.0 +/- 0.0,0.0027145085803432223 +/- 0.001973586845662224,0.001840873634945428 +/- 0.0012437523512009246,-0.0002808112324492962 +/- 0.001794817724589043,-0.00012480499219966746 +/- 0.0011004800055256362,-0.0015600624024960873 +/- 0.0016332296197569115,-0.006614664586583441 +/- 0.0015525560442589284,-0.005491419656786245 +/- 0.0028191842740908626,-0.002090483619344752 +/- 0.0013314563677598475,0.007769110764430598 +/- 0.003167963987107232,-0.004430577223088927 +/- 0.0015080244584829367,-0.0018096723868954556 +/- 0.0023835793141696463,-0.0013728549141965641 +/- 0.0015799050110667252,0.0025897035881435326 +/- 0.0013018811884570993,0.0017472698907956552 +/- 0.001710101666901068,-0.0008736349453978054 +/- 0.0024757359656633286,-0.009516380655226187 +/- 0.0022896274332552106,-0.008018720748829932 +/- 0.0027769110764430524
