,hrv_max,hrv_lineintegral,hrv_svd_entropy,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_rms,hrv_kurtosis,hrv_n_above_mean,hrv_pct_95,hrv_perm_entropy,hrv_iqr,hrv_n_below_mean,hrv_ptp,hrv_std,hrv_energy,hrv_mean,hrv_sum,hrv_skewness,hrv_iqr_5_95,hrv_pct_5,hrv_min
0,-0.004511943379534045 +/- 0.001647475992151384,0.050604541433205544 +/- 0.0049490219276433125,0.02264818637570041 +/- 0.004136572278407305,0.0005603066941905155 +/- 0.002095438386728454,0.0 +/- 0.0,-0.004777351813624276 +/- 0.0020927390149466617,-0.007166027720436441 +/- 0.002008991015069432,-0.0058389855499852315 +/- 0.0019507915551213318,-0.008286641108817439 +/- 0.0014108963390039148,-0.019168386906517232 +/- 0.0013957133077203744,-0.006605721026245903 +/- 0.0028627923561218606,-0.003745207903273351 +/- 0.0026345161525200534,-0.003863167207313456 +/- 0.0026226056831986314,0.0040106163373636265 +/- 0.0021395879855166146,-0.008434090238867575 +/- 0.0013907196841700512,-0.007873783544677082 +/- 0.0019159310965238493,-0.0017398997345915324 +/- 0.002479426285562935,-0.013299911530521968 +/- 0.002023655377681853,-0.010085520495429068 +/- 0.0011781176263897378,-0.009200825715128258 +/- 0.001624886737122476,-0.016986139781775277 +/- 0.0030595605660496575,-0.009584193453258616 +/- 0.0028139228446983577
