,bvp_n_above_mean,bvp_min,scl_ptp,bvp_svd_entropy,scl_entropy,scl_mean,hrv_min,bvp_n_sign_changes,bvp_skewness,scl_lineintegral,scl_std,hrv_peaks,bvp_n_below_mean,scl_svd_entropy,scl_kurtosis,bvp_peaks,scl_min,hrv_pct_95,hrv_skewness,scl_n_sign_changes,scl_n_above_mean,hrv_n_sign_changes,hrv_iqr_5_95,hrv_entropy,bvp_mean,bvp_kurtosis,bvp_ptp,bvp_iqr_5_95,scl_iqr_5_95,scr_std,scl_perm_entropy,hrv_mean,hrv_n_above_mean,hrv_kurtosis,hrv_lineintegral,hrv_rms,hrv_n_below_mean,scr_svd_entropy,hrv_ptp,hrv_energy,hrv_pct_5,scr_ptp,scr_energy,scr_sum,scl_n_below_mean,scr_entropy,scr_pct_5,scr_pct_95,scr_skewness,scr_rms,scr_peaks,scr_iqr_5_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_lineintegral,bvp_std,bvp_energy,bvp_rms,bvp_lineintegral,bvp_entropy,scl_skewness,scl_sum,scl_iqr,scr_min,scr_max,scr_mean,scr_kurtosis,bvp_pct_5,bvp_pct_95,scl_peaks,scr_n_above_mean,scr_perm_entropy,hrv_sum,hrv_perm_entropy,hrv_iqr,bvp_sum,bvp_iqr,hrv_svd_entropy,hrv_max,hrv_std,bvp_max,scl_energy,scl_pct_5,scl_max,scl_rms,bvp_perm_entropy,scl_pct_95
0,0.023210290827740544 +/- 0.005682998163563099,-0.019127516778523434 +/- 0.0033257424490645386,0.0 +/- 0.0,-0.002013422818791888 +/- 0.00258967268518797,-0.007606263982102857 +/- 0.0009087291280353083,0.0 +/- 0.0,0.013310961968680157 +/- 0.002074635010178007,0.007214765100671194 +/- 0.002779028691007789,-0.007158836689037984 +/- 0.001765070899111786,-0.004474272930648726 +/- 0.0008295524034782746,0.004697986577181279 +/- 0.0014627177662888385,0.0 +/- 0.0,-5.592841163309936e-05 +/- 0.0001677852348992981,0.0008948545861297786 +/- 0.0007988174975998555,0.0 +/- 0.0,0.0049217002237137205 +/- 0.0014965422998053529,0.012919463087248362 +/- 0.0055222049476497375,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.005089485458612941 +/- 0.0005276275800926593,0.0005033557046979942 +/- 0.00016778523489933137,0.024105145413870287 +/- 0.003550022611310599,0.0 +/- 0.0,-0.0023489932885905284 +/- 0.0009942051920934813,0.0 +/- 0.0,0.00011185682326622092 +/- 0.00022371364653244185,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0004474272930648837 +/- 0.0004185299090351228,0.010346756152125314 +/- 0.0021840742941573506,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0049217002237136095 +/- 0.0009942051920934813,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007829977628635576 +/- 0.001037317505089006,-0.00033557046979859617 +/- 0.0008370598180701982,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002796420581655079 +/- 0.0003751791908556254,-0.00011185682326619872 +/- 0.00022371364653239745,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004474272930647949 +/- 0.00022371364653239745,0.0 +/- 0.0,-0.0005033557046979275 +/- 0.0009507829977628348,-0.024384787472035728 +/- 0.001419303975441782,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0011185682326621204 +/- 0.0010004778422817691,0.0 +/- 0.0,0.0 +/- 0.0,0.0011185682326622093 +/- 0.0007909471825353,0.0017337807606264243 +/- 0.0009831317578997323,0.011185682326621949 +/- 0.002785212438028792,0.00643176733780767 +/- 0.0024538491016197136,0.002181208053691308 +/- 0.0006826932670992108,0.0 +/- 0.0,-0.003970917225950732 +/- 0.0013573446420035548,0.003747203579418401 +/- 0.0013711018648916607,0.008389261744966492 +/- 0.00347477059664631,0.0077740492170022876 +/- 0.00123676422748856,-0.003635346756152069 +/- 0.0009767477179291524,0.081096196868009 +/- 0.0041098821187637155,-0.03277404921700219 +/- 0.0028098113393915944
