,bvp_n_above_mean,bvp_min,scl_ptp,bvp_svd_entropy,scl_entropy,scl_mean,hrv_min,bvp_n_sign_changes,bvp_skewness,scl_lineintegral,scl_std,hrv_peaks,bvp_n_below_mean,scl_svd_entropy,scl_kurtosis,bvp_peaks,scl_min,hrv_pct_95,hrv_skewness,scl_n_sign_changes,scl_n_above_mean,hrv_n_sign_changes,hrv_iqr_5_95,hrv_entropy,bvp_mean,bvp_kurtosis,bvp_ptp,bvp_iqr_5_95,scl_iqr_5_95,scr_std,scl_perm_entropy,hrv_mean,hrv_n_above_mean,hrv_kurtosis,hrv_lineintegral,hrv_rms,hrv_n_below_mean,scr_svd_entropy,hrv_ptp,hrv_energy,hrv_pct_5,scr_ptp,scr_energy,scr_sum,scl_n_below_mean,scr_entropy,scr_pct_5,scr_pct_95,scr_skewness,scr_rms,scr_peaks,scr_iqr_5_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_lineintegral,bvp_std,bvp_energy,bvp_rms,bvp_lineintegral,bvp_entropy,scl_skewness,scl_sum,scl_iqr,scr_min,scr_max,scr_mean,scr_kurtosis,bvp_pct_5,bvp_pct_95,scl_peaks,scr_n_above_mean,scr_perm_entropy,hrv_sum,hrv_perm_entropy,hrv_iqr,bvp_sum,bvp_iqr,hrv_svd_entropy,hrv_max,hrv_std,bvp_max,scl_energy,scl_pct_5,scl_max,scl_rms,bvp_perm_entropy,scl_pct_95
0,0.009720101781170531 +/- 0.0047273491544453485,0.0 +/- 0.0,0.00712468193384228 +/- 0.0010914814549377661,0.003053435114503866 +/- 0.0007883935564798956,0.00020356234096694515 +/- 0.00024931193310773203,0.008753180661577653 +/- 0.0018877594901772373,-0.0032569974554706783 +/- 0.0010962167546329784,0.052213740458015315 +/- 0.0019471884447541095,-0.00045801526717554887 +/- 0.0003562340966921112,0.0 +/- 0.0,0.013078880407124727 +/- 0.0021111927239380666,0.0 +/- 0.0,0.056284987277353725 +/- 0.00642593144739526,0.00015267175572520887 +/- 0.00023320995903085908,0.0013231552162850323 +/- 0.0006106870229007706,-0.01175572519083965 +/- 0.003149054148479382,0.0011195928753181205 +/- 0.0026325734669470804,0.0009669211195929117 +/- 0.0005780059385038474,-0.0015776081424935806 +/- 0.000531313308341473,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00015267175572519776 +/- 0.00032585873981847454,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00015267175572515336 +/- 0.000397468176890921,0.0 +/- 0.0,0.0 +/- 0.0,0.0073791348600509175 +/- 0.001795651782633847,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.009720101781170443 +/- 0.003149054148479384,0.0 +/- 0.0,-0.0007633587786259333 +/- 0.0004102930151805949,0.0 +/- 0.0,0.013180661577608188 +/- 0.0014294729674492021,0.0 +/- 0.0,0.0 +/- 0.0,-0.0131806615776081 +/- 0.001296462005379828,0.0026972010178117566 +/- 0.0029327286583661818,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003053435114503511 +/- 0.00024931193310767766,-0.0012213740458015155 +/- 0.0008268741378764192,-0.0003562340966920985 +/- 0.000397468176890921,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001424936386768505 +/- 0.00020356234096694515,0.0 +/- 0.0,0.0 +/- 0.0,-0.0103307888040712 +/- 0.0018355917350505293,0.00407124681933847 +/- 0.0009655809649369007,0.0 +/- 0.0,0.0 +/- 0.0,0.00025445292620868143 +/- 0.00025445292620868143,0.0 +/- 0.0,0.0029007633587786684 +/- 0.0013853086604393241,0.0 +/- 0.0,0.0 +/- 0.0,0.010025445292620916 +/- 0.004517811525692857,0.003256997455470778 +/- 0.0013113586490305445,-0.03246819338422389 +/- 0.0029656594980831596,0.0 +/- 0.0,0.004478371501272305 +/- 0.0018739900905365649,0.0 +/- 0.0,-0.0002544529262086259 +/- 0.0002544529262086259,-0.0014758269720101414 +/- 0.0008651399491093934,-0.0009160305343510977 +/- 0.0014889301616618602,0.004834605597964425 +/- 0.0018663736204470643,0.0 +/- 0.0
