,bvp_rms,bvp_std,hrv_rms,hrv_sum,hrv_mean,scr_rms,scr_std,hrv_min,hrv_pct_95,scr_lineintegral,scr_mean,scr_sum,hrv_svd_entropy,hrv_energy,bvp_lineintegral,hrv_max,hrv_iqr_5_95,hrv_pct_5,hrv_entropy,scl_ptp,bvp_max,scr_energy,scl_pct_5,hrv_std,scl_svd_entropy,scl_std,hrv_n_below_mean,bvp_kurtosis,bvp_iqr,scl_entropy,hrv_lineintegral,bvp_pct_95,hrv_n_above_mean,bvp_iqr_5_95,bvp_ptp,scl_lineintegral,bvp_energy,bvp_pct_5,scl_min,hrv_skewness,bvp_peaks,scr_perm_entropy,scr_svd_entropy,scl_rms,scl_sum,scl_mean,scl_energy,scl_perm_entropy,scl_max,scl_skewness,scr_skewness,bvp_skewness,scr_pct_5,bvp_mean,bvp_sum,hrv_peaks,scl_iqr_5_95,scl_kurtosis,hrv_perm_entropy,scl_peaks,bvp_n_sign_changes,scr_entropy,scr_n_sign_changes,hrv_n_sign_changes,bvp_entropy,scl_n_sign_changes,bvp_min,scr_kurtosis,bvp_svd_entropy,scr_min,hrv_iqr,hrv_kurtosis,scr_max,scr_ptp,hrv_ptp,scl_iqr,bvp_perm_entropy,scr_n_below_mean,scl_n_above_mean,scr_n_above_mean,scl_n_below_mean,scr_iqr,scr_pct_95,scr_iqr_5_95,scr_peaks,scl_pct_95,bvp_n_below_mean,bvp_n_above_mean
0,0.2549999999999999 +/- 0.0052153619241621235,0.020349999999999945 +/- 0.005818290126832791,0.04804999999999996 +/- 0.009472196155063532,0.21284999999999998 +/- 0.009667083324353844,0.21284999999999998 +/- 0.009667083324353844,0.005149999999999965 +/- 0.0015976545308670524,0.0036499999999999753 +/- 0.0013047988350699934,0.006499999999999973 +/- 0.007609204951898713,-0.011600000000000044 +/- 0.0015459624833740263,0.0012999999999999568 +/- 0.0007141428428542965,0.00044999999999997267 +/- 0.0007228416147400467,0.00044999999999997267 +/- 0.0007228416147400467,0.013149999999999972 +/- 0.001449999999999984,0.006699999999999961 +/- 0.0055821142947811335,0.09749999999999995 +/- 0.006652067347825029,0.0018999999999999794 +/- 0.0046465040621955925,-0.006750000000000045 +/- 0.002147673159491445,0.05449999999999996 +/- 0.006192737682156425,0.009699999999999986 +/- 0.0017349351572897417,0.0014499999999999734 +/- 0.0005678908345800255,-5.00000000000167e-05 +/- 0.002161596632121726,0.0 +/- 0.0,0.00019999999999997797 +/- 0.0003999999999999976,0.016199999999999957 +/- 0.003976179070414197,-0.07670000000000005 +/- 0.005273518749374086,0.0009999999999999788 +/- 0.0006324555320336852,-0.02240000000000004 +/- 0.005379591062525111,0.007899999999999973 +/- 0.0031368774282716193,-0.050500000000000045 +/- 0.002636285265292799,0.029849999999999943 +/- 0.0025695330315059096,-0.004350000000000032 +/- 0.0018445866745696665,0.002849999999999986 +/- 0.001285496013218241,-0.008550000000000035 +/- 0.004911466176204419,0.002599999999999969 +/- 0.001178982612255168,-0.001450000000000029 +/- 0.001767059704707244,0.006349999999999967 +/- 0.0008674675786448741,-0.0024000000000000245 +/- 0.0012409673645990796,-0.0001000000000000223 +/- 0.0006244997998398369,-0.0012000000000000123 +/- 0.0005567764362829888,-0.007300000000000051 +/- 0.0020518284528683144,0.007949999999999968 +/- 0.0019422924599555053,-0.00020000000000002237 +/- 0.0010295630140987075,0.005249999999999977 +/- 0.0010781929326424012,0.002049999999999963 +/- 0.000756637297521092,0.00034999999999997257 +/- 0.00044999999999997885,0.00034999999999997257 +/- 0.00044999999999997885,9.999999999998899e-05 +/- 0.00019999999999997797,0.00039999999999996706 +/- 0.0005385164807134447,-0.0010500000000000288 +/- 0.0004716990566028453,0.0019499999999999739 +/- 0.0011926860441876538,0.00029999999999997807 +/- 0.0005567764362829947,0.00014999999999997237 +/- 0.000776208734813018,0.0 +/- 0.0,-5.00000000000278e-05 +/- 0.0003500000000000043,-5.00000000000278e-05 +/- 0.0003500000000000043,0.0016999999999999682 +/- 0.0006000000000000023,0.006199999999999995 +/- 0.0007141428428542809,0.003899999999999959 +/- 0.0012206555615733678,0.0008999999999999564 +/- 0.00043588989435407025,0.0 +/- 0.0,-0.0003500000000000392 +/- 0.00039051248379533374,0.0005499999999999617 +/- 0.00041533119314589545,0.0011499999999999623 +/- 0.0007433034373659226,0.0 +/- 0.0,0.0 +/- 0.0,-0.0023000000000000355 +/- 0.0009273618495495544,0.0016999999999999682 +/- 0.0011224972160321894,9.999999999996679e-05 +/- 0.00037416573867738855,0.0010999999999999678 +/- 0.00106770782520313,0.0 +/- 0.0,-0.007050000000000034 +/- 0.0026119915773218003,0.00019999999999996686 +/- 0.0006403124237432872,-0.00020000000000003348 +/- 0.000458257569495582,-0.0002500000000000391 +/- 0.0004609772228646418,-0.0042500000000000315 +/- 0.0022721135535003554,0.0 +/- 0.0,-0.005850000000000033 +/- 0.001225765067213133,0.00014999999999996128 +/- 0.0003905124837953267,-0.000250000000000028 +/- 0.000813941029804981,0.00014999999999996128 +/- 0.0003905124837953267,-0.000250000000000028 +/- 0.000813941029804981,-0.0001500000000000168 +/- 0.00022912878474781766,-0.00020000000000002237 +/- 0.0002449489742783452,-0.00020000000000002237 +/- 0.0002449489742783452,-0.00010000000000001119 +/- 0.00020000000000002237,-0.00125000000000004 +/- 0.0004609772228646418,0.004699999999999971 +/- 0.0016911534525287752,0.004699999999999971 +/- 0.0016911534525287752
