,hrv_energy,scr_svd_entropy,scl_lineintegral,hrv_pct_5,scl_n_sign_changes,scr_sum,bvp_std,scl_pct_95,scr_lineintegral,bvp_perm_entropy,scl_max,hrv_min,scr_iqr,bvp_iqr_5_95,hrv_skewness,hrv_mean,bvp_rms,scr_kurtosis,bvp_energy,bvp_n_sign_changes,scr_pct_95,hrv_n_above_mean,scr_energy,scr_n_above_mean,hrv_rms,hrv_perm_entropy,hrv_kurtosis,scr_n_below_mean,bvp_skewness,hrv_n_below_mean,scr_pct_5,hrv_max,bvp_svd_entropy,scr_skewness,scr_min,bvp_pct_95,bvp_lineintegral,scl_kurtosis,hrv_peaks,scr_perm_entropy,scl_peaks,bvp_entropy,bvp_sum,bvp_mean,scl_n_below_mean,scr_peaks,scr_entropy,scr_n_sign_changes,hrv_n_sign_changes,scr_iqr_5_95,bvp_pct_5,bvp_min,scl_perm_entropy,hrv_pct_95,scl_skewness,scr_rms,scl_ptp,scl_std,hrv_sum,scr_max,scl_n_above_mean,bvp_iqr,scr_mean,scr_ptp,scr_std,scl_sum,scl_iqr_5_95,hrv_iqr,scl_iqr,bvp_kurtosis,bvp_max,hrv_iqr_5_95,bvp_ptp,scl_mean,hrv_svd_entropy,scl_svd_entropy,hrv_ptp,hrv_entropy,scl_entropy,scl_rms,scl_pct_5,hrv_std,scl_min,bvp_peaks,hrv_lineintegral,scl_energy,bvp_n_above_mean,bvp_n_below_mean
0,-0.0010862619808306717 +/- 0.0012795517184984674,-0.0007667731629393048 +/- 0.0005570477883119022,0.02236421725239618 +/- 0.0030644290883787445,-0.0021086261980830857 +/- 0.0007028753993610118,0.0019808306709265255 +/- 0.0010480012438885962,0.000255591054313109 +/- 0.000651631886721159,0.011373801916932902 +/- 0.0016857387806099875,0.0030031948881789282 +/- 0.0014013873609879358,0.001022364217252436 +/- 0.0005111821086261903,0.033801916932907336 +/- 0.0026104406665578995,-0.0005750798722044981 +/- 0.00044728434504792534,0.0032587859424920264 +/- 0.0008306709265175746,0.0028115015974440995 +/- 0.0007667731629392956,0.00031948881789137793 +/- 0.0005891082720315069,0.000638977635782767 +/- 0.0006389776357827559,-0.004281150159744429 +/- 0.0007587439033251037,0.000638977635782767 +/- 0.0006999649297190793,0.0 +/- 0.0,0.0030670926517571973 +/- 0.001171265353343337,0.0038977635782747712 +/- 0.0006028102959780698,0.0028115015974440995 +/- 0.0006516318867211112,6.389776357828003e-05 +/- 0.00019169329073484012,0.004984025559105443 +/- 0.001303263773442232,0.0 +/- 0.0,0.007603833865814691 +/- 0.0019051823023482955,0.0001916932907348179 +/- 0.0006421645764294653,0.0 +/- 0.0,0.0 +/- 0.0,0.0028753993610223906 +/- 0.0010001582007986218,6.389776357828003e-05 +/- 0.00019169329073484012,0.0023642172523962056 +/- 0.0010711217005904296,-0.005623003194888188 +/- 0.0006881999753526554,0.0015335463258785986 +/- 0.00042384981346395707,0.0 +/- 0.0,0.0 +/- 0.0,0.0018530351437699988 +/- 0.0009669486230301078,0.001725239616613461 +/- 0.0010711217005904263,0.00031948881789140016 +/- 0.00031948881789140016,0.00012779552715656007 +/- 0.00025559105431312014,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000447284345047938 +/- 0.000642164576429463,0.0 +/- 0.0,0.00038338658146966906 +/- 0.0004238498134639604,0.0 +/- 0.0,0.0 +/- 0.0,0.0021725239616613547 +/- 0.0008182906373716081,0.003578274760383393 +/- 0.0016465301887188622,0.0010862619808306938 +/- 0.0005750798722044734,6.389776357828003e-05 +/- 0.00019169329073484012,-0.006709265175718848 +/- 0.0010401802297827327,0.00038338658146966906 +/- 0.0004238498134639604,0.0008306709265176071 +/- 0.0004990574872783775,0.00031948881789140016 +/- 0.00031948881789140016,0.0062619808306709325 +/- 0.001303263773442232,-0.0034504792332268664 +/- 0.0007115353818313036,0.003769968051118222 +/- 0.001008289702112415,6.389776357828003e-05 +/- 0.00019169329073484012,0.007028753993610226 +/- 0.0009036508385770536,0.0003833865814696802 +/- 0.00042384981346398385,-0.00031948881789137793 +/- 0.0006547572374415294,-0.0015974440894569008 +/- 0.0004286392289137083,-0.0006389776357827559 +/- 0.001030320479015805,0.000511182108626218 +/- 0.0004781670781819772,-6.389776357828003e-05 +/- 0.00034409998767635455,0.0058785942492012855 +/- 0.000981616070015156,0.0015335463258786097 +/- 0.0005111821086261986,0.006198083067092653 +/- 0.0009919600444894701,0.0014057507987220498 +/- 0.0012715494403918567,0.0027476038338658413 +/- 0.0006421645764294409,0.0025559105431310013 +/- 0.0009036508385770536,0.00881789137380189 +/- 0.0010993386922738145,0.001022364217252414 +/- 0.0006516318867211286,0.0 +/- 0.0,0.0011501597444089628 +/- 0.000981616070015156,0.0031309904153354663 +/- 0.0013234706183519371,-0.0023642172523961947 +/- 0.0006421645764294531,-6.389776357829113e-05 +/- 0.0022940987950180658,0.0002555910543130979 +/- 0.0006516318867211416,-0.007220447284345033 +/- 0.0020417310298620427,0.00792332268370607 +/- 0.0033714775612199216,0.0012140575079872319 +/- 0.0012602608896687816,-0.0031309904153354663 +/- 0.0008784490150074986,-0.011054313099041525 +/- 0.0036151680919656553,-0.011629392971245999 +/- 0.002552713655647066
