,bvp_perm_entropy,bvp_n_below_mean,bvp_kurtosis,hrv_svd_entropy,scl_pct_5,bvp_n_sign_changes,scl_mean,bvp_peaks,hrv_sum,bvp_iqr,bvp_svd_entropy,scl_iqr,scr_mean,bvp_pct_5,scl_ptp,scl_svd_entropy,hrv_lineintegral,scr_lineintegral,hrv_iqr,scl_pct_95,bvp_std,hrv_rms,bvp_n_above_mean,bvp_ptp,hrv_max,scl_min,scr_pct_95,bvp_skewness,hrv_pct_95,hrv_mean,scl_std,scl_sum,bvp_mean,scr_svd_entropy,scl_n_above_mean,scr_max,bvp_pct_95,bvp_sum,bvp_energy,bvp_max,scr_min,hrv_pct_5,scr_n_sign_changes,scr_rms,hrv_peaks,hrv_kurtosis,scr_n_below_mean,scr_n_above_mean,hrv_n_below_mean,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_sign_changes,hrv_entropy,hrv_perm_entropy,scr_perm_entropy,hrv_std,scl_kurtosis,bvp_entropy,scr_peaks,scr_kurtosis,scr_pct_5,scr_iqr_5_95,scl_peaks,scl_iqr_5_95,scr_skewness,scr_sum,scl_n_below_mean,scl_n_sign_changes,scr_ptp,scr_std,scr_entropy,scr_energy,hrv_skewness,hrv_energy,scl_energy,scl_skewness,bvp_rms,scl_max,scl_entropy,scl_lineintegral,hrv_ptp,bvp_min,bvp_lineintegral,hrv_min,scl_rms,scr_iqr,bvp_iqr_5_95,scl_perm_entropy
0,0.0715211354520209 +/- 0.0023368215030868966,0.05961123110151182 +/- 0.004243611538896431,0.0379821042887997 +/- 0.00220108692712273,0.03755013884603514 +/- 0.002647215992446992,0.025640234495526028 +/- 0.0015269167579955124,0.021104597346497944 +/- 0.0019814371315028958,0.018883060783708695 +/- 0.0016315092954522963,0.017988275223696327 +/- 0.00498863888412733,0.01746374575748222 +/- 0.0012045184385031044,0.017247763036099917 +/- 0.0034259805673682183,0.01601357605677254 +/- 0.0032019065860111814,0.013545202098117815 +/- 0.0016584208146098937,0.012650416538105457 +/- 0.0008617241619110777,0.011416229558778102 +/- 0.0017234483238221594,0.01076828139463123 +/- 0.001312321525340118,0.01067571737118168 +/- 0.004237774690130064,0.009996914532551627 +/- 0.004685848937135368,0.00941067571737112 +/- 0.0006508800712659459,0.008731872878741064 +/- 0.0008732472507303239,0.0086701635297747 +/- 0.0016812258840883,0.008546744831841969 +/- 0.0009955116201728893,0.008238198087010151 +/- 0.0019022601224064652,0.007621104597346451 +/- 0.0008947855600123398,0.0052452946621412535 +/- 0.0015611367652790423,0.005091021289725328 +/- 0.005448711873901184,0.004535637149028016 +/- 0.00105132521057705,0.0038876889848811548 +/- 0.0007196484905702196,0.003856834310397983 +/- 0.0015194165075279314,0.003825979635914778 +/- 0.0016338416902034931,0.003609996914532498 +/- 0.00033940141931501074,0.003054612773835197 +/- 0.0022439219790899934,0.0027769207034865294 +/- 0.0011789554566209559,0.0023141005862387654 +/- 0.0008307875358121824,0.002221536562789228 +/- 0.0007532586001687053,0.001203332304844118 +/- 0.0006537988306207021,0.0004936747917309248 +/- 0.00037025609379819356,0.00037025609379819356 +/- 0.00030231283465388046,0.0003394014193150108 +/- 9.256402344954839e-05,0.00015427337241590288 +/- 0.0002069794487040996,9.256402344953729e-05 +/- 0.000339401419315034,6.17093489663656e-05 +/- 0.0001234186979327312,3.08546744831828e-05 +/- 9.256402344954838e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.08546744831939e-05 +/- 9.25640234495817e-05,-0.0002468373958655401 +/- 0.0001851280468991412,-0.000277692070348734 +/- 0.0001661575071624641,-0.00037025609379823796 +/- 0.0007532586001687071,-0.0005245294662142075 +/- 0.0004984725214872995,-0.0005553841406973903 +/- 0.00026898481601609665,-0.0006479481641469386 +/- 0.00032213225883711194,-0.0008330762110460354 +/- 0.00036637895979753767,-0.0013267510027769713 +/- 0.0034525539746653473,-0.0016661524220919822 +/- 0.0003146571745506049,-0.003178031471768028 +/- 0.0007437192714096818,-0.003363159518667125 +/- 0.0015269167579955165,-0.003455723542116673 +/- 0.0019357466388593965,-0.0035791422400494157 +/- 0.0026042515083010464,-0.007590249922863357 +/- 0.0017300642726166115,-0.008114779389077486 +/- 0.002927294048794356,-0.010675717371181781 +/- 0.0018980014192199644,-0.014316568960197517 +/- 0.0005013291209278761
