,hrv_lineintegral,bvp_perm_entropy,bvp_n_above_mean,bvp_n_below_mean,scr_lineintegral,scl_svd_entropy,bvp_max,scl_entropy,hrv_svd_entropy,bvp_min,bvp_lineintegral,bvp_svd_entropy,bvp_energy,bvp_std,bvp_pct_95,scl_pct_5,scl_ptp,bvp_peaks,bvp_n_sign_changes,scr_energy,bvp_iqr,bvp_iqr_5_95,hrv_min,scr_max,bvp_rms,scr_rms,hrv_peaks,scr_ptp,hrv_entropy,hrv_mean,scl_std,scr_iqr_5_95,bvp_ptp,hrv_ptp,scl_pct_95,bvp_pct_5,scl_skewness,scl_n_above_mean,bvp_sum,bvp_mean,hrv_n_below_mean,scr_iqr,scr_svd_entropy,scl_n_below_mean,scl_kurtosis,scl_energy,scr_mean,scr_entropy,hrv_n_above_mean,scl_perm_entropy,hrv_skewness,scr_perm_entropy,scl_iqr,scr_pct_95,scr_min,scr_n_above_mean,scr_kurtosis,hrv_iqr,bvp_kurtosis,hrv_n_sign_changes,scl_peaks,bvp_entropy,scr_n_sign_changes,scr_peaks,hrv_std,scl_lineintegral,scr_pct_5,hrv_perm_entropy,hrv_energy,scl_min,scr_n_below_mean,scr_sum,scl_n_sign_changes,hrv_kurtosis,scl_iqr_5_95,scl_rms,scr_skewness,scr_std,scl_max,bvp_skewness,hrv_sum,scl_sum,scl_mean,hrv_iqr_5_95,hrv_pct_5,hrv_pct_95,hrv_rms,hrv_max
0,-0.0018733273862622467 +/- 0.0018524434287448789,-0.00927743086529883 +/- 0.001865523299596567,0.001873327386262269 +/- 0.0027577037299105736,-0.0021409455842997136 +/- 0.001984932413711428,0.007969075230449008 +/- 0.0015266723345814274,0.0011002081474873581 +/- 0.001533894781627001,0.0021706809396372486 +/- 0.001498909683155352,0.007344632768361592 +/- 0.0022214121552922754,-0.0041332143919119765 +/- 0.001878041352915624,0.0009812667261373976 +/- 0.0011209085236378738,0.0025572405590246873 +/- 0.0012056577420584843,-0.0050252750520368705 +/- 0.0030132641844878663,0.0005649717514124353 +/- 0.0010592633440711671,0.0010110020814748989 +/- 0.0016188709591217567,0.0039548022598870245 +/- 0.0011520291779845535,-0.0001784121320249854 +/- 0.0012488849241748398,0.003092476955099621 +/- 0.0012202369627524968,0.003925066904549512 +/- 0.002511889632107383,-0.00014867677668747303 +/- 0.0007192022969044328,0.002497769848349707 +/- 0.0007662265076851196,0.0003865596193874499 +/- 0.0016451473319801437,0.0018435920309248011 +/- 0.001274117471640107,-0.0011596788581623497 +/- 0.0016256838457135415,0.0010110020814748655 +/- 0.0014518650747230152,-0.002022004162949731 +/- 0.0012317761033129974,0.0022004162949747497 +/- 0.0015405095268496763,-0.002170680939637215 +/- 0.0006244424620874166,0.00041629497472496225 +/- 0.0007776804537984963,-0.0008920606601248604 +/- 0.0011125951194689235,-0.0016651798988997935 +/- 0.000988001648875175,0.0010704727921499013 +/- 0.0011454867846719147,0.003597977995837065 +/- 0.0013127410083047192,0.0009812667261373865 +/- 0.0015510914487951277,0.003984537615224526 +/- 0.001357444211776778,-0.0038358608385370085 +/- 0.0016147694299595997,0.0037763901278620284 +/- 0.0013822942966600724,-0.0009217960154623728 +/- 0.0005226998463053126,5.947071067501364e-05 +/- 0.00047576568539994953,0.00038655961938747205 +/- 0.00037729936189261857,0.0005649717514124575 +/- 0.000555502280471865,0.00023788284269998794 +/- 0.0005450580666019294,0.0052631578947368585 +/- 0.0008925561117932731,-0.0008028545941123899 +/- 0.0007759731400951578,0.0001784121320250076 +/- 0.0005976732453833479,-0.00020814748736245337 +/- 0.00023224054938763875,-0.008890871245911392 +/- 0.0014411681018201264,0.0038061254831995295 +/- 0.0012245768826627437,8.92060660125038e-05 +/- 0.00013626451665050873,0.0007433838834374096 +/- 0.0003819575551193819,-0.00023788284269996574 +/- 0.0004757656853999523,0.0011002081474873692 +/- 0.0007759731400951456,0.00020814748736250888 +/- 0.00023224054938764585,0.003211418376449615 +/- 0.001217335087151855,0.0025869759143621997 +/- 0.0011971942990899479,-0.00014867677668746194 +/- 0.0002741464304874461,-0.00011894142134997177 +/- 0.0004247058238800259,-8.92060660124705e-05 +/- 0.00046161685091465827,-0.00014867677668747303 +/- 0.0008540830577665954,-0.0016651798988997712 +/- 0.0009969107709925842,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0033006244424620633 +/- 0.001116165589005265,0.0007731192387749108 +/- 0.001618870959121778,-0.00029735355337495717 +/- 0.00044104659453440533,-0.00011894142134996066 +/- 0.00035682426404996527,-0.00038655961938743877 +/- 0.0013167760823957675,-0.010674992566161178 +/- 0.002301178401896615,-0.0003568242640499264 +/- 0.000725932537361511,0.0016651798988998156 +/- 0.0008940408194096339,0.0003568242640499708 +/- 0.00029134579158884193,-0.000178412132024941 +/- 0.0006122884413313742,0.002378828426999735 +/- 0.0009862101666236705,-0.005352363960749307 +/- 0.0013496051998703735,-0.000178412132024941 +/- 0.0005352363960749279,0.0038358608385370306 +/- 0.0010675779405897204,-0.0038655961938744987 +/- 0.001021442999543136,-0.0011894142134998176 +/- 0.0014567289579441986,0.0033006244424620967 +/- 0.001243563703022667,-0.004281891168599439 +/- 0.0010487774063960007,-0.005144216473386853 +/- 0.0013629695672156903,0.0005352363960749451 +/- 0.0009662846749492736,-0.0005649717514124353 +/- 0.0011082155904599705,-0.002735652691049628 +/- 0.0008494116477600557,0.0014272970561998277 +/- 0.0008389376140152158,-0.0036871840618495242 +/- 0.0012056577420584706
