,bvp_perm_entropy,bvp_pct_95,hrv_lineintegral,hrv_svd_entropy,bvp_peaks,bvp_energy,scl_ptp,hrv_perm_entropy,scr_pct_95,bvp_max,bvp_n_below_mean,scr_lineintegral,bvp_std,scr_iqr,bvp_pct_5,scr_mean,bvp_min,hrv_std,hrv_iqr_5_95,hrv_ptp,hrv_entropy,scl_min,hrv_iqr,scr_std,scr_energy,scr_rms,bvp_iqr_5_95,bvp_n_above_mean,scl_iqr_5_95,hrv_peaks,bvp_n_sign_changes,scr_iqr_5_95,scr_kurtosis,scr_sum,bvp_lineintegral,scr_n_below_mean,scl_mean,hrv_n_below_mean,bvp_kurtosis,scl_kurtosis,scr_entropy,bvp_rms,scl_n_below_mean,scl_n_above_mean,bvp_sum,scr_perm_entropy,bvp_entropy,scr_n_sign_changes,hrv_n_sign_changes,scl_peaks,scr_min,scr_peaks,hrv_kurtosis,scl_skewness,bvp_mean,scl_max,hrv_skewness,scr_ptp,hrv_n_above_mean,scr_pct_5,scr_svd_entropy,scr_max,hrv_sum,scl_pct_95,scl_iqr,scl_perm_entropy,hrv_pct_95,scr_skewness,scr_n_above_mean,scl_lineintegral,scl_energy,scl_std,hrv_pct_5,bvp_svd_entropy,scl_n_sign_changes,bvp_skewness,bvp_iqr,scl_entropy,scl_sum,hrv_mean,bvp_ptp,scl_pct_5,scl_rms,hrv_rms,hrv_energy,hrv_min,scl_svd_entropy,hrv_max
0,0.013532041728763067 +/- 0.0014674853800406716,0.007660208643815214 +/- 0.0016053929072423606,0.003517138599105829 +/- 0.0015244961970246585,-0.0016095380029806038 +/- 0.001838348011339402,0.023427719821162464 +/- 0.0026964370498714927,0.0014008941877794335 +/- 0.0009239940387481198,0.0023845007451564924 +/- 0.0010910882395065672,0.0011922503725782518 +/- 0.0011388955692722767,0.0013412816691505513 +/- 0.0014677880479577042,-0.0003278688524590012 +/- 0.0008887064987109229,-0.00023845007451563926 +/- 0.0023688007733300032,0.0008941877794337083 +/- 0.0016966020233392086,-0.0012816691505215915 +/- 0.001170061783987516,0.0017585692995529146 +/- 0.0011578494545189163,-0.0007153502235469289 +/- 0.0010763320468117794,0.004113263785394938 +/- 0.0012771556057006646,0.0018777943368107452 +/- 0.0011392855352379402,0.0023546944858420125 +/- 0.0010190951414174988,-0.0014605067064083267 +/- 0.0011188270866839707,0.003129657228017879 +/- 0.0012663276176600943,0.0035767511177347334 +/- 0.0011310680155594782,0.00324888226527571 +/- 0.00109474620996762,0.004411326378539493 +/- 0.0009500672101645007,0.0014008941877794335 +/- 0.0012719277671148705,0.0033681073025335407 +/- 0.001066797625524484,0.0034873323397913492 +/- 0.001214765059452436,-0.0029806259314455797 +/- 0.0008841965409354034,-0.0023845007451564924 +/- 0.0029295171088657163,0.0023845007451564924 +/- 0.001490312965722811,-0.003755588673621446 +/- 0.0003817063628872252,0.00470938897168407 +/- 0.001205588579204579,0.001162444113263794 +/- 0.0011955988745234764,-0.0008941877794336639 +/- 0.0008535213748599958,0.0014008941877794445 +/- 0.001372706878052982,-0.0003278688524590012 +/- 0.0006027942896022822,0.0005365126676602494 +/- 0.0005931370713005246,-0.002414307004470928 +/- 0.0013022981982088605,-0.0005961251862890982 +/- 0.0007657366663883825,-0.0005067064083457362 +/- 0.0007059743238346864,0.00023845007451565037 +/- 0.0004951787697715685,0.0002682563338301192 +/- 0.00033853402955592176,-0.0011922503725782297 +/- 0.00107467996288049,0.0017287630402384568 +/- 0.0007975611421913438,-0.0006557377049180247 +/- 0.000797561142191333,-8.941877794337305e-05 +/- 0.0001365894394919849,-0.0004172876304023965 +/- 0.0002731788789839504,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,2.9806259314457682e-05 +/- 0.00033853402955592176,-0.00038748137108793876 +/- 0.00032786885245900723,0.00038748137108793876 +/- 0.0006399675276776284,-0.002324888226527555 +/- 0.0008921984826882821,-0.00011922503725781963 +/- 0.00035767511177346815,-0.00178837555886735 +/- 0.0013329764396421938,0.00038748137108793876 +/- 0.000832976966466888,0.001192250372578274 +/- 0.0011466696907106583,0.0002682563338301192 +/- 0.0008265528836877541,0.001192250372578274 +/- 0.000788599496591538,0.003010432190760093 +/- 0.0014260356141765377,0.0031296572280178903 +/- 0.001723874067471981,0.0018181818181818299 +/- 0.0013158712402172267,-0.003874813710879277 +/- 0.0012433176521379607,-0.0010432190760059413 +/- 0.001230749497589447,-0.0006557377049180135 +/- 0.0010812731533363326,0.0030402384500745395 +/- 0.0008409380613809784,-0.000894187779433675 +/- 0.0009040686073384883,0.002265275707898673 +/- 0.0007680535753636476,0.0006855439642324823 +/- 0.0015201192250372704,-0.007868852459016362 +/- 0.0017028741409342257,-0.003994038748137097 +/- 0.000990357539543138,0.0045007451564828774 +/- 0.0011730950017379861,0.00712369597615502 +/- 0.0013226055280079853,0.00014903129657228842 +/- 0.00019994646594634097,0.005543964232488841 +/- 0.0013005916083023228,-0.005096870342771964 +/- 0.0025024835467722497,0.012011922503725792 +/- 0.0009143285633489089,-0.00742175856929953 +/- 0.0011578494545189217,0.0022354694485842153 +/- 0.0008561196194542333,-0.004083457526080458 +/- 0.0006399675276776134,-0.004232488822652747 +/- 0.001483142212175827,-0.009001490312965687 +/- 0.001726706212573502,0.0057526080476900335 +/- 0.0009890110296892584,0.0035767511177347442 +/- 0.0015602089214071303,0.0067660208643815275 +/- 0.002065253317594045,0.008852459016393454 +/- 0.0015661764119725304,0.002503725782414312 +/- 0.0011635899431262544
