,hrv_rms,bvp_rms,hrv_pct_5,hrv_pct_95,bvp_std,hrv_n_below_mean,hrv_sum,hrv_mean,hrv_n_above_mean,hrv_iqr_5_95,hrv_max,hrv_min,bvp_perm_entropy,hrv_ptp,bvp_n_sign_changes,scr_lineintegral,bvp_skewness,bvp_peaks,bvp_n_below_mean,bvp_n_above_mean,bvp_pct_95,bvp_energy,scl_entropy,bvp_lineintegral,bvp_iqr,hrv_std,bvp_svd_entropy,hrv_entropy,hrv_kurtosis,bvp_kurtosis,scl_pct_5,bvp_min,scl_std,scr_std,scl_skewness,scl_ptp,bvp_max,scr_rms,scr_skewness,scl_iqr_5_95,hrv_lineintegral,hrv_skewness,scr_iqr,bvp_mean,bvp_sum,scl_energy,scr_n_above_mean,scr_n_below_mean,scl_lineintegral,scl_max,scl_pct_95,scr_peaks,scr_energy,scl_min,bvp_entropy,hrv_n_sign_changes,scl_peaks,scr_min,scr_pct_5,scl_rms,scl_mean,scl_sum,scl_iqr,scl_kurtosis,scr_pct_95,scr_mean,scr_iqr_5_95,scr_sum,scr_ptp,scr_max,hrv_perm_entropy,scl_perm_entropy,bvp_pct_5,scl_n_below_mean,scl_n_above_mean,hrv_iqr,scr_entropy,scr_perm_entropy,hrv_svd_entropy,bvp_iqr_5_95,hrv_peaks,scr_n_sign_changes,scl_n_sign_changes,scr_kurtosis,scr_svd_entropy,bvp_ptp,scl_svd_entropy,hrv_energy
0,0.3482258562172169 +/- 0.0064518002316906456,0.308886146251157 +/- 0.004758927210129761,0.2564023449552607 +/- 0.005757518635876976,0.2532243134834927 +/- 0.004257609688573849,0.19617402036408516 +/- 0.004693157258088634,0.17395865473619251 +/- 0.00438917911807055,0.14868867633446467 +/- 0.006664109709610411,0.14868867633446467 +/- 0.006664109709610411,0.13887688984881208 +/- 0.007946441560283488,0.05526072199938289 +/- 0.004854000277222708,0.04689910521443996 +/- 0.0063548645907832955,0.03545202098117861 +/- 0.006168543195882562,0.0333539031163221 +/- 0.003777524578561578,0.02440604751619868 +/- 0.0074913345107879,0.02070348657821657 +/- 0.0034315336637548675,0.01829682196852822 +/- 0.0023459699975649975,0.016970070965751295 +/- 0.003905280427595608,0.015427337241592088 +/- 0.0025368472435784587,0.014810243751928399 +/- 0.0018149264017096915,0.014810243751928399 +/- 0.0018149264017096915,0.014069731564332 +/- 0.0047524212229534445,0.013637766121567396 +/- 0.0030724811563109158,0.013545202098117826 +/- 0.002367782171298939,0.013082381980870073 +/- 0.004762426752625668,0.012249305769824114 +/- 0.002725185741036918,0.01107682813946309 +/- 0.006075237611362481,0.008917000925640206 +/- 0.0026843566800370316,0.007744523295279226 +/- 0.0030991673636747686,0.004875038568343093 +/- 0.002274891526216197,0.004751619870410351 +/- 0.0014152847813859693,0.004504782474544877 +/- 0.002891792536589922,0.00401110768281393 +/- 0.005045470490228576,0.0034865782165998003 +/- 0.0027460660290033875,0.0026226473310706376 +/- 0.0025490144464452857,0.0024375192841715188 +/- 0.002473960047565699,0.002036408515890142 +/- 0.002354678682917474,0.0019746991669237768 +/- 0.0015684375226336035,0.0015427337241591733 +/- 0.0012944262242149402,0.0012958963282936886 +/- 0.001102164214717176,0.0012033323048441403 +/- 0.0021618098186489717,0.001110768281394603 +/- 0.005060919112326497,0.0010182042579450546 +/- 0.00281792889005046,0.0007096575131132155 +/- 0.0008051828664424282,0.0004936747917309136 +/- 0.0010435997855777737,0.00046282011724773086 +/- 0.0010348972435204253,0.00043196544276455915 +/- 0.0006201712817723192,0.00037025609379819356 +/- 0.0005821648338201897,0.00037025609379819356 +/- 0.0005821648338201897,0.0003702560937981714 +/- 0.0010307493420851773,0.0002776920703486341 +/- 0.0011077644597973634,0.0001851280468990857 +/- 0.0015562505662349427,3.08546744831828e-05 +/- 9.256402344954838e-05,3.08546744831828e-05 +/- 9.256402344954838e-05,3.085467448317169e-05 +/- 0.0010816752942275922,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.08546744831828e-05 +/- 9.256402344954838e-05,-3.08546744831939e-05 +/- 0.0010275116202003555,-6.17093489663878e-05 +/- 0.0006588755477958273,-6.17093489663878e-05 +/- 0.0006588755477958273,-0.0001234186979327312 +/- 0.00015115641732694023,-0.0003394014193150441 +/- 0.0019487359055400436,-0.0003702560937982158 +/- 0.0004093335131571195,-0.00040111076828140967 +/- 0.0005528069382033116,-0.00040111076828140967 +/- 0.0005528069382033177,-0.00040111076828140967 +/- 0.0005528069382033116,-0.0004936747917309691 +/- 0.0011311510508993051,-0.0004936747917309803 +/- 0.0011561242823323115,-0.0004936747917309803 +/- 0.0022681858623250927,-0.0007096575131132377 +/- 0.001023798828943972,-0.0010182042579450989 +/- 0.001380207913998462,-0.0011416229558778301 +/- 0.0006766958407732671,-0.0011416229558778301 +/- 0.0006766958407732671,-0.0012958963282937552 +/- 0.0016718564867811302,-0.0013884603517433035 +/- 0.0015131379000603755,-0.0014501697007096802 +/- 0.001892224388332229,-0.002005553841407015 +/- 0.00138158674342722,-0.0020672631903733583 +/- 0.00248010940624605,-0.002344955260722015 +/- 0.0009173754240863092,-0.0034557235421166397 +/- 0.002303999346201102,-0.004041962357297146 +/- 0.002103782034400588,-0.006386917618019139 +/- 0.0016329674325700919,-0.008207343412527013 +/- 0.0025149872104060227,-0.014409132983647033 +/- 0.0035423800144398975,-0.01826596729404507 +/- 0.004443073125578538,-0.031903733415612465 +/- 0.0029921080956249657
