,hrv_rms,bvp_rms,hrv_pct_5,hrv_pct_95,bvp_std,hrv_n_below_mean,hrv_sum,hrv_mean,hrv_n_above_mean,hrv_iqr_5_95,hrv_max,hrv_min,bvp_perm_entropy,hrv_ptp,bvp_n_sign_changes,scr_lineintegral,bvp_skewness,bvp_peaks,bvp_n_below_mean,bvp_n_above_mean,bvp_pct_95,bvp_energy,scl_entropy,bvp_lineintegral,bvp_iqr,hrv_std,bvp_svd_entropy,hrv_entropy,hrv_kurtosis,bvp_kurtosis,scl_pct_5,bvp_min,scl_std,scr_std,scl_skewness,scl_ptp,bvp_max,scr_rms,scr_skewness,scl_iqr_5_95,hrv_lineintegral,hrv_skewness,scr_iqr,bvp_sum,bvp_mean,scl_energy,scr_n_above_mean,scr_n_below_mean,scl_lineintegral,scl_max,scl_pct_95,scr_peaks,scr_energy,scl_min,bvp_entropy,hrv_n_sign_changes,scl_peaks,scr_min,scr_pct_5,scl_rms,scl_mean,scl_sum,scl_iqr,scl_kurtosis,scr_pct_95,scr_mean,scr_iqr_5_95,scr_sum,scr_ptp,scr_max,hrv_perm_entropy,scl_perm_entropy,bvp_pct_5,scl_n_below_mean,scl_n_above_mean,hrv_iqr,scr_entropy,scr_perm_entropy,hrv_svd_entropy,bvp_iqr_5_95,hrv_peaks,scr_n_sign_changes,scl_n_sign_changes,scr_kurtosis,scr_svd_entropy,bvp_ptp,scl_svd_entropy,hrv_energy
0,0.11769253642581023 +/- 0.00747984574095727,0.27757954207552776 +/- 0.007611612094064942,0.052542372881355895 +/- 0.007129109579353401,0.043443354148082015 +/- 0.0055158082276884676,0.009128754088611324 +/- 0.007266690583354587,0.026613143027059118 +/- 0.005317975230776613,0.1619982158786797 +/- 0.007528155764946375,0.1619982158786797 +/- 0.007528155764946375,0.059411239964317505 +/- 0.00736549013324884,0.02140945584299726 +/- 0.0071821809897921664,0.08733273862622655 +/- 0.0073357187910420615,0.044692239072256876 +/- 0.003651642076604501,-0.003954802259887058 +/- 0.0029677314749732573,0.09848349687778765 +/- 0.0050999385250117876,-0.017276241451085406 +/- 0.0034432719768623405,0.007285162057686534 +/- 0.001049198856043849,0.0002676181980374115 +/- 0.003945849161618275,0.023461195361284513 +/- 0.0034663058651702885,-0.001278620279512388 +/- 0.0036661414073210622,-0.001278620279512388 +/- 0.0036661414073210622,0.025721082366934232 +/- 0.004251739913826984,-0.010764198632173715 +/- 0.004710590864897497,-0.002557240559024743 +/- 0.0016566622988027362,0.03823966696402016 +/- 0.002725939134431365,-0.003954802259887047 +/- 0.003455064038696521,0.029081177520071288 +/- 0.003177094353658779,0.016770740410347852 +/- 0.0034631158754780144,0.03258994944989587 +/- 0.0033699486331269088,0.003419565863812024 +/- 0.0019282180002228283,-0.0025275052036872413 +/- 0.0013046334206649158,0.007195955991674041 +/- 0.001778164304219573,0.06351471900089202 +/- 0.0019462465860188558,0.0038655961938744653 +/- 0.000949671092635788,0.001962533452274695 +/- 0.0005515086824558935,0.004876598275349331 +/- 0.0015913277621480348,0.002319357716324666 +/- 0.0005285872386152744,-0.009277430865298896 +/- 0.0017681913466926463,-0.0002973535533750127 +/- 0.0003257344974755812,0.0005352363960748896 +/- 0.0008999551561356922,-0.0013975617008623708 +/- 0.0013167760823957519,0.030449003865596146 +/- 0.0038177231866081485,0.007047279214986579 +/- 0.0020901649444888567,-0.0003568242640500152 +/- 0.0004370186873832889,0.0019922688076122186 +/- 0.0013433668745853765,0.0019922688076122186 +/- 0.0013433668745853765,-3.3306690738754695e-17 +/- 0.0002303290720313615,0.0014272970561997722 +/- 0.0008175870999029142,0.0014272970561997722 +/- 0.0008175870999029142,-0.0006244424620874489 +/- 0.0008765627697284552,0.002973535533749594 +/- 0.0007978833104370236,-0.0010407374368124112 +/- 0.0007192022969044167,0.0 +/- 0.0,0.0 +/- 0.0,-0.0012488849241748868 +/- 0.0006884232472667447,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00041629497472501776 +/- 0.0003807983489404218,8.92060660124594e-05 +/- 0.00019039917447018405,8.92060660124594e-05 +/- 0.00019039917447018405,0.00029735355337493494 +/- 0.0002303290720313615,0.006303895331549181 +/- 0.0020246261707462638,2.9735355337479065e-05 +/- 0.00024700041221879896,-0.00014867677668751745 +/- 0.0001994708276092673,2.9735355337467962e-05 +/- 0.00020814748736246606,-0.00014867677668751745 +/- 0.0001994708276092673,5.947071067495813e-05 +/- 0.0004568031964239535,0.00011894142134994956 +/- 0.0005826915831776942,-0.00011894142135003838 +/- 0.0006265628161078034,0.002022004162949709 +/- 0.0014310091484408,0.03984537615224497 +/- 0.004184135378968272,0.0005352363960749007 +/- 0.0005917260999741881,0.0005352363960749007 +/- 0.0005917260999741881,0.004579244721974374 +/- 0.0016619909143600398,0.0017543859649122196 +/- 0.0012220471357736816,0.005441570026761755 +/- 0.0016980424068116897,0.0027059173357121156 +/- 0.0015982580612996363,0.03288730300327084 +/- 0.002855832816780957,-0.005857865001486806 +/- 0.0019088615933040803,0.0027951234017245864 +/- 0.0009790114560305904,-0.002140945584299769 +/- 0.001797944270928448,0.006303895331549158 +/- 0.0018796884483234173,0.014302705917335679 +/- 0.001559051647804721,0.03065715135295862 +/- 0.0034432719768623383,0.04157002676181974 +/- 0.0027213942762170725,0.01587867975022298 +/- 0.0026635974637595834
