,bvp_perm_entropy,bvp_n_below_mean,bvp_kurtosis,hrv_svd_entropy,scl_pct_5,bvp_n_sign_changes,scl_mean,bvp_peaks,hrv_sum,bvp_iqr,bvp_svd_entropy,scl_iqr,scr_mean,bvp_pct_5,scl_ptp,scl_svd_entropy,hrv_lineintegral,scr_lineintegral,hrv_iqr,scl_pct_95,bvp_std,hrv_rms,bvp_n_above_mean,bvp_ptp,hrv_max,scl_min,scr_pct_95,bvp_skewness,hrv_pct_95,hrv_mean,scl_std,scl_sum,bvp_mean,scr_svd_entropy,scl_n_above_mean,scr_max,bvp_pct_95,bvp_sum,bvp_energy,bvp_max,scr_min,hrv_pct_5,scr_n_sign_changes,scr_rms,hrv_peaks,hrv_kurtosis,scr_n_below_mean,scr_n_above_mean,hrv_n_below_mean,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_sign_changes,hrv_entropy,hrv_perm_entropy,scr_perm_entropy,hrv_std,scl_kurtosis,bvp_entropy,scr_peaks,scr_kurtosis,scr_pct_5,scr_iqr_5_95,scl_peaks,scl_iqr_5_95,scr_skewness,scr_sum,scl_n_below_mean,scl_n_sign_changes,scr_ptp,scr_std,scr_entropy,scr_energy,hrv_skewness,hrv_energy,scl_energy,scl_skewness,bvp_rms,scl_max,scl_entropy,scl_lineintegral,hrv_ptp,bvp_min,bvp_lineintegral,hrv_min,scl_rms,scr_iqr,bvp_iqr_5_95,scl_perm_entropy
0,-0.0014272970561998721 +/- 0.002851494997261223,-0.0024382991376747376 +/- 0.0018368653239941033,-0.011061552185548662 +/- 0.0012741174716401212,0.017305976806422783 +/- 0.0021268575369904966,-0.007344632768361614 +/- 0.001977121642566672,-0.001932798096937316 +/- 0.0018911779501823113,0.016294974724947918 +/- 0.0017731848368570256,0.022539399345822143 +/- 0.002084870430325086,2.9735355337490164e-05 +/- 8.92060660124705e-05,0.011804936068985982 +/- 0.0031694318114471012,-0.019506393101397623 +/- 0.0029019025628916604,0.00669045495093662 +/- 0.000864373586306793,0.029913767469521225 +/- 0.0019822579021705647,0.0 +/- 0.0,0.016949152542372826 +/- 0.0017081661155331773,-0.002586975914362222 +/- 0.0006916267231408116,0.033719892952720744 +/- 0.003714420807523571,-0.0014867677668748524 +/- 0.0014198437569209958,-0.0027356526910496948 +/- 0.0009570905108195642,0.016978887897710328 +/- 0.0014350197457048412,-0.003003270889087151 +/- 0.00033772871518287985,0.0 +/- 0.0,0.06568539994052924 +/- 0.005241272867548361,-0.011507582515611115 +/- 0.0018428724867494766,0.024531668153434372 +/- 0.003144786213492518,-0.025364258102884375 +/- 0.0020037746760430053,0.0 +/- 0.0,0.010704727921498614 +/- 0.0018806289980186517,-0.008831400535236423 +/- 0.001584925122954087,0.0010704727921498347 +/- 0.000706175562714104,0.0007136485280998639 +/- 0.00019724203332471672,-0.009574784418673843 +/- 0.0027697011054879754,0.0 +/- 0.0,0.0012191495688373077 +/- 0.0005226998463052855,0.0 +/- 0.0,-2.9735355337545676e-05 +/- 0.0011318980856779223,-0.003151947665774646 +/- 0.0005826915831776794,-8.920606601252601e-05 +/- 0.00023224054938765151,-0.0009217960154624394 +/- 0.0005393504950109309,-0.013559322033898346 +/- 0.0019507843552609859,0.0 +/- 0.0,-0.006839131727624204 +/- 0.0011283773988111784,0.0 +/- 0.0,0.0021112102289622013 +/- 0.0006967216481629445,0.005292893250074282 +/- 0.000869981494994232,0.00023788284269993243 +/- 0.0001784121320249632,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00020814748736245337 +/- 0.00029883662269164914,-0.0004460303300624968 +/- 0.00033245137934878046,0.0 +/- 0.0,-0.00868272375854896 +/- 0.001712302117025032,0.0 +/- 0.0,0.0 +/- 0.0,0.0036277133511744995 +/- 0.0006487488620062726,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003568242640499264 +/- 0.0002913457915888283,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007731192387749663 +/- 0.0005011091152647409,-2.9735355337534576e-05 +/- 0.0005055010407374543,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.947071067495813e-05 +/- 0.0011346288449800102,-0.0023490930716622447 +/- 0.001084015827151832,0.00544157002676181 +/- 0.0006916267231408328,2.9735355337490164e-05 +/- 8.92060660124705e-05,8.92060660124705e-05 +/- 0.0002322405493876444,0.006720190306274121 +/- 0.0007061755627140975,0.03217365447517093 +/- 0.004874784806737597,0.00014867677668741752 +/- 0.0005523097121917101,0.0013083556348497782 +/- 0.0015576331672564902,-0.0021706809396372707 +/- 0.0013167760823957412,-0.020487659827534976 +/- 0.0025560301127376295,0.024710080285459356 +/- 0.002316496783058256,0.024918227772821832 +/- 0.002196394327995169,0.036128456735057955 +/- 0.0024673178743870377,-0.00035682426405000414 +/- 0.00029134579158886914,-0.00035682426405000414 +/- 0.00029134579158886914
