,accy_pct_95,accx_perm_entropy,accz_rms,accz_pct_5,accz_min,accy_min,accx_pct_5,accy_perm_entropy,accz_n_sign_changes,accz_mean,accx_lineintegral,scl_pct_95,accx_skewness,accx_svd_entropy,accz_ptp,scr_pct_5,accz_max,accx_sum,accx_n_below_mean,hrv_rms,bvp_peaks,bvp_pct_95,accx_min,bvp_lineintegral,accx_max,bvp_skewness,scl_energy,accz_pct_95,scl_iqr,hrv_kurtosis,scl_rms,scr_ptp,accz_energy,hrv_svd_entropy,accz_sum,accy_iqr,accx_std,bvp_pct_5,scl_max,accy_iqr_5_95,scl_entropy,accx_kurtosis,hrv_min,accx_mean,hrv_entropy,bvp_n_sign_changes,hrv_n_above_mean,scr_iqr_5_95,hrv_ptp,scl_n_below_mean,hrv_perm_entropy,hrv_pct_5,hrv_skewness,hrv_pct_95,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,accz_entropy,bvp_sum,bvp_mean,bvp_iqr,bvp_rms,scl_lineintegral,scl_n_above_mean,scl_iqr_5_95,hrv_std,hrv_peaks,hrv_sum,accy_svd_entropy,accz_lineintegral,accz_peaks,accx_entropy,accy_std,accy_energy,accy_ptp,scr_perm_entropy,accx_energy,accx_peaks,accx_iqr_5_95,accx_n_sign_changes,accx_pct_95,accy_lineintegral,accz_std,accy_entropy,accz_kurtosis,accy_kurtosis,accy_rms,accz_iqr_5_95,accz_n_above_mean,accz_skewness,scl_svd_entropy,scl_perm_entropy,scr_std,scl_pct_5,scr_peaks,scr_mean,scr_max,scl_n_sign_changes,bvp_entropy,bvp_energy,bvp_n_below_mean,scl_peaks,scl_ptp,scl_std,scl_sum,scr_iqr,scr_sum,scr_lineintegral,scr_skewness,scr_pct_95,scr_n_below_mean,scr_n_sign_changes,scr_n_above_mean,scr_min,bvp_svd_entropy,accx_iqr,bvp_kurtosis,scr_kurtosis,accy_skewness,scl_skewness,hrv_lineintegral,scl_kurtosis,hrv_energy,scr_entropy,hrv_n_below_mean,bvp_perm_entropy,bvp_std,accy_n_above_mean,bvp_n_above_mean,accz_iqr,accy_mean,scr_rms,scl_mean,accy_n_below_mean,bvp_max,accy_pct_5,accx_ptp,scr_svd_entropy,accx_n_above_mean,accz_perm_entropy,accy_peaks,accz_n_below_mean,accz_svd_entropy,accy_n_sign_changes,bvp_iqr_5_95,hrv_mean,scl_min,accy_max,accy_sum,accx_rms,scr_energy,hrv_max,bvp_min,bvp_ptp
0,0.09564546016059293 +/- 0.005914850049116866,-0.0014206300185299892 +/- 0.0013261834807648891,0.0 +/- 0.0,0.007566399011735614 +/- 0.0012217443140736563,0.007875231624459533 +/- 0.0006215136441475714,0.0010191476219888695 +/- 0.0015506349858719316,0.0 +/- 0.0,0.031253860407659026 +/- 0.0034989522021663996,0.0 +/- 0.0,0.03079061148857317 +/- 0.0018838789376158158,0.0 +/- 0.0,0.0 +/- 0.0,0.00037059913526866773 +/- 0.00040971275977213205,0.0 +/- 0.0,0.0441321803582458 +/- 0.002123771617906632,0.0 +/- 0.0,0.03959234095120442 +/- 0.0021163485730712715,-0.0093885114268067 +/- 0.002328360324270621,0.0002779493514515119 +/- 0.0002913521041401089,0.0 +/- 0.0,0.009110562075355133 +/- 0.0022704973780991724,0.0 +/- 0.0,0.0030574428659666197 +/- 0.0021057311839074396,-0.004756022235948143 +/- 0.0018947327548088874,0.0010191476219888695 +/- 0.0003918646553566906,-0.0021309450277949503 +/- 0.0007867658556428108,-0.0011117974058060809 +/- 0.0004189209378088342,0.0 +/- 0.0,0.00203829524397775 +/- 0.0005017936012746013,0.0 +/- 0.0,-0.0002470660901791488 +/- 0.00030259292684167304,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006547251389746734 +/- 0.0018468086952101292,0.00021618282890671913 +/- 0.00045911268521675786,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.012384187770228506 +/- 0.0032108196635880436,0.00043236565781344937 +/- 0.0008309835730125858,0.0 +/- 0.0,0.0014515132798023412 +/- 0.00039186465535669487,-0.005095738109944426 +/- 0.0010450231201784043,0.0025633106856083774 +/- 0.0004154917865062904,0.005744286596664571 +/- 0.0011816631543983193,6.176652254477055e-05 +/- 0.0001235330450895411,-3.088326127239638e-05 +/- 9.264978381718913e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.088326127239638e-05 +/- 9.264978381718913e-05,0.0 +/- 0.0,-0.00030883261272394156 +/- 0.00019532289438964958,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006763434218653464 +/- 0.0006688205011645081,0.0 +/- 0.0,0.0 +/- 0.0,-0.0009264978381717359 +/- 0.002218441630150459,0.00018529956763431167 +/- 0.0001512964634208014,0.0 +/- 0.0,0.0 +/- 0.0,-0.0031192093885114456 +/- 0.0004873296429295833,0.0 +/- 0.0,-6.176652254481496e-05 +/- 0.0003601576216705034,0.0 +/- 0.0,-0.009264978381717137 +/- 0.0016165845989255536,-0.0015132798023471117 +/- 0.00016631145173361185,0.001914762198888198 +/- 0.0014926554630753008,0.0 +/- 0.0,0.0 +/- 0.0,0.00592958616429895 +/- 0.0006594859945664878,0.0 +/- 0.0,0.0 +/- 0.0,0.018777022853613323 +/- 0.00234712785670168,0.007010500308832568 +/- 0.001544471865355159,-0.002007411982705376 +/- 0.0009692621881701831,0.007411982705373676 +/- 0.0011881027833027425,0.002378011117974044 +/- 0.0011139400121600593,0.0704447189623224 +/- 0.0032521408554355,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0012662137121680294 +/- 0.0005065231459807416,-0.00018529956763436718 +/- 0.00020485637988608193,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010191476219888473 +/- 0.0005358045575323404,0.0 +/- 0.0,0.00030883261272389716 +/- 0.0006478127536566868,0.0 +/- 0.0,0.0 +/- 0.0,0.0035206917850524877 +/- 0.0018437074189746046,0.0 +/- 0.0,0.0 +/- 0.0,0.0006176652254477943 +/- 0.0008053369246698799,-0.004107473749227953 +/- 0.00027794935145151437,0.0 +/- 0.0,0.002316244595429251 +/- 0.0004421810087484868,0.003180975911056172 +/- 0.00078190172335839,-6.176652254479276e-05 +/- 0.00012353304508958552,0.0 +/- 0.0,-0.004817788758492902 +/- 0.001664261097629089,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00018529956763435607 +/- 0.00024706609017913217,0.0013897467572575484 +/- 0.0005027430696757191,0.00043236565781343825 +/- 0.00031494870374260164,0.0 +/- 0.0,0.00018529956763432275 +/- 0.00020485637988605515,0.0 +/- 0.0,-0.009481161210623845 +/- 0.0004794371431828386,-0.0015441630636195303 +/- 0.0005524565725755893,-0.005466337245213104 +/- 0.0010702732211960054,0.0028412600370599007 +/- 0.0013088091476477575,0.0 +/- 0.0,-0.006794317479925904 +/- 0.0009667990020073391,0.0009573810994440879 +/- 0.0004464741289314774,-0.0020382952439777836 +/- 0.0007463277315376558,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.009512044471896252 +/- 0.001137242287802458,0.001235330450895622 +/- 0.0004580727910497624,0.00018529956763431167 +/- 0.0001512964634208014,0.0 +/- 0.0,0.0 +/- 0.0,0.013187152563310666 +/- 0.0021039186325202174,0.006547251389746734 +/- 0.0011031853674794056,0.0004941321803582088 +/- 0.00031494870374260386,0.0 +/- 0.0,0.0063619518221124105 +/- 0.001475948504675522,0.004045707226683115 +/- 0.0012464753595188643,0.0 +/- 0.0,0.0 +/- 0.0,0.003860407659048759 +/- 0.0013828667805582727,0.015410747374922772 +/- 0.0032285935035711523,0.004972205064854851 +/- 0.0019209785719683673,0.0 +/- 0.0,-0.008709079678814114 +/- 0.0019861562928737988,-0.012137121680049424 +/- 0.0014155857487789855,0.0 +/- 0.0
