,accy_pct_95,accx_perm_entropy,accy_max,accz_pct_5,bvp_n_below_mean,accz_sum,bvp_n_above_mean,accy_rms,accy_iqr,accy_lineintegral,accz_rms,accx_kurtosis,hrv_iqr_5_95,scl_svd_entropy,hrv_lineintegral,accx_lineintegral,accx_n_sign_changes,hrv_perm_entropy,scr_iqr_5_95,scl_lineintegral,scr_energy,scl_std,hrv_ptp,accy_mean,accz_n_sign_changes,scr_n_below_mean,accz_max,scl_n_sign_changes,accx_skewness,scr_peaks,scr_svd_entropy,bvp_min,hrv_max,scl_kurtosis,hrv_kurtosis,scl_iqr,scr_iqr,hrv_n_above_mean,accy_kurtosis,accx_iqr,accy_peaks,scl_n_above_mean,hrv_peaks,scr_skewness,accz_skewness,accy_svd_entropy,hrv_n_below_mean,accz_entropy,scr_n_above_mean,bvp_sum,scl_peaks,hrv_skewness,hrv_iqr,scr_pct_5,scr_n_sign_changes,hrv_n_sign_changes,scr_entropy,bvp_entropy,scr_perm_entropy,scr_min,accz_iqr_5_95,accz_kurtosis,accz_ptp,accx_n_above_mean,accy_n_below_mean,accz_n_below_mean,scr_kurtosis,scl_n_below_mean,accz_n_above_mean,hrv_pct_95,bvp_mean,scl_perm_entropy,hrv_entropy,bvp_pct_95,accx_peaks,scl_skewness,scr_lineintegral,accz_iqr,scl_entropy,accx_std,accx_mean,hrv_std,bvp_svd_entropy,accz_svd_entropy,accy_ptp,scr_sum,hrv_min,accx_n_below_mean,accz_min,accz_pct_95,accy_n_above_mean,accy_entropy,scr_ptp,accz_peaks,bvp_skewness,accx_ptp,accy_min,scr_mean,accy_iqr_5_95,accy_skewness,hrv_svd_entropy,scl_sum,accx_energy,accy_energy,scl_iqr_5_95,bvp_iqr_5_95,accx_rms,accz_mean,scr_pct_95,bvp_ptp,scr_rms,accx_svd_entropy,accz_energy,scl_ptp,accz_lineintegral,scr_max,hrv_mean,bvp_lineintegral,bvp_pct_5,bvp_kurtosis,accz_std,accy_std,accx_pct_95,accx_min,hrv_pct_5,accx_iqr_5_95,accx_entropy,hrv_rms,bvp_n_sign_changes,bvp_rms,hrv_energy,bvp_peaks,accx_sum,accx_pct_5,scr_std,bvp_std,bvp_energy,accy_perm_entropy,scl_pct_95,accy_n_sign_changes,scl_mean,accy_pct_5,bvp_perm_entropy,accy_sum,bvp_iqr,hrv_sum,scl_pct_5,accx_max,scl_min,accz_perm_entropy,bvp_max,scl_rms,scl_max,scl_energy
0,0.021692524682651648 +/- 0.0020241617151943872,0.009647390691114255 +/- 0.0017149432049162947,0.00631875881523275 +/- 0.0010939757083027006,0.004203102961918237 +/- 0.0011729547467583562,0.00394922425952049 +/- 0.0009607552251580648,0.003779971791255332 +/- 0.0009201414065049546,0.003667136812411864 +/- 0.0016640768636110221,0.003018335684062079 +/- 0.0007361347447503293,0.00239774330042315 +/- 0.0009545232336072693,0.00231311706629056 +/- 0.0008991468237240789,0.0020874471086036904 +/- 0.0005943951341524779,0.001918194640338533 +/- 0.0007652840601551835,0.0017489421720733533 +/- 0.0005014496145170872,0.0016361071932299188 +/- 0.0005170748315888138,0.001579689703808207 +/- 0.0005077574047955046,0.0014386459802539053 +/- 0.000570486556168037,0.0010155148095909894 +/- 0.0006699205690853579,0.0009873060648801335 +/- 0.0003836804092732022,0.0009873060648801224 +/- 0.00036234788656319846,0.0008744710860366766 +/- 0.0005116602862402701,0.0007616361071932532 +/- 0.000679941934735918,0.0007334273624823862 +/- 0.0006457276808045034,0.0006205923836389404 +/- 0.00048532159475556574,0.0005923836389280957 +/- 0.0013015821715158544,0.0005359661495063728 +/- 0.0007511157661886979,0.0005077574047955058 +/- 0.0002459181350375395,0.00042313117066294925 +/- 0.0010268138066686278,0.00042313117066294925 +/- 0.0003836804092732185,0.000423131170662927 +/- 0.00036234788656316815,0.00036671368124122636 +/- 0.00031029619181946813,0.0003667136812412042 +/- 0.00041935313814720724,0.0003667136812412042 +/- 0.000535966149506343,0.0003385049365303483 +/- 0.0007334273624823622,0.00025387870239779176 +/- 0.00015190873927037977,0.0001974612129760467 +/- 0.0002538787023977461,0.0001692524682651797 +/- 0.0006076349570814562,0.00014104372355434603 +/- 0.0006212331606641938,0.00014104372355433492 +/- 0.00014104372355433492,0.00014104372355431272 +/- 0.00045920509438926416,0.00014104372355431272 +/- 0.0006212331606641662,0.00014104372355431272 +/- 0.0005389273109885236,0.00011283497884347903 +/- 0.0003141192870426163,0.00011283497884346793 +/- 0.0001381940616521158,0.00011283497884346793 +/- 0.0001381940616521158,8.462623413261206e-05 +/- 0.0003579288445824909,8.462623413261206e-05 +/- 0.0005787950501744136,8.462623413260095e-05 +/- 0.00012926870789723314,8.462623413260095e-05 +/- 0.0007252445772740378,8.462623413260095e-05 +/- 0.00012926870789723314,8.462623413260095e-05 +/- 0.00012926870789723314,5.641748942173397e-05 +/- 0.00011283497884346795,5.641748942173397e-05 +/- 0.00011283497884346795,2.820874471088919e-05 +/- 0.0003667136812411922,3.3306690738754695e-17 +/- 0.00028208744710862544,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-2.8208744710822575e-05 +/- 0.00130158217151587,-2.8208744710822575e-05 +/- 0.00023431943195820359,-5.641748942170066e-05 +/- 0.0005469878541513489,-5.641748942170066e-05 +/- 0.0004333509589770772,-0.00011283497884341242 +/- 0.0008574716024581441,-0.00011283497884342352 +/- 0.00022566995768688868,-0.0001410437235542794 +/- 0.0001410437235542794,-0.0001410437235542794 +/- 0.0001410437235542794,-0.0001692524682651353 +/- 0.0002256699576868887,-0.00019746121297601338 +/- 0.0008082679143522914,-0.00022566995768685816 +/- 0.0001692524682651575,-0.000253878702397714 +/- 0.00023431943195818757,-0.00025387870239772513 +/- 0.0004958644804300954,-0.0003667136812411487 +/- 0.000505401209229021,-0.0003667136812411598 +/- 0.0003999279796546635,-0.00047954866008461663 +/- 0.00031029619181946314,-0.0005077574047954614 +/- 0.00045133991537376353,-0.0005641748942171842 +/- 0.0009270339478225674,-0.0005641748942171954 +/- 0.0008077755183795029,-0.0005641748942171954 +/- 0.0008077755183794835,-0.000592383638928029 +/- 0.0005269828404025065,-0.0005923836389280623 +/- 0.0013554881553437452,-0.0006488011283497519 +/- 0.0007883322207324332,-0.0007052186177714858 +/- 0.0006705142072781321,-0.0007052186177714858 +/- 0.0008671608546651347,-0.0007052186177714858 +/- 0.000987306064880108,-0.000705218617771497 +/- 0.0002600717759461795,-0.000705218617771497 +/- 0.00047621842076541317,-0.0007334273624823639 +/- 0.0013945508710079843,-0.0007334273624823639 +/- 0.0014883955947275456,-0.0007616361071931977 +/- 0.0009188432990071991,-0.0007898448519040758 +/- 0.00043335095897706853,-0.0008744710860366433 +/- 0.0003667136812411691,-0.0008744710860366433 +/- 0.000802339218805524,-0.0009026798307475104 +/- 0.0005890158820259628,-0.0009308885754583552 +/- 0.0006186660705066739,-0.0009308885754583662 +/- 0.0013706663597468354,-0.0009590973201692443 +/- 0.0004753822156940007,-0.0009590973201692443 +/- 0.001626350951243951,-0.001043723554301801 +/- 0.0008180535966149378,-0.001043723554301812 +/- 0.000631397158973168,-0.001043723554301823 +/- 0.0007781728758326559,-0.001071932299012679 +/- 0.0013098095081798373,-0.0011283497884343797 +/- 0.0013110239817909636,-0.0011283497884343908 +/- 0.0007776614246595381,-0.0011283497884344018 +/- 0.0006180226318817087,-0.0011565585331452354 +/- 0.0011030304539360817,-0.0011565585331452465 +/- 0.0009889166794334677,-0.0011565585331452465 +/- 0.00042687576728976494,-0.0011565585331452688 +/- 0.0006846071142178506,-0.0011847672778561025 +/- 0.0005753477589385446,-0.0011847672778561025 +/- 0.0006282385740852137,-0.0012411847672778365 +/- 0.0007046542170266149,-0.0013258110014104263 +/- 0.0004557262178111064,-0.0014386459802538387 +/- 0.0008960440154735578,-0.0014668547249647168 +/- 0.0008349026001099612,-0.0015514809590972956 +/- 0.0006339126954652747,-0.0016361071932298964 +/- 0.0008537515345794977,-0.0016361071932298964 +/- 0.0009755495890431932,-0.001692524682651586 +/- 0.000520143551892395,-0.0018617771509167435 +/- 0.0009114524356221942,-0.0019181946403384776 +/- 0.001202103004381531,-0.0020028208744710453 +/- 0.0013845293305284163,-0.0020028208744710674 +/- 0.0006488011283497832,-0.0020592383638927793 +/- 0.0006186660705066634,-0.0021720733427362028 +/- 0.00043791748085359274,-0.002397743300423105 +/- 0.0006705142072781323,-0.002454160789844828 +/- 0.000936003386349063,-0.002708039492242564 +/- 0.0004221898320760616,-0.0027644569816642982 +/- 0.0005469878541513684,-0.0028772919605077217 +/- 0.0007858046982896463,-0.0034414668547249503 +/- 0.0009253156257746991,-0.003497884344146651 +/- 0.0005943951341524831,-0.003638928067700953 +/- 0.0016993281220681585,-0.003638928067700953 +/- 0.0008597884713189318,-0.0037235543018335425 +/- 0.000711397473225312,-0.003977433004231279 +/- 0.0006237896865302203,-0.004315937940761616 +/- 0.0008653236474007315,-0.0044287729196050615 +/- 0.0015245776154439038,-0.004456981664315918 +/- 0.0008349026001099469,-0.005021156558533102 +/- 0.0008349026001099365,-0.00504936530324398 +/- 0.0012260261671143012,-0.005077574047954836 +/- 0.0009097046824596561,-0.005133991537376559 +/- 0.001046388546741388,-0.00527503526093086 +/- 0.0008180535966149465,-0.005331452750352572 +/- 0.0010437235543018367,-0.005528913963328619 +/- 0.0011084277971446256,-0.005641748942172042 +/- 0.0013991082389435507,-0.005923836389280635 +/- 0.000864863735783136,-0.00682651622002819 +/- 0.0011617072091381672,-0.006967559943582479 +/- 0.0006915458771301128,-0.007221438645980194 +/- 0.0010719322990126849,-0.009026798307475293 +/- 0.0012295906751877738,-0.015514809590973188 +/- 0.001896500571393122
