,scr_std,scr_svd_entropy,scr_sum,scr_mean,scr_lineintegral,scl_ptp,scl_std,scl_max,scl_pct_95,scl_mean,scl_min,scr_rms,scl_entropy,scl_rms,scr_entropy,scr_n_sign_changes,scl_skewness,scl_energy,scl_iqr_5_95,scl_svd_entropy,scl_perm_entropy,scl_pct_5,scl_lineintegral,scr_peaks,scl_peaks,scr_max,scr_ptp,scr_energy,scl_iqr,scr_kurtosis,scr_n_above_mean,scr_n_below_mean,scr_min,scr_pct_95,scr_perm_entropy,scl_n_sign_changes,scr_pct_5,scr_iqr,scr_iqr_5_95,scl_sum,scl_n_above_mean,scl_n_below_mean,scl_kurtosis,scr_skewness
0,0.060607018653177414 +/- 0.004265288707808894,0.1188744862472337 +/- 0.006920846433139242,0.023774897249446758 +/- 0.00348288064594891,0.023774897249446758 +/- 0.00348288064594891,0.04729687006006957 +/- 0.003979543212787739,0.014132153019285509 +/- 0.0022800492863867,0.0193171040151755 +/- 0.0027902406403696534,0.04021498577300033 +/- 0.0032940920082532078,-0.009453050901043269 +/- 0.0028922617361149157,0.07375908947202027 +/- 0.0035993167162076444,0.011602908631046516 +/- 0.0016308846508414614,0.006133417641479633 +/- 0.0035634531276902636,0.05074296553904524 +/- 0.0033644952029391086,-0.00957951312045523 +/- 0.0025215263207828452,0.008093582042364877 +/- 0.0029966476411186264,6.323110970600787e-05 +/- 0.002644391231909754,0.0017704710717673321 +/- 0.0010409154368102636,-0.0008220044261776471 +/- 0.0008738713222311037,-0.0017072399620613131 +/- 0.0028810080935553375,0.014353461903256436 +/- 0.004753280651192602,-0.011286753082516577 +/- 0.0022844289471387947,-0.0038254821372114777 +/- 0.0010716693807574084,-0.0020550110654441677 +/- 0.0026498663633006923,0.0006006955422067972 +/- 0.0007672880872280528,0.0 +/- 0.0,-0.0013910844135314403 +/- 0.0019448063862446605,-0.0016756244072083204 +/- 0.0020830308454036295,-6.323110970595236e-05 +/- 0.0001896933291179126,0.0 +/- 0.0,0.0005058488776478187 +/- 0.0009713747389021264,-0.00015807777426491977 +/- 0.0007514931599117758,-0.00015807777426491977 +/- 0.0007514931599117758,-3.161555485298173e-05 +/- 9.484666455894519e-05,-3.161555485298173e-05 +/- 9.484666455894519e-05,0.006006955422067683 +/- 0.00167890206099928,-0.0016123932975023458 +/- 0.002523111438852827,9.48466645589785e-05 +/- 0.0005107649200570062,-0.0008536199810306178 +/- 0.0007620594873976431,-0.00012646221941193804 +/- 0.00020971386597250712,-0.0040467910211823945 +/- 0.001146908450661849,-0.00022130888397089432 +/- 0.000812833394383951,-0.00022130888397089432 +/- 0.000812833394383951,0.016819475181789466 +/- 0.002124602923352721,0.0015175466329434228 +/- 0.0013546813332677135
