,scr_lineintegral,scl_min,scr_mean,scl_rms,scl_sum,scr_iqr,scr_iqr_5_95,scr_sum,scl_pct_95,scr_svd_entropy,scl_ptp,scl_iqr_5_95,scr_std,scl_perm_entropy,scr_ptp,scl_iqr,scl_pct_5,scl_n_sign_changes,scr_n_above_mean,scl_skewness,scl_n_above_mean,scl_std,scr_entropy,scr_min,scr_peaks,scr_n_sign_changes,scl_peaks,scr_energy,scr_skewness,scr_n_below_mean,scl_n_below_mean,scr_kurtosis,scr_rms,scr_pct_95,scl_kurtosis,scl_entropy,scr_perm_entropy,scl_lineintegral,scl_max,scr_max,scl_svd_entropy,scr_pct_5,scl_energy,scl_mean
0,-0.05126561999359177 +/- 0.0032423224968083347,0.03268183274591478 +/- 0.004951347330235659,0.02095482217238066 +/- 0.004780879834308101,-0.09439282281320087 +/- 0.003810591155993211,-0.007433514899070797 +/- 0.0017063155342126575,-0.010990067286126226 +/- 0.0014332758248218492,-0.02217238064722845 +/- 0.004145071868964104,0.01813521307273312 +/- 0.0008621354724174217,0.06132649791733421 +/- 0.004103752040137224,0.006344120474206999 +/- 0.0026297064439196605,0.005831464274271075 +/- 0.0006842087953880926,0.002467157962191635 +/- 0.0009723800644340543,-0.03527715475809033 +/- 0.002716692433352305,-3.204101249597024e-05 +/- 0.0010955027873937033,-0.0019865427747516595 +/- 0.0009906840649625383,-0.045434155719320704 +/- 0.0018506285265227414,-0.016597244472925342 +/- 0.0028254287324637846,0.0 +/- 0.0,0.002883691124639559 +/- 0.0009396269335863592,-0.004806151874399212 +/- 0.0014542525751887483,-0.0008330663248958592 +/- 0.0008501441308184305,0.014610701698173684 +/- 0.0017793583309086648,-0.001986542774751671 +/- 0.000755515932236569,0.0002883691124639709 +/- 0.0003022743073392044,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.02512015379686 +/- 0.002779269265261319,9.612303748798845e-05 +/- 0.00020516258370499883,-0.0016981736622877109 +/- 0.0010436717382186669,0.002531239987183609 +/- 0.0006154877511149881,0.027747516821531575 +/- 0.0025074011594378447,-0.0026273630246715584 +/- 0.0011711417419094552,0.0020185837872476963 +/- 0.0009180742570903093,0.0013777635373277974 +/- 0.003842384082091848,0.0012175584748478241 +/- 0.0010893944248638317,0.022268503684716452 +/- 0.0011214354373598246,-0.010669657161166274 +/- 0.004085825892036715,-0.00974046779878241 +/- 0.0020824193283270616,0.030887536046139086 +/- 0.003391507496930279,-0.00785004806151871 +/- 0.001323026134063601,-0.008522909323934635 +/- 0.0005206048320817691,0.003428388337071475 +/- 0.0004542597526035928
