,scr_lineintegral,scl_min,scr_mean,scl_rms,scl_sum,scr_iqr,scr_iqr_5_95,scr_sum,scl_pct_95,scr_svd_entropy,scl_ptp,scl_iqr_5_95,scr_std,scl_perm_entropy,scr_ptp,scl_iqr,scl_pct_5,scl_n_sign_changes,scr_n_above_mean,scl_skewness,scl_n_above_mean,scl_std,scr_entropy,scr_min,scr_peaks,scr_n_sign_changes,scl_peaks,scr_energy,scr_skewness,scr_n_below_mean,scl_n_below_mean,scr_kurtosis,scr_rms,scr_pct_95,scl_kurtosis,scl_entropy,scr_perm_entropy,scl_lineintegral,scl_max,scr_max,scl_svd_entropy,scr_pct_5,scl_energy,scl_mean
0,0.02404191616766469 +/- 0.005385977067267145,-0.006047904191616727 +/- 0.003967037622766929,-0.0008982035928143617 +/- 0.00035425627443708396,-0.05497005988023951 +/- 0.0026516874042496427,-0.011347305389221563 +/- 0.0031783097680154315,0.013862275449101813 +/- 0.001884325626055059,-0.01020958083832334 +/- 0.0013285453731936452,0.0 +/- 0.0,0.03500000000000001 +/- 0.0034747311663293,0.061017964071856313 +/- 0.0029633156962056597,0.009071856287425161 +/- 0.002083152549317253,-0.013562874251497003 +/- 0.0013592286781815707,-0.0009281437125748471 +/- 0.0009697086671078753,0.004041916167664683 +/- 0.0006172313810804896,-0.0018862275449101796 +/- 0.0024251497005988226,0.006826347305389247 +/- 0.0016712917050242999,0.005628742514970064 +/- 0.0026025525523473945,-0.0011377245508982226 +/- 0.00011976047904194152,-0.00023952095808381645 +/- 0.0002933520650039653,0.00041916167664671764 +/- 0.0028410002788686072,0.0016766467065868263 +/- 0.0005220238255737498,-0.011586826347305356 +/- 0.0024325310894550457,5.988023952098187e-05 +/- 0.0006801087839281876,-0.0005389221556886037 +/- 0.0003972005736952797,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010479041916167885 +/- 0.000910593193158401,0.0009580838323353547 +/- 0.0013641659580712043,0.016706586826347326 +/- 0.0016387942734615553,-0.0002994011976047761 +/- 0.0006135898662251256,-0.0013473053892215426 +/- 0.002541385371606097,-0.0060479041916167596 +/- 0.0009911943327692784,-0.019670658682634713 +/- 0.004367667297704336,-0.0047005988023951836 +/- 0.0010799214848425998,0.0003293413173652726 +/- 0.0024814200748495227,0.010628742514970068 +/- 0.0010564238781064442,-0.010928143712574844 +/- 0.0020050940898506645,0.04383233532934133 +/- 0.004116521495161011,0.008712574850299415 +/- 0.0029501274850891276,0.04562874251497007 +/- 0.004738112636454705,-0.000568862275449078 +/- 0.0006754798905795533,-0.006556886227544878 +/- 0.001951627363800247,-0.012514970059880216 +/- 0.00250425433129658
