,scr_std,scr_svd_entropy,scr_sum,scr_mean,scr_lineintegral,scl_ptp,scl_std,scl_max,scl_pct_95,scl_mean,scl_min,scr_rms,scl_entropy,scl_rms,scr_entropy,scr_n_sign_changes,scl_skewness,scl_energy,scl_iqr_5_95,scl_svd_entropy,scl_perm_entropy,scl_pct_5,scl_lineintegral,scr_peaks,scl_peaks,scr_max,scr_ptp,scr_energy,scl_iqr,scr_kurtosis,scr_n_above_mean,scr_n_below_mean,scr_min,scr_pct_95,scr_perm_entropy,scl_n_sign_changes,scr_pct_5,scr_iqr,scr_iqr_5_95,scl_sum,scl_n_above_mean,scl_n_below_mean,scl_kurtosis,scr_skewness
0,0.03769500159184967 +/- 0.005024196509284661,0.06829035339063987 +/- 0.004718431639693587,0.018943011779687945 +/- 0.004070282250343021,0.018943011779687945 +/- 0.004070282250343021,0.029926774912448197 +/- 0.004553914561206925,0.014103788602355883 +/- 0.0034673103546332207,0.014231136580706728 +/- 0.00403727738980387,-0.0465456860872334 +/- 0.003676587082649361,0.025787965616045794 +/- 0.003464239543772172,-0.05049347341610958 +/- 0.0035600536767894085,-0.0284304361668259 +/- 0.001795617784425782,0.01092008914358481 +/- 0.0029799494961785995,-0.008436803565743434 +/- 0.0029498654912189794,0.027125119388729656 +/- 0.003289548896043172,-0.0015281757402101804 +/- 0.0015188615653456289,-0.0030563514804203052 +/- 0.0013142163285928235,-0.0026424705507800627 +/- 0.001883771052847748,0.0007640878701049902 +/- 0.000714738755830738,0.0019420566698503227 +/- 0.0018313883499865838,0.13537090098694676 +/- 0.003590106427000419,0.007927411652339945 +/- 0.0013910252960810962,0.013021330786373709 +/- 0.001339047490914554,0.0013689907672715163 +/- 0.0021453977190488962,-0.000573065902578851 +/- 0.0009094464729121557,0.0 +/- 0.0,-0.0011142948105699268 +/- 0.0013068688794507257,-0.0013371537726838967 +/- 0.0013264989911492852,-0.00038204393505256726 +/- 0.00034289492563736727,-0.00047755491881571464 +/- 0.0013895671978857342,-0.00133715377268393 +/- 0.0006798521650449654,-0.0007640878701051124 +/- 0.000573065902578788,-0.0007640878701051124 +/- 0.000573065902578788,-3.183699458771949e-05 +/- 9.551098376315847e-05,-0.0007004138809296844 +/- 0.0005477443659371394,-0.002706144539955502 +/- 0.0017797421024353503,-0.005571474052849468 +/- 0.0011501045442972515,-0.0003502069404648922 +/- 0.00017144746281868157,-0.0013689907672716384 +/- 0.0007933738168976419,-0.0008914358484559459 +/- 0.00042236546200005915,0.002515122572429107 +/- 0.001236735090707084,-0.00044571792422801735 +/- 0.0002111827310000321,-0.00044571792422801735 +/- 0.0002111827310000321,-0.0008914358484559459 +/- 0.00170736551133932,-0.0028971665074817633 +/- 0.0014551282880644982
