,scr_lineintegral,scr_mean,scr_sum,scl_mean,scr_rms,scr_svd_entropy,scr_std,scl_sum,scr_ptp,scr_perm_entropy,scr_n_above_mean,scl_ptp,scl_std,scl_n_below_mean,scl_lineintegral,scr_max,scr_iqr,scl_perm_entropy,scl_kurtosis,scl_iqr_5_95,scr_iqr_5_95,scr_skewness,scr_kurtosis,scr_pct_95,scr_n_below_mean,scr_pct_5,scl_n_sign_changes,scl_energy,scl_n_above_mean,scr_n_sign_changes,scr_peaks,scl_peaks,scr_energy,scl_iqr,scr_min,scr_entropy,scl_skewness,scl_pct_5,scl_min,scl_rms,scl_entropy,scl_svd_entropy,scl_max,scl_pct_95
0,0.006076996500159038 +/- 0.003205289384636805,0.007667833280305403 +/- 0.0019429060949121156,0.0041361756283804785 +/- 0.00183877610904228,-0.0020680878141903004 +/- 0.0011044578401342665,0.003977091950365863 +/- 0.0010576372980333558,0.00903595291123126 +/- 0.0015004551221828514,0.0025453388482341464 +/- 0.0014580259926680963,0.007922367165128818 +/- 0.00122773028199648,0.002513522112631206 +/- 0.000948651066870878,0.0010181355392936298 +/- 0.0008023875413883781,0.0008908685968819108 +/- 0.0017874097238546748,0.0017499204581609474 +/- 0.0014597607059439362,-0.013617562838052844 +/- 0.001145402481705392,0.004358892777600975 +/- 0.001458373100396552,-0.011040407254215767 +/- 0.0019092692572290754,0.0029907731466751073 +/- 0.0017027156424129278,0.0058542793509385625 +/- 0.0015599937221929584,-0.0027998727330576178 +/- 0.000983749591711141,0.0004136175628380201 +/- 0.0008777037368204588,-0.014922048997772852 +/- 0.0015222238261413511,0.009385937002863488 +/- 0.0020135243184596684,0.0008908685968819219 +/- 0.0015112112105679864,0.005090677696468304 +/- 0.0011646837555025563,-0.0032771237671015306 +/- 0.0022768425915131786,0.0009863188036906777 +/- 0.0010971008367525663,-0.00038180082723516807 +/- 0.001764610197118931,-0.0031816735602927526 +/- 0.0006036801132997309,0.008272351256761012 +/- 0.0021437964400792936,0.004231625835189268 +/- 0.0018001075609055846,-3.181673560296305e-05 +/- 0.000300158483361634,0.0 +/- 0.0,0.0 +/- 0.0,0.0015908367801463097 +/- 0.0008771268693662322,-0.010467706013363064 +/- 0.0028295437071990306,0.0015908367801462987 +/- 0.0009545020680878294,0.0006045179764555764 +/- 0.00048147457685083323,0.0028635062042633996 +/- 0.002129583268301812,0.005917912822144389 +/- 0.003789265015834413,0.0028953229398663407 +/- 0.0031862836470618987,0.003404390709513161 +/- 0.0013799076323386256,0.01294941139039133 +/- 0.0020866054638332284,0.017371937639198188 +/- 0.002756144807853361,-0.0001272669424117523 +/- 0.0027451039911069765,-0.0021317212853961707 +/- 0.0016718173280839382
