,scr_lineintegral,scr_mean,scr_sum,scl_mean,scr_rms,scr_svd_entropy,scr_std,scl_sum,scr_ptp,scr_perm_entropy,scr_n_above_mean,scl_ptp,scl_std,scl_n_below_mean,scl_lineintegral,scr_max,scr_iqr,scl_perm_entropy,scl_kurtosis,scl_iqr_5_95,scr_iqr_5_95,scr_skewness,scr_kurtosis,scr_pct_95,scr_n_below_mean,scr_pct_5,scl_n_sign_changes,scl_energy,scl_n_above_mean,scr_n_sign_changes,scr_peaks,scl_peaks,scr_energy,scl_iqr,scr_min,scr_entropy,scl_skewness,scl_pct_5,scl_min,scl_rms,scl_entropy,scl_svd_entropy,scl_max,scl_pct_95
0,0.009255079006771971 +/- 0.0012576588197355805,9.67429861334912e-05 +/- 0.0011983814367018473,-0.0005482102547565537 +/- 0.0018527678068008056,-0.014221218961625315 +/- 0.0016659905002372858,0.0009029345372460251 +/- 0.00162395076581931,-0.0017736214124476235 +/- 0.0012838458069909502,0.002579812963560124 +/- 0.0013832705959062961,-0.01818768139309902 +/- 0.0019197518305240065,-6.449532408902004e-05 +/- 0.0009865887481959397,-0.0002902289584005291 +/- 0.0005849196113259281,-0.00012899064817801787 +/- 0.0011733895774692353,-0.0005159625927120381 +/- 0.001291517858400577,0.0009029345372460251 +/- 0.0019067069331305455,-0.003418252176717229 +/- 0.0013772432443768126,-0.0035149951628507202 +/- 0.0014879422115522995,-0.0039019671073847297 +/- 0.0015156401160915818,0.008642373427926443 +/- 0.002017992627818377,0.0007739438890680295 +/- 0.0014861939531509755,0.0009996775233795385 +/- 0.0014309389056648555,0.001967107384714595 +/- 0.001487942211552321,-3.224766204452667e-05 +/- 0.0013408979610636295,-0.0015156401160916321 +/- 0.0009126715058423119,0.0007739438890680183 +/- 0.0018310312243248652,-0.000999677523379583 +/- 0.0022034853667663988,-0.0006127055788455515 +/- 0.0012104691634391193,-0.0005804579168010249 +/- 0.0005357383981243498,-0.00012899064817804007 +/- 0.0005804579168010384,-0.007094485649790416 +/- 0.0022201760049091915,-0.0027732989358271844 +/- 0.0010518869029539006,-3.224766204450447e-05 +/- 0.00017365897475443256,0.0 +/- 0.0,0.0 +/- 0.0,-0.002708803611738164 +/- 0.0007521382644108826,0.008255401483392433 +/- 0.0009907959687673268,-0.000644953240890056 +/- 0.0004326477866816696,0.0009029345372460251 +/- 0.0004739419044404612,0.003192518542405642 +/- 0.0015156401160915736,-0.023186069009996813 +/- 0.0022409224963678346,-0.014414704933892308 +/- 0.0016883121719069264,-0.028119961302805585 +/- 0.002697262001461,0.010512737826507568 +/- 0.0015411548720217316,0.009384069654949968 +/- 0.0023407893510428352,-0.001805869074492128 +/- 0.0016518862915015373,0.007352466946146363 +/- 0.0015111737521909072
