,scr_std,scr_svd_entropy,scr_sum,scr_mean,scr_lineintegral,scl_ptp,scl_std,scl_max,scl_pct_95,scl_mean,scl_min,scr_rms,scl_entropy,scl_rms,scr_entropy,scr_n_sign_changes,scl_skewness,scl_energy,scl_iqr_5_95,scl_svd_entropy,scl_perm_entropy,scl_pct_5,scl_lineintegral,scr_peaks,scl_peaks,scr_max,scr_ptp,scr_energy,scl_iqr,scr_kurtosis,scr_n_above_mean,scr_n_below_mean,scr_min,scr_pct_95,scr_perm_entropy,scl_n_sign_changes,scr_pct_5,scr_iqr,scr_iqr_5_95,scl_sum,scl_n_above_mean,scl_n_below_mean,scl_kurtosis,scr_skewness
0,-0.0021428571428571018 +/- 0.0038393210272518637,0.030850340136054488 +/- 0.006836734693877561,0.03877551020408169 +/- 0.002156580610088093,0.03877551020408169 +/- 0.002156580610088093,-0.013571428571428523 +/- 0.006283685657860719,-0.032176870748299266 +/- 0.004851441994469496,0.0027551020408163596 +/- 0.003721187925394584,0.03755102040816331 +/- 0.004417056620611676,0.03880952380952383 +/- 0.004679683755140745,-0.008775510204081594 +/- 0.00933585178532443,0.040442176870748345 +/- 0.002268735530020715,-0.014999999999999935 +/- 0.004333098382122504,0.03619047619047624 +/- 0.0034926524225832698,0.035272108843537466 +/- 0.004603914576985658,0.006292517006802767 +/- 0.002613741422236495,0.004795918367346985 +/- 0.0023976576256567275,0.006462585034013646 +/- 0.002853901627673885,0.0 +/- 0.0,0.003061224489795955 +/- 0.0012907255755789252,0.0484693877551021 +/- 0.006147435784685085,0.0016326530612245315 +/- 0.0028204642777725016,0.07965986394557827 +/- 0.0036405682068733885,0.03877551020408169 +/- 0.0029535092987881015,0.022789115646258552 +/- 0.002721088435374143,-0.0016666666666666386 +/- 0.0019683858906435936,-0.0015646258503400844 +/- 0.0019192838067572636,-0.0013945578231291944 +/- 0.0018091273669350023,0.0271428571428572 +/- 0.002585034013605438,0.002619047619047654 +/- 0.003580487377537611,0.0015646258503401623 +/- 0.0009277674623799834,0.00023809523809528165 +/- 0.0006281015412455795,0.00023809523809528165 +/- 0.0006281015412455795,0.00040816326530617174 +/- 0.0003966633942071858,0.031088435374149702 +/- 0.0028749043005599213,0.007346938775510237 +/- 0.0021789955616390295,0.008163265306122491 +/- 0.003448650845071168,-0.00020408163265301927 +/- 0.0008219759165710404,0.03129251700680278 +/- 0.002438564398494551,0.033877551020408216 +/- 0.002969915639856218,0.057312925170068064 +/- 0.003446133887544484,0.002551020408163296 +/- 0.0013962160375356526,0.002551020408163296 +/- 0.0013962160375356526,0.009727891156462642 +/- 0.0020476077473867145,0.0033673469387755506 +/- 0.0017833641808052123
