,scr_lineintegral,scr_mean,scr_sum,scl_mean,scr_rms,scr_svd_entropy,scr_std,scl_sum,scr_ptp,scr_perm_entropy,scr_n_above_mean,scl_ptp,scl_std,scl_n_below_mean,scl_lineintegral,scr_max,scr_iqr,scl_perm_entropy,scl_kurtosis,scl_iqr_5_95,scr_iqr_5_95,scr_skewness,scr_kurtosis,scr_pct_95,scr_n_below_mean,scr_pct_5,scl_n_sign_changes,scl_energy,scl_n_above_mean,scr_n_sign_changes,scr_peaks,scl_peaks,scr_energy,scl_iqr,scr_min,scr_entropy,scl_skewness,scl_pct_5,scl_min,scl_rms,scl_entropy,scl_svd_entropy,scl_max,scl_pct_95
0,0.019886184002529228 +/- 0.0027432757008580525,-0.009990515333544137 +/- 0.0018282430976668954,-0.011855833069870425 +/- 0.0013054582878319664,-0.010938981979133788 +/- 0.0013278533038254892,-0.003730635472652588 +/- 0.001129343730603333,-0.007113499841922277 +/- 0.0017215242984586737,-0.0038254821372115445 +/- 0.0014724161899708997,-0.006259879860891604 +/- 0.0013838804064646999,-0.00581726209294976 +/- 0.0007237131294505183,0.002181473284856106 +/- 0.0010528501931929496,-0.005184950995890036 +/- 0.0013050753993392606,-0.0016440088523554165 +/- 0.0008577085024502476,-0.016060701865317783 +/- 0.0014405040467776722,-0.0036674043629466024 +/- 0.0007769968844416142,-0.006923806512804343 +/- 0.0017514560840296723,0.00041100221308878473 +/- 0.0019695754824119566,-0.005564337654125884 +/- 0.001234222023139002,-0.0007271577616187686 +/- 0.0008250387828453863,-0.0018653177363263218 +/- 0.0010336884428878775,-0.008694277584571652 +/- 0.0015696732958971062,0.0009800822004425891 +/- 0.001211746310258413,-0.003857097692064537 +/- 0.0009775292338754292,-0.005279797660448981 +/- 0.0008370662216170819,-0.0022130888397091986 +/- 0.0011997259539051823,-0.005343028770154956 +/- 0.0012838406894876467,-0.0006955422067657757 +/- 0.0018478203219984102,-0.01770471071767312 +/- 0.0009163058328289284,-0.013057224154283942 +/- 0.0016185805546848288,-0.004773948782801185 +/- 0.0010042605231911938,0.0 +/- 0.0,0.0006323110970597456 +/- 0.0,0.0 +/- 0.0,0.00022130888397087212 +/- 0.0014000372953199222,-0.002845399936768922 +/- 0.002284210163539479,-0.0005374644325008337 +/- 0.0006331009925545808,-0.0014859310780904855 +/- 0.0004908053966569821,-0.0033828643692697226 +/- 0.001166352623818932,-0.004110022130888435 +/- 0.0022929452247194156,0.0022763199494150845 +/- 0.002456266152330714,-0.016661397407524536 +/- 0.0008835402220981412,-0.015143850774581146 +/- 0.002174129781467497,-0.009421435346190355 +/- 0.0024317274135983963,-0.009168510907366468 +/- 0.001642792419445677,-0.005564337654125872 +/- 0.0015043158082036446
