,scr_lineintegral,scl_min,scr_mean,scl_rms,scl_sum,scr_iqr,scr_iqr_5_95,scr_sum,scl_pct_95,scr_svd_entropy,scl_ptp,scl_iqr_5_95,scr_std,scl_perm_entropy,scr_ptp,scl_iqr,scl_pct_5,scl_n_sign_changes,scr_n_above_mean,scl_skewness,scl_n_above_mean,scl_std,scr_entropy,scr_min,scr_peaks,scr_n_sign_changes,scl_peaks,scr_energy,scr_skewness,scr_n_below_mean,scl_n_below_mean,scr_kurtosis,scr_rms,scr_pct_95,scl_kurtosis,scl_entropy,scr_perm_entropy,scl_lineintegral,scl_max,scr_max,scl_svd_entropy,scr_pct_5,scl_energy,scl_mean
0,0.050034013605442164 +/- 0.005854787899532507,-0.0384013605442177 +/- 0.006272628986651719,0.003809523809523796 +/- 0.0009352195295828252,0.02265306122448978 +/- 0.0025957529290257077,0.006700680272108827 +/- 0.0023171729701022023,0.011530612244897941 +/- 0.0014143280875028284,0.011326530612244867 +/- 0.002652407036038374,-2.2204460492503132e-17 +/- 0.0005891329277444976,0.009455782312925131 +/- 0.00509477941315722,0.005578231292516988 +/- 0.004626850632144752,-0.014693877551020418 +/- 0.001970441953463974,0.008877551020408136 +/- 0.0015092998457369778,-0.0018027210884353883 +/- 0.001551631935776464,0.002142857142857113 +/- 0.0016173460446215814,0.007653061224489799 +/- 0.0021363685370669695,0.001292517006802696 +/- 0.002668713638902466,0.014217687074829921 +/- 0.003547213013464949,0.0 +/- 0.0,0.00027210884353741084 +/- 0.0021821789023599193,0.0092517006802721 +/- 0.0017330257418853078,0.0017346938775510078 +/- 0.0008530568846247968,-0.0013945578231292833 +/- 0.00210472496658573,-0.0010884353741496655 +/- 0.0005442176870748397,-0.00010204081632654294 +/- 0.0006094038390193316,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00023809523809523725 +/- 0.00037414965986394566,0.0009183673469387532 +/- 0.00048222608431148936,0.00925170068027209 +/- 0.0007575189609292522,6.802721088433605e-05 +/- 0.0009101420517183394,-0.004217687074829957 +/- 0.0011802279981562994,-0.0026530612244898056 +/- 0.001261716802108277,-0.008367346938775532 +/- 0.0032596322586968597,0.001462585034013575 +/- 0.0012731270253206128,-0.0025850340136054804 +/- 0.0014841785189980512,-0.0014285714285714457 +/- 0.0012889316545235615,-3.401360544219578e-05 +/- 0.0017506271064568531,0.03472789115646256 +/- 0.002533728240335202,0.003469387755102038 +/- 0.0019289043372459657,-0.0014625850340136194 +/- 0.0029103007619907736,0.004217687074829913 +/- 0.0015452811825306765,0.011156462585033989 +/- 0.0013588424731590671,0.002857142857142847 +/- 0.0027557318504121305
