,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_95,bvp_svd_entropy,bvp_iqr,bvp_energy,bvp_peaks,bvp_min,bvp_pct_5,bvp_n_sign_changes,bvp_skewness,bvp_sum,bvp_mean,bvp_entropy,bvp_max,bvp_kurtosis,bvp_n_below_mean,bvp_n_above_mean,bvp_ptp,bvp_iqr_5_95,bvp_perm_entropy
0,0.35122177544076705 +/- 0.0072159499828569175,0.12459016393442623 +/- 0.007468161028680632,0.051562016702752844 +/- 0.004510099665278736,0.043860191772347644 +/- 0.004358531383559192,0.020538199814413828 +/- 0.003942219354495462,0.016517166718218346 +/- 0.00605205615673494,0.015094339622641484 +/- 0.004815315720487188,0.012434271574389089 +/- 0.0025834349542618322,0.012310547479121536 +/- 0.001339709732614138,0.00723785957315185 +/- 0.001957227592892852,0.006309928858645208 +/- 0.0026865512837127795,0.003928240024744789 +/- 0.0021917418791285916,0.003093102381688817 +/- 0.0007946323896483366,0.003093102381688817 +/- 0.0007946323896483366,0.0 +/- 0.0,-9.279307145069194e-05 +/- 0.0007582833697575663,-0.0017321373337457536 +/- 0.001276818276557375,-0.002350757810083537 +/- 0.0041015983802662045,-0.0023816888339004195 +/- 0.004091906747416223,-0.002505412929167983 +/- 0.0016853860471172744,-0.0130838230745438 +/- 0.0020889321379403674,-0.0141045468605011 +/- 0.0027568549279501668
