,bvp_pct_95,bvp_ptp,bvp_perm_entropy,bvp_max,bvp_min,bvp_svd_entropy,bvp_iqr,bvp_pct_5,bvp_mean,bvp_lineintegral,bvp_n_below_mean,bvp_energy,bvp_sum,bvp_entropy,bvp_rms,bvp_peaks,bvp_kurtosis,bvp_n_above_mean,bvp_iqr_5_95,bvp_n_sign_changes,bvp_std,bvp_skewness
0,0.025102750553272258 +/- 0.0026001751748279656,0.024122668352829623 +/- 0.003126744809226642,0.026683528295921643 +/- 0.004081224043782465,0.028359152703129963 +/- 0.004588178464678122,0.03117293708504588 +/- 0.0044107948217756016,0.015712930761934918 +/- 0.002887419390658741,0.02867530825165986 +/- 0.004192012751601721,0.01068605754030989 +/- 0.003534160888392575,0.0028137843819159404 +/- 0.001195134882797066,0.005343028770154956 +/- 0.001757153744115119,0.030667088207398087 +/- 0.004053701024299619,9.48466645590007e-05 +/- 0.0010394740577156897,0.0009800822004426668 +/- 0.0006393850273840353,0.0 +/- 0.0,0.025735061650332004 +/- 0.0010970187526333967,0.05352513436610815 +/- 0.0048280792766184875,0.026715143850774625 +/- 0.002990136267126296,0.013341764147960844 +/- 0.0075372437595668165,-0.0006006955422067306 +/- 0.0009426526409026386,0.014321846348403444 +/- 0.0037834454830686236,0.008093582042364888 +/- 0.002102850350719689,0.022889661713563103 +/- 0.003370283394558708
